RowID,Station Code,DateTimeStamp,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,ChlFluor,F_ChlFluor,Depth,F_Depth
2,noccmswq,06/17/2015 12:45, ,0,CMS Pier,0,6.3,28.2,<0> (CND),52.72,<0> (CND),34.7,<0> (CND),80.6,<0> (CND),5.2,<0> (CND),7.8,<0> (CND),-57.3,6,<0> (CND),2.93,<0> (CND),1.71,<0> (CND)
3,noccmswq,06/17/2015 13:00, ,0,CMS Pier,0,6.3,28.0,0,53.44,0,35.2,0,83.0,0,5.3,0,7.8,0,-58.8,6,0,2.28,0,1.74,0
4,noccmswq,06/17/2015 13:15, ,0,CMS Pier,0,6.3,27.8,0,54.03,0,35.6,0,85.9,0,5.5,0,7.8,0,-60.3,5,0,2.02,0,1.77,0
5,noccmswq,06/17/2015 13:30, ,0,CMS Pier,0,6.3,27.6,0,54.33,0,35.9,0,87.8,0,5.7,0,7.8,0,-61.2,7,0,1.97,0,1.79,0
6,noccmswq,06/17/2015 13:45, ,0,CMS Pier,0,6.3,27.4,0,54.61,0,36.1,0,89.8,0,5.8,0,7.9,0,-62.2,5,0,2.72,0,1.80,0
7,noccmswq,06/17/2015 14:00, ,0,CMS Pier,0,6.3,27.1,0,54.81,0,36.2,0,91.7,0,6.0,0,7.9,0,-63.1,4,0,2.03,0,1.79,0
8,noccmswq,06/17/2015 14:15, ,0,CMS Pier,0,6.3,27.5,0,54.58,0,36.1,0,92.4,0,6.0,0,7.9,0,-62.8,8,0,1.61,0,1.76,0
9,noccmswq,06/17/2015 14:30, ,0,CMS Pier,0,6.3,27.8,0,54.31,0,35.9,0,95.0,0,6.1,0,7.9,0,-62.6,6,0,2,0,1.71,0
10,noccmswq,06/17/2015 14:45, ,0,CMS Pier,0,6.3,27.9,0,54.23,0,35.8,0,97.7,0,6.3,0,7.9,0,-63.3,5,0,2.25,0,1.65,0
11,noccmswq,06/17/2015 15:00, ,0,CMS Pier,0,6.3,28.2,0,53.66,0,35.4,0,97.9,0,6.3,0,7.9,0,-62.4,7,0,2.73,0,1.60,0
12,noccmswq,06/17/2015 15:15, ,0,CMS Pier,0,6.3,28.7,0,52.63,0,34.6,0,97.9,0,6.3,0,7.9,0,-61.6,8,0,3.65,0,1.54,0
13,noccmswq,06/17/2015 15:30, ,0,CMS Pier,0,6.3,28.9,0,52.07,0,34.2,0,98.2,0,6.3,0,7.8,0,-61.1,8,0,4.09,0,1.48,0
14,noccmswq,06/17/2015 15:45, ,0,CMS Pier,0,6.3,29.3,0,51.39,0,33.6,0,100.5,0,6.4,0,7.8,0,-61.1,7,0,5.62,0,1.41,0
15,noccmswq,06/17/2015 16:00, ,0,CMS Pier,0,6.3,29.8,0,50.23,0,32.8,0,103.3,0,6.6,0,7.8,0,-61.1,7,0,5.29,0,1.35,0
16,noccmswq,06/17/2015 16:15, ,0,CMS Pier,0,6.3,29.9,0,49.84,0,32.5,0,106.5,0,6.7,0,7.8,0,-61.5,8,0,5.1,0,1.28,0
17,noccmswq,06/17/2015 16:30, ,0,CMS Pier,0,6.3,30.0,0,49.66,0,32.4,0,110.2,0,7.0,0,7.9,0,-62.4,8,0,5.41,0,1.21,0
18,noccmswq,06/17/2015 16:45, ,0,CMS Pier,0,6.3,30.2,0,49.37,0,32.1,0,113.9,0,7.2,0,7.9,0,-63.1,10,0,5.95,0,1.14,0
19,noccmswq,06/17/2015 17:00, ,0,CMS Pier,0,6.3,30.4,0,48.90,0,31.8,0,117.7,0,7.4,0,7.9,0,-63.8,9,0,6.29,0,1.07,0
20,noccmswq,06/17/2015 17:15, ,0,CMS Pier,0,6.3,30.7,0,48.85,0,31.7,0,121.8,0,7.7,0,7.9,0,-64.6,9,0,6.24,0,1.00,0
21,noccmswq,06/17/2015 17:30, ,0,CMS Pier,0,6.3,30.8,0,48.09,0,31.2,0,124.8,0,7.9,0,7.9,0,-65.4,10,0,8.25,0,0.92,0
22,noccmswq,06/17/2015 17:45, ,0,CMS Pier,0,6.3,30.9,0,47.89,0,31.0,0,128.3,0,8.1,0,7.9,0,-66.2,12,0,9.06,0,0.85,0
23,noccmswq,06/17/2015 18:00, ,0,CMS Pier,0,6.3,31.1,0,47.58,0,30.8,0,132.0,0,8.3,0,7.9,0,-67.3,14,0,10.06,0,0.77,0
24,noccmswq,06/17/2015 18:15, ,0,CMS Pier,0,6.3,31.2,0,47.47,0,30.7,0,132.0,0,8.3,0,7.9,0,-67.2,13,0,10.08,0,0.69,0
25,noccmswq,06/17/2015 18:30, ,0,CMS Pier,0,6.3,32.0,0,48.70,0,31.6,0,149.2,0,9.2,0,8.0,0,-69.8,12,0,5.85,0,0.63,0
26,noccmswq,06/17/2015 18:45, ,0,CMS Pier,0,6.3,31.7,0,47.61,0,30.8,0,141.5,0,8.8,0,8.0,0,-68.8,13,0,9.05,0,0.57,0
27,noccmswq,06/17/2015 19:00, ,0,CMS Pier,0,6.3,31.4,0,46.43,0,30.0,0,140.7,0,8.8,0,8.0,0,-69.3,12,0,10.65,0,0.54,0
28,noccmswq,06/17/2015 19:15, ,0,CMS Pier,0,6.3,31.9,0,46.66,0,30.1,0,149.1,0,9.3,0,8.0,0,-70.6,14,0,10.46,0,0.51,0
29,noccmswq,06/17/2015 19:30, ,0,CMS Pier,0,6.3,32.0,0,46.12,0,29.7,0,151.5,0,9.4,0,8.0,0,-71.5,16,0,10.93,0,0.51,0
30,noccmswq,06/17/2015 19:45, ,0,CMS Pier,0,6.3,31.9,0,45.39,0,29.2,0,151.9,0,9.5,0,8.0,0,-72,11,0,11.48,0,0.57,0
31,noccmswq,06/17/2015 20:00, ,0,CMS Pier,0,6.1,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-35.5,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
32,noccmswq,06/17/2015 20:15, ,0,CMS Pier,0,6.1,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-53.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
33,noccmswq,06/17/2015 20:30, ,0,CMS Pier,0,6.1,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-54.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
34,noccmswq,06/17/2015 20:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-55.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
35,noccmswq,06/17/2015 21:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-55.1,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
36,noccmswq,06/17/2015 21:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-56,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
37,noccmswq,06/17/2015 21:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-55.4,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
38,noccmswq,06/17/2015 21:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-55.8,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
39,noccmswq,06/17/2015 22:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-56.5,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
40,noccmswq,06/17/2015 22:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-60.6,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
41,noccmswq,06/17/2015 22:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-56.8,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
42,noccmswq,06/17/2015 22:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-57.4,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
43,noccmswq,06/17/2015 23:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-57.2,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
44,noccmswq,06/17/2015 23:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-60.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
45,noccmswq,06/17/2015 23:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-57.9,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
46,noccmswq,06/17/2015 23:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-58.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
47,noccmswq,06/18/2015 00:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-58.6,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
48,noccmswq,06/18/2015 00:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-60,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
49,noccmswq,06/18/2015 00:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-59.2,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
50,noccmswq,06/18/2015 00:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-59.8,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
51,noccmswq,06/18/2015 01:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-59.6,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
52,noccmswq,06/18/2015 01:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-62,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
53,noccmswq,06/18/2015 01:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-62.6,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
54,noccmswq,06/18/2015 01:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-60.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
55,noccmswq,06/18/2015 02:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-61.2,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
56,noccmswq,06/18/2015 02:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-61.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
57,noccmswq,06/18/2015 02:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-62.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
58,noccmswq,06/18/2015 02:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-61.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
59,noccmswq,06/18/2015 03:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-64.1,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
60,noccmswq,06/18/2015 03:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-62.2,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
61,noccmswq,06/18/2015 03:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-61.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
62,noccmswq,06/18/2015 03:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-62.2,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
63,noccmswq,06/18/2015 04:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-62.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
64,noccmswq,06/18/2015 04:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-62.4,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
65,noccmswq,06/18/2015 04:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-62.5,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
66,noccmswq,06/18/2015 04:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-64.1,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
67,noccmswq,06/18/2015 05:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-62.8,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
68,noccmswq,06/18/2015 05:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-64,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
69,noccmswq,06/18/2015 05:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-63.2,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
70,noccmswq,06/18/2015 05:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-63.8,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
71,noccmswq,06/18/2015 06:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-64.1,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
72,noccmswq,06/18/2015 06:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-63.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
73,noccmswq,06/18/2015 06:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-63.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
74,noccmswq,06/18/2015 06:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-64,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
75,noccmswq,06/18/2015 07:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-64.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
76,noccmswq,06/18/2015 07:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-64.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
77,noccmswq,06/18/2015 07:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-64.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
78,noccmswq,06/18/2015 07:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-65.6,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
79,noccmswq,06/18/2015 08:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-64.4,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
80,noccmswq,06/18/2015 08:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-64.5,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
81,noccmswq,06/18/2015 08:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-64.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
82,noccmswq,06/18/2015 08:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-66.1,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
83,noccmswq,06/18/2015 09:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-65,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
84,noccmswq,06/18/2015 09:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-65.2,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
85,noccmswq,06/18/2015 09:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-65.2,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
86,noccmswq,06/18/2015 09:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-65.4,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
87,noccmswq,06/18/2015 10:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-65.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
88,noccmswq,06/18/2015 10:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-65.6,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
89,noccmswq,06/18/2015 10:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-65.5,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
90,noccmswq,06/18/2015 10:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-66,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
91,noccmswq,06/18/2015 11:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-65.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
92,noccmswq,06/18/2015 11:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-66.2,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
93,noccmswq,06/18/2015 11:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-66.2,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
94,noccmswq,06/18/2015 11:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-66,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
95,noccmswq,06/18/2015 12:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-66.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
96,noccmswq,06/18/2015 12:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-66.6,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
97,noccmswq,06/18/2015 12:30, ,0,CMS Pier,0,6.1,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-66.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
98,noccmswq,06/18/2015 12:45, ,0,CMS Pier,0,6.1,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.4,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
99,noccmswq,06/18/2015 13:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-66.9,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
100,noccmswq,06/18/2015 13:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.5,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
101,noccmswq,06/18/2015 13:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
102,noccmswq,06/18/2015 13:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-68.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
103,noccmswq,06/18/2015 14:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-68,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
104,noccmswq,06/18/2015 14:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
105,noccmswq,06/18/2015 14:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.7,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
106,noccmswq,06/18/2015 14:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.5,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
107,noccmswq,06/18/2015 15:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.6,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
108,noccmswq,06/18/2015 15:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.4,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
109,noccmswq,06/18/2015 15:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.6,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
110,noccmswq,06/18/2015 15:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.6,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
111,noccmswq,06/18/2015 16:00, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-68.4,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
112,noccmswq,06/18/2015 16:15, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.9,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
113,noccmswq,06/18/2015 16:30, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.4,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
114,noccmswq,06/18/2015 16:45, ,0,CMS Pier,0,6.3,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],,<-3> [GMC],-67.9,,<-3> [GMC],,<-3> [GMC],,<-3> [GMC]
