RowID,Station Code,DateTimeStamp,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,ChlFluor,F_ChlFluor,Depth,F_Depth
2,NOCCMSWQ,07/13/2016 14:30, ,0,CMS Pier,0,5.9,30.0,<0> (CND),50.39,<0> (CND),32.9,<0> (CND),95.1,<0> (CND),6.0,<0> (CND),7.6,<0> (CND),-96.2,10,<0> (CND),16.99,<0> (CND),1.88,<0> (CND)
3,NOCCMSWQ,07/13/2016 14:45, ,0,CMS Pier,0,6,30.0,0,50.63,0,33.1,0,96.9,0,6.1,0,7.6,0,-97.6,7,0,12.15,0,1.91,0
4,NOCCMSWQ,07/13/2016 15:00, ,0,CMS Pier,0,6,29.9,0,51.38,0,33.6,0,97.1,0,6.1,0,7.7,0,-99.3,9,0,7.99,0,1.92,0
5,NOCCMSWQ,07/13/2016 15:15, ,0,CMS Pier,0,6,29.9,0,51.88,0,34.0,0,97.0,0,6.1,0,7.7,0,-100.2,6,0,8.66,0,1.92,0
6,NOCCMSWQ,07/13/2016 15:30, ,0,CMS Pier,0,6,29.8,0,52.35,0,34.3,0,98.5,0,6.2,0,7.7,0,-101.2,6,0,8.97,0,1.90,0
7,NOCCMSWQ,07/13/2016 15:45, ,0,CMS Pier,0,6,29.8,0,52.35,0,34.3,0,97.5,0,6.1,0,7.7,0,-101.5,7,0,9.2,0,1.86,0
8,NOCCMSWQ,07/13/2016 16:00, ,0,CMS Pier,0,6,30.8,0,46.51,0,30.0,0,109.2,0,6.9,0,7.6,0,-98,7,0,11.57,0,1.83,0
9,NOCCMSWQ,07/13/2016 16:15, ,0,CMS Pier,0,6,31.2,0,45.94,0,29.6,0,113.4,0,7.2,0,7.6,0,-98.3,13,0,11.97,0,1.79,0
10,NOCCMSWQ,07/13/2016 16:30, ,0,CMS Pier,0,6,31.2,0,45.70,0,29.4,0,114.3,0,7.2,0,7.6,0,-98.2,8,0,11.51,0,1.74,0
11,NOCCMSWQ,07/13/2016 16:45, ,0,CMS Pier,0,6,31.1,0,45.37,0,29.2,0,118.9,0,7.5,0,7.7,0,-100.1,7,0,12.22,0,1.69,0
12,NOCCMSWQ,07/13/2016 17:00, ,0,CMS Pier,0,6,31.1,0,45.34,0,29.2,0,118.0,0,7.5,0,7.7,0,-99.6,8,0,12.05,0,1.65,0
13,NOCCMSWQ,07/13/2016 17:15, ,0,CMS Pier,0,6,31.2,0,44.69,0,28.7,0,119.1,0,7.5,0,7.7,0,-99.7,8,0,10.83,0,1.61,0
14,NOCCMSWQ,07/13/2016 17:30, ,0,CMS Pier,0,6,31.2,0,43.88,0,28.1,0,121.2,0,7.7,0,7.7,0,-100.7,8,0,11.73,0,1.56,0
15,NOCCMSWQ,07/13/2016 17:45, ,0,CMS Pier,0,6,31.3,0,43.54,0,27.9,0,121.0,0,7.7,0,7.7,0,-100.8,9,0,11.28,0,1.51,0
16,NOCCMSWQ,07/13/2016 18:00, ,0,CMS Pier,0,6.1,31.3,0,43.13,0,27.6,0,120.7,0,7.7,0,7.7,0,-101,9,0,11.89,0,1.47,0
17,NOCCMSWQ,07/13/2016 18:15, ,0,CMS Pier,0,6.1,31.2,0,43.12,0,27.6,0,118.3,0,7.5,0,7.7,0,-100.5,9,0,11.07,0,1.42,0
18,NOCCMSWQ,07/13/2016 18:30, ,0,CMS Pier,0,6.1,31.2,0,43.01,0,27.5,0,116.6,0,7.4,0,7.7,0,-100,10,0,10.99,0,1.38,0
19,NOCCMSWQ,07/13/2016 18:45, ,0,CMS Pier,0,6.1,31.2,0,43.00,0,27.5,0,114.5,0,7.3,0,7.7,0,-99.2,10,0,11.51,0,1.33,0
20,NOCCMSWQ,07/13/2016 19:00, ,0,CMS Pier,0,6.1,31.1,0,42.69,0,27.3,0,114.4,0,7.3,0,7.7,0,-99.5,11,0,11.27,0,1.28,0
21,NOCCMSWQ,07/13/2016 19:15, ,0,CMS Pier,0,6.1,31.0,0,41.98,0,26.8,0,115.5,0,7.4,0,7.7,0,-100.7,9,0,10.52,0,1.23,0
22,NOCCMSWQ,07/13/2016 19:30, ,0,CMS Pier,0,6.1,31.0,0,42.55,0,27.2,0,112.5,0,7.2,0,7.7,0,-99,9,0,10.09,0,1.19,0
23,NOCCMSWQ,07/13/2016 19:45, ,0,CMS Pier,0,6.1,31.0,0,42.20,0,26.9,0,110.2,0,7.1,0,7.6,0,-98.4,11,0,10.32,0,1.14,0
24,NOCCMSWQ,07/13/2016 20:00, ,0,CMS Pier,0,6.1,31.0,0,42.08,0,26.8,0,109.5,0,7.0,0,7.6,0,-98.1,10,0,8.95,0,1.09,0
25,NOCCMSWQ,07/13/2016 20:15, ,0,CMS Pier,0,6.1,31.0,0,42.19,0,26.9,0,107.3,0,6.9,0,7.6,0,-97.2,11,0,9.92,0,1.04,0
26,NOCCMSWQ,07/13/2016 20:30, ,0,CMS Pier,0,6.1,30.9,0,41.76,0,26.6,0,107.5,0,6.9,0,7.6,0,-97.7,10,0,9.79,0,1.00,0
27,NOCCMSWQ,07/13/2016 20:45, ,0,CMS Pier,0,6.1,31.0,0,41.44,0,26.4,0,108.1,0,7.0,0,7.6,0,-98.5,10,0,10.09,0,0.96,0
28,NOCCMSWQ,07/13/2016 21:00, ,0,CMS Pier,0,6.1,31.0,0,41.54,0,26.5,0,105.6,0,6.8,0,7.6,0,-97.4,13,0,7.73,0,0.94,0
29,NOCCMSWQ,07/13/2016 21:15, ,0,CMS Pier,0,6.1,30.8,0,41.85,0,26.7,0,102.2,0,6.6,0,7.6,0,-95.7,11,0,9.07,0,0.92,0
30,NOCCMSWQ,07/13/2016 21:30, ,0,CMS Pier,0,6.1,31.2,0,41.47,0,26.4,0,103.8,0,6.7,0,7.6,0,-97.6,11,0,9.92,0,0.92,0
31,NOCCMSWQ,07/13/2016 21:45, ,0,CMS Pier,0,6.1,31.0,0,41.56,0,26.5,0,102.0,0,6.6,0,7.6,0,-96.8,13,0,9.32,0,0.93,0
32,NOCCMSWQ,07/13/2016 22:00, ,0,CMS Pier,0,6.1,31.2,0,41.54,0,26.5,0,100.5,0,6.5,0,7.6,0,-96.6,11,0,9.19,0,0.95,0
33,NOCCMSWQ,07/13/2016 22:15, ,0,CMS Pier,0,6.1,31.3,0,41.82,0,26.7,0,98.7,0,6.3,0,7.6,0,-96.2,10,0,8.75,0,0.97,0
34,NOCCMSWQ,07/13/2016 22:30, ,0,CMS Pier,0,6.1,31.2,0,41.83,0,26.7,0,97.9,0,6.3,0,7.6,0,-95.9,9,0,9.3,0,1.00,0
35,NOCCMSWQ,07/13/2016 22:45, ,0,CMS Pier,0,6.1,31.1,0,41.84,0,26.7,0,96.3,0,6.2,0,7.6,0,-95.4,9,0,8.59,0,1.05,0
36,NOCCMSWQ,07/13/2016 23:00, ,0,CMS Pier,0,6.1,31.2,0,41.73,0,26.6,0,96.6,0,6.2,0,7.6,0,-95.3,9,0,8.12,0,1.10,0
37,NOCCMSWQ,07/13/2016 23:15, ,0,CMS Pier,0,6.1,31.1,0,41.73,0,26.6,0,95.6,0,6.1,0,7.6,0,-94.7,9,0,7.53,0,1.16,0
38,NOCCMSWQ,07/13/2016 23:30, ,0,CMS Pier,0,6.1,31.1,0,41.80,0,26.6,0,95.6,0,6.1,0,7.6,0,-94.4,8,0,7.98,0,1.21,0
39,NOCCMSWQ,07/13/2016 23:45, ,0,CMS Pier,0,6.1,30.9,0,42.85,0,27.4,0,92.1,0,5.9,0,7.5,0,-92.2,11,0,9.47,0,1.25,0
40,NOCCMSWQ,07/14/2016 00:00, ,0,CMS Pier,0,6.1,30.8,0,43.07,0,27.6,0,93.1,0,6.0,0,7.6,0,-92.3,10,0,9.41,0,1.29,0
41,NOCCMSWQ,07/14/2016 00:15, ,0,CMS Pier,0,6.1,30.8,0,44.18,0,28.4,0,89.2,0,5.7,0,7.5,0,-90.8,9,0,8.81,0,1.34,0
42,NOCCMSWQ,07/14/2016 00:30, ,0,CMS Pier,0,6.1,30.9,0,44.64,0,28.7,0,87.1,0,5.6,0,7.5,0,-89.9,14,0,11.04,0,1.39,0
43,NOCCMSWQ,07/14/2016 00:45, ,0,CMS Pier,0,6.1,30.9,0,44.86,0,28.8,0,86.5,0,5.5,0,7.5,0,-89,16,0,12.98,0,1.43,0
44,NOCCMSWQ,07/14/2016 01:00, ,0,CMS Pier,0,6.1,31.0,0,45.05,0,29.0,0,87.3,0,5.5,0,7.5,0,-89.3,13,0,11.21,0,1.47,0
45,NOCCMSWQ,07/14/2016 01:15, ,0,CMS Pier,0,6.1,31.0,0,45.22,0,29.1,0,87.9,0,5.6,0,7.5,0,-89.6,10,0,9.47,0,1.50,0
46,NOCCMSWQ,07/14/2016 01:30, ,0,CMS Pier,0,6.1,30.9,0,45.50,0,29.3,0,88.7,0,5.6,0,7.5,0,-89.8,9,0,8.45,0,1.53,0
47,NOCCMSWQ,07/14/2016 01:45, ,0,CMS Pier,0,6.1,30.9,0,45.59,0,29.4,0,87.7,0,5.6,0,7.5,0,-89.8,8,0,7.24,0,1.57,0
48,NOCCMSWQ,07/14/2016 02:00, ,0,CMS Pier,0,6.1,30.9,0,46.25,0,29.8,0,89.0,0,5.6,0,7.5,0,-90.5,8,0,7.97,0,1.61,0
49,NOCCMSWQ,07/14/2016 02:15, ,0,CMS Pier,0,6.1,30.9,0,46.58,0,30.1,0,88.2,0,5.6,0,7.5,0,-90.4,6,0,6.89,0,1.64,0
50,NOCCMSWQ,07/14/2016 02:30, ,0,CMS Pier,0,6.1,30.9,0,46.82,0,30.3,0,88.4,0,5.6,0,7.5,0,-90.6,9,0,7.55,0,1.66,0
51,NOCCMSWQ,07/14/2016 02:45, ,0,CMS Pier,0,6.1,30.8,0,47.17,0,30.5,0,88.5,0,5.6,0,7.5,0,-91.4,7,0,8.17,0,1.67,0
52,NOCCMSWQ,07/14/2016 03:00, ,0,CMS Pier,0,6.1,30.8,0,47.30,0,30.6,0,88.2,0,5.6,0,7.5,0,-90.9,9,0,7.71,0,1.68,0
53,NOCCMSWQ,07/14/2016 03:15, ,0,CMS Pier,0,6.1,30.8,0,47.37,0,30.7,0,87.9,0,5.5,0,7.5,0,-91.3,5,0,7.27,0,1.68,0
54,NOCCMSWQ,07/14/2016 03:30, ,0,CMS Pier,0,6.1,30.8,0,47.07,0,30.4,0,85.4,0,5.4,0,7.5,0,-89.4,7,0,7.72,0,1.66,0
55,NOCCMSWQ,07/14/2016 03:45, ,0,CMS Pier,0,6.1,30.8,0,46.99,0,30.4,0,86.5,0,5.5,0,7.5,0,-90.1,8,0,8.21,0,1.63,0
56,NOCCMSWQ,07/14/2016 04:00, ,0,CMS Pier,0,6.1,30.6,0,45.45,0,29.3,0,85.0,0,5.4,0,7.5,0,-89.4,6,0,6.62,0,1.61,0
57,NOCCMSWQ,07/14/2016 04:15, ,0,CMS Pier,0,6.1,30.5,0,45.09,0,29.0,0,85.3,0,5.5,0,7.5,0,-89.3,5,0,6.95,0,1.58,0
58,NOCCMSWQ,07/14/2016 04:30, ,0,CMS Pier,0,6.1,30.4,0,43.93,0,28.2,0,84.2,0,5.4,0,7.5,0,-88.8,6,0,6.66,0,1.55,0
59,NOCCMSWQ,07/14/2016 04:45, ,0,CMS Pier,0,6.1,30.4,0,44.25,0,28.4,0,82.3,0,5.3,0,7.5,0,-88.2,7,0,7.2,0,1.51,0
60,NOCCMSWQ,07/14/2016 05:00, ,0,CMS Pier,0,6.1,30.3,0,43.92,0,28.2,0,83.2,0,5.4,0,7.5,0,-88.6,8,0,7.09,0,1.46,0
61,NOCCMSWQ,07/14/2016 05:15, ,0,CMS Pier,0,6.1,30.3,0,43.63,0,28.0,0,83.0,0,5.4,0,7.5,0,-88.3,10,0,7.43,0,1.41,0
62,NOCCMSWQ,07/14/2016 05:30, ,0,CMS Pier,0,6.1,30.3,0,43.78,0,28.1,0,81.5,0,5.3,0,7.5,0,-87.8,9,0,6.98,0,1.36,0
63,NOCCMSWQ,07/14/2016 05:45, ,0,CMS Pier,0,6.1,30.4,0,44.19,0,28.4,0,80.2,0,5.2,0,7.5,0,-87.1,10,0,7.47,0,1.31,0
64,NOCCMSWQ,07/14/2016 06:00, ,0,CMS Pier,0,6.1,30.3,0,43.98,0,28.2,0,79.2,0,5.1,0,7.5,0,-86.5,12,0,7.51,0,1.27,0
65,NOCCMSWQ,07/14/2016 06:15, ,0,CMS Pier,0,6.1,30.2,0,43.58,0,27.9,0,80.6,0,5.2,0,7.5,0,-87.5,11,0,8,0,1.22,0
66,NOCCMSWQ,07/14/2016 06:30, ,0,CMS Pier,0,6.1,30.2,0,43.41,0,27.8,0,80.5,0,5.2,0,7.5,0,-87.7,11,0,8.33,0,1.17,0
67,NOCCMSWQ,07/14/2016 06:45, ,0,CMS Pier,0,6.1,30.2,0,42.98,0,27.5,0,80.8,0,5.2,0,7.5,0,-88.1,10,0,8.81,0,1.13,0
68,NOCCMSWQ,07/14/2016 07:00, ,0,CMS Pier,0,6.1,30.2,0,42.97,0,27.5,0,79.1,0,5.1,0,7.5,0,-86.8,11,0,8.94,0,1.09,0
69,NOCCMSWQ,07/14/2016 07:15, ,0,CMS Pier,0,6.1,30.2,0,42.91,0,27.5,0,78.8,0,5.1,0,7.5,0,-86.4,12,0,9.83,0,1.04,0
70,NOCCMSWQ,07/14/2016 07:30, ,0,CMS Pier,0,6.1,30.2,0,42.73,0,27.3,0,79.0,0,5.1,0,7.5,0,-86,13,0,10.31,0,1.00,0
71,NOCCMSWQ,07/14/2016 07:45, ,0,CMS Pier,0,6.1,30.2,0,42.64,0,27.3,0,79.5,0,5.2,0,7.5,0,-86.3,14,0,11.18,0,0.94,0
72,NOCCMSWQ,07/14/2016 08:00, ,0,CMS Pier,0,6.1,30.2,0,42.46,0,27.1,0,80.0,0,5.2,0,7.5,0,-86.7,15,0,11.54,0,0.90,0
73,NOCCMSWQ,07/14/2016 08:15, ,0,CMS Pier,0,6.1,30.2,0,42.39,0,27.1,0,80.5,0,5.2,0,7.5,0,-86.5,17,0,11.79,0,0.86,0
74,NOCCMSWQ,07/14/2016 08:30, ,0,CMS Pier,0,6.1,30.3,0,42.28,0,27.0,0,82.9,0,5.4,0,7.5,0,-87.5,17,0,12.48,0,0.82,0
75,NOCCMSWQ,07/14/2016 08:45, ,0,CMS Pier,0,6.1,30.4,0,42.10,0,26.9,0,85.1,0,5.5,0,7.5,0,-88.5,16,0,12.17,0,0.79,0
76,NOCCMSWQ,07/14/2016 09:00, ,0,CMS Pier,0,6.1,30.5,0,42.10,0,26.9,0,85.8,0,5.6,0,7.5,0,-88.5,19,0,15.9,0,0.78,0
77,NOCCMSWQ,07/14/2016 09:15, ,0,CMS Pier,0,6.1,30.6,0,42.08,0,26.9,0,88.4,0,5.7,0,7.5,0,-89.1,18,0,13.25,0,0.76,0
78,NOCCMSWQ,07/14/2016 09:30, ,0,CMS Pier,0,6.1,30.6,0,41.97,0,26.8,0,88.7,0,5.7,0,7.5,0,-89.8,18,0,16.21,0,0.75,0
79,NOCCMSWQ,07/14/2016 09:45, ,0,CMS Pier,0,6.1,30.5,0,41.96,0,26.8,0,89.8,0,5.8,0,7.5,0,-90.3,25,0,17.76,0,0.74,0
80,NOCCMSWQ,07/14/2016 10:00, ,0,CMS Pier,0,6.1,30.6,0,41.90,0,26.7,0,92.4,0,6.0,0,7.5,0,-91.2,21,0,16.19,0,0.74,0
81,NOCCMSWQ,07/14/2016 10:15, ,0,CMS Pier,0,6.1,30.3,0,41.80,0,26.7,0,85.4,0,5.5,0,7.5,0,-88.8,17,0,16.8,0,0.77,0
82,NOCCMSWQ,07/14/2016 10:30, ,0,CMS Pier,0,6.1,30.7,0,41.87,0,26.7,0,89.7,0,5.8,0,7.5,0,-90,13,0,12.73,0,0.82,0
83,NOCCMSWQ,07/14/2016 10:45, ,0,CMS Pier,0,6.1,30.5,0,41.69,0,26.6,0,87.8,0,5.7,0,7.5,0,-89.5,14,0,13.77,0,0.87,0
84,NOCCMSWQ,07/14/2016 11:00, ,0,CMS Pier,0,6.1,30.5,0,41.76,0,26.6,0,90.1,0,5.8,0,7.5,0,-89.9,21,0,14.67,0,0.92,0
85,NOCCMSWQ,07/14/2016 11:15, ,0,CMS Pier,0,6.1,30.6,0,41.83,0,26.7,0,92.3,0,6.0,0,7.5,0,-91,13,0,20.2,0,0.97,0
86,NOCCMSWQ,07/14/2016 11:30, ,0,CMS Pier,0,6.1,30.5,0,41.72,0,26.6,0,91.3,0,5.9,0,7.5,0,-89.6,13,0,14.5,0,1.03,0
87,NOCCMSWQ,07/14/2016 11:45, ,0,CMS Pier,0,6.1,30.6,0,41.92,0,26.7,0,91.9,0,5.9,0,7.5,0,-89.9,14,0,13.47,0,1.08,0
88,NOCCMSWQ,07/14/2016 12:00, ,0,CMS Pier,0,6.1,30.4,0,41.94,0,26.8,0,87.3,0,5.7,0,7.5,0,-87.5,14,0,13.19,0,1.13,0
89,NOCCMSWQ,07/14/2016 12:15, ,0,CMS Pier,0,6.1,30.6,0,42.11,0,26.9,0,89.6,0,5.8,0,7.5,0,-87.6,12,0,13.43,0,1.18,0
90,NOCCMSWQ,07/14/2016 12:30, ,0,CMS Pier,0,6.1,30.7,0,42.27,0,27.0,0,92.8,0,6.0,0,7.5,0,-89,17,0,15.37,0,1.23,0
91,NOCCMSWQ,07/14/2016 12:45, ,0,CMS Pier,0,6.1,30.7,0,42.74,0,27.3,0,92.9,0,6.0,0,7.5,0,-88.6,22,0,14.08,0,1.27,0
92,NOCCMSWQ,07/14/2016 13:00, ,0,CMS Pier,0,6.1,30.6,0,43.33,0,27.8,0,87.0,0,5.6,0,7.5,0,-86,11,0,12.82,0,1.34,0
93,NOCCMSWQ,07/14/2016 13:15, ,0,CMS Pier,0,6.1,30.6,0,43.75,0,28.1,0,88.0,0,5.6,0,7.5,0,-86,17,0,12.71,0,1.39,0
94,NOCCMSWQ,07/14/2016 13:30, ,0,CMS Pier,0,6.1,30.8,0,43.87,0,28.1,0,91.9,0,5.9,0,7.5,0,-87.5,14,0,11.96,0,1.44,0
95,NOCCMSWQ,07/14/2016 13:45, ,0,CMS Pier,0,6.1,30.8,0,44.20,0,28.4,0,91.7,0,5.9,0,7.5,0,-87.2,11,0,14.17,0,1.50,0
96,NOCCMSWQ,07/14/2016 14:00, ,0,CMS Pier,0,6.1,30.8,0,44.68,0,28.7,0,93.4,0,6.0,0,7.5,0,-87.9,12,0,14.44,0,1.55,0
97,NOCCMSWQ,07/14/2016 14:15, ,0,CMS Pier,0,6.1,30.9,0,45.09,0,29.0,0,93.8,0,6.0,0,7.5,0,-88.7,9,0,12.06,0,1.61,0
98,NOCCMSWQ,07/14/2016 14:30, ,0,CMS Pier,0,6.1,30.8,0,45.51,0,29.3,0,92.2,0,5.9,0,7.5,0,-88.4,15,0,11.4,0,1.66,0
99,NOCCMSWQ,07/14/2016 14:45, ,0,CMS Pier,0,6.1,30.8,0,45.92,0,29.6,0,91.4,0,5.8,0,7.5,0,-88.6,10,0,13.14,0,1.70,0
100,NOCCMSWQ,07/14/2016 15:00, ,0,CMS Pier,0,6.1,30.9,0,46.70,0,30.2,0,95.2,0,6.0,0,7.5,0,-90.2,11,0,11.45,0,1.74,0
101,NOCCMSWQ,07/14/2016 15:15, ,0,CMS Pier,0,6.1,30.8,0,47.25,0,30.6,0,96.2,0,6.1,0,7.5,0,-91.1,11,0,8.89,0,1.78,0
102,NOCCMSWQ,07/14/2016 15:30, ,0,CMS Pier,0,6.1,30.8,0,48.12,0,31.2,0,98.7,0,6.2,0,7.6,0,-92.7,9,0,14.7,0,1.81,0
103,NOCCMSWQ,07/14/2016 15:45, ,0,CMS Pier,0,6.1,30.8,0,48.93,0,31.8,0,100.5,0,6.3,0,7.6,0,-94.2,9,0,13.13,0,1.82,0
104,NOCCMSWQ,07/14/2016 16:00, ,0,CMS Pier,0,6.1,30.8,0,49.24,0,32.0,0,99.0,0,6.2,0,7.6,0,-93.9,7,0,10.18,0,1.81,0
105,NOCCMSWQ,07/14/2016 16:15, ,0,CMS Pier,0,6.1,30.7,0,49.39,0,32.1,0,99.9,0,6.3,0,7.6,0,-94.4,13,0,11,0,1.78,0
106,NOCCMSWQ,07/14/2016 16:30, ,0,CMS Pier,0,6.1,31.1,0,47.09,0,30.4,0,106.7,0,6.7,0,7.6,0,-94.1,6,0,10.69,0,1.75,0
107,NOCCMSWQ,07/14/2016 16:45, ,0,CMS Pier,0,6.1,31.3,0,46.23,0,29.8,0,112.8,0,7.1,0,7.6,0,-95.4,7,0,10.83,0,1.71,0
108,NOCCMSWQ,07/14/2016 17:00, ,0,CMS Pier,0,6.1,31.5,0,45.33,0,29.2,0,115.4,0,7.3,0,7.6,0,-96.2,6,0,16.45,0,1.67,0
109,NOCCMSWQ,07/14/2016 17:15, ,0,CMS Pier,0,6.1,31.4,0,44.65,0,28.7,0,111.0,0,7.0,0,7.6,0,-94.5,8,0,12.12,0,1.63,0
110,NOCCMSWQ,07/14/2016 17:30, ,0,CMS Pier,0,6.1,31.6,0,44.52,0,28.6,0,113.7,0,7.2,0,7.6,0,-95.5,8,0,12.15,0,1.59,0
111,NOCCMSWQ,07/14/2016 17:45, ,0,CMS Pier,0,6.1,31.7,0,44.07,0,28.2,0,118.0,0,7.4,0,7.6,0,-97.6,8,0,12.98,0,1.55,0
112,NOCCMSWQ,07/14/2016 18:00, ,0,CMS Pier,0,6.1,31.8,0,43.36,0,27.7,0,122.1,0,7.7,0,7.7,0,-99.4,12,0,12.12,0,1.52,0
113,NOCCMSWQ,07/14/2016 18:15, ,0,CMS Pier,0,6.1,31.7,0,42.97,0,27.5,0,123.3,0,7.8,0,7.7,0,-100.3,10,0,12.67,0,1.48,0
114,NOCCMSWQ,07/14/2016 18:30, ,0,CMS Pier,0,6.1,31.6,0,43.10,0,27.6,0,118.2,0,7.5,0,7.6,0,-98.6,10,0,11.88,0,1.44,0
115,NOCCMSWQ,07/14/2016 18:45, ,0,CMS Pier,0,6.1,31.6,0,42.93,0,27.4,0,116.7,0,7.4,0,7.6,0,-98.3,11,0,10.68,0,1.39,0
116,NOCCMSWQ,07/14/2016 19:00, ,0,CMS Pier,0,6.1,31.6,0,42.65,0,27.2,0,116.2,0,7.4,0,7.6,0,-98.5,12,0,11.61,0,1.33,0
117,NOCCMSWQ,07/14/2016 19:15, ,0,CMS Pier,0,6.1,31.5,0,42.51,0,27.1,0,114.2,0,7.3,0,7.6,0,-98.1,12,0,11.56,0,1.27,0
118,NOCCMSWQ,07/14/2016 19:30, ,0,CMS Pier,0,6.1,31.5,0,42.49,0,27.1,0,111.8,0,7.1,0,7.6,0,-96.9,12,0,11.15,0,1.22,0
119,NOCCMSWQ,07/14/2016 19:45, ,0,CMS Pier,0,6.1,31.5,0,40.86,0,26.0,0,118.5,0,7.6,0,7.7,0,-101.1,9,0,10.67,0,1.16,0
120,NOCCMSWQ,07/14/2016 20:00, ,0,CMS Pier,0,6.1,31.5,0,41.75,0,26.6,0,109.7,0,7.0,0,7.6,0,-97.3,12,0,10.45,0,1.10,0
121,NOCCMSWQ,07/14/2016 20:15, ,0,CMS Pier,0,6.1,31.4,0,41.35,0,26.3,0,110.4,0,7.1,0,7.6,0,-97.9,13,0,11.49,0,1.04,0
122,NOCCMSWQ,07/14/2016 20:30, ,0,CMS Pier,0,6.1,31.4,0,41.24,0,26.2,0,107.9,0,6.9,0,7.6,0,-97.1,14,0,11.37,0,0.98,0
123,NOCCMSWQ,07/14/2016 20:45, ,0,CMS Pier,0,6.1,31.4,0,41.05,0,26.1,0,107.4,0,6.9,0,7.6,0,-97,15,0,11.35,0,0.93,0
124,NOCCMSWQ,07/14/2016 21:00, ,0,CMS Pier,0,6.1,31.3,0,40.86,0,26.0,0,106.9,0,6.9,0,7.6,0,-97.1,13,0,9.75,0,0.88,0
125,NOCCMSWQ,07/14/2016 21:15, ,0,CMS Pier,0,6.1,31.4,0,40.51,0,25.7,0,108.8,0,7.0,0,7.7,0,-99.3,13,0,10.56,0,0.84,0
126,NOCCMSWQ,07/14/2016 21:30, ,0,CMS Pier,0,6.1,31.4,0,40.33,0,25.6,0,109.3,0,7.0,0,7.7,0,-100.8,11,0,12.29,0,0.82,0
127,NOCCMSWQ,07/14/2016 21:45, ,0,CMS Pier,0,6.1,31.3,0,40.41,0,25.7,0,106.7,0,6.9,0,7.7,0,-99.7,11,0,11.55,0,0.80,0
128,NOCCMSWQ,07/14/2016 22:00, ,0,CMS Pier,0,6.1,31.1,0,41.16,0,26.2,0,98.3,0,6.3,0,7.6,0,-93.3,12,0,8.88,0,0.77,0
129,NOCCMSWQ,07/14/2016 22:15, ,0,CMS Pier,0,6.1,31.0,0,40.64,0,25.8,0,98.0,0,6.3,0,7.6,0,-94.3,11,0,9.01,0,0.75,0
130,NOCCMSWQ,07/14/2016 22:30, ,0,CMS Pier,0,6.1,30.9,0,40.19,0,25.5,0,101.0,0,6.5,0,7.6,0,-97,14,0,11.19,0,0.75,0
131,NOCCMSWQ,07/14/2016 22:45, ,0,CMS Pier,0,6.1,30.9,0,40.07,0,25.4,0,100.6,0,6.5,0,7.6,0,-98,11,0,10.98,0,0.76,0
132,NOCCMSWQ,07/14/2016 23:00, ,0,CMS Pier,0,6.1,30.8,0,40.23,0,25.5,0,98.7,0,6.4,0,7.6,0,-96.8,12,0,12.86,0,0.79,0
133,NOCCMSWQ,07/14/2016 23:15, ,0,CMS Pier,0,6.1,31.1,0,40.27,0,25.6,0,96.7,0,6.2,0,7.6,0,-97.5,11,0,11.99,0,0.82,0
134,NOCCMSWQ,07/14/2016 23:30, ,0,CMS Pier,0,6.1,31.0,0,40.36,0,25.6,0,92.9,0,6.0,0,7.6,0,-96.4,11,0,10.92,0,0.85,0
135,NOCCMSWQ,07/14/2016 23:45, ,0,CMS Pier,0,6.1,31.1,0,40.35,0,25.6,0,94.8,0,6.1,0,7.6,0,-96.9,10,0,11.12,0,0.89,0
136,NOCCMSWQ,07/15/2016 00:00, ,0,CMS Pier,0,6.1,31.1,0,40.38,0,25.6,0,94.9,0,6.1,0,7.6,0,-97.6,9,0,10.09,0,0.95,0
137,NOCCMSWQ,07/15/2016 00:15, ,0,CMS Pier,0,6.1,31.2,0,40.34,0,25.6,0,94.1,0,6.1,0,7.6,0,-97.2,9,0,10.52,0,1.00,0
138,NOCCMSWQ,07/15/2016 00:30, ,0,CMS Pier,0,6.1,31.2,0,40.47,0,25.7,0,93.0,0,6.0,0,7.6,0,-97,9,0,14.32,0,1.05,0
139,NOCCMSWQ,07/15/2016 00:45, ,0,CMS Pier,0,6.1,31.2,0,40.51,0,25.7,0,92.3,0,6.0,0,7.6,0,-96.6,11,0,11.21,0,1.10,0
140,NOCCMSWQ,07/15/2016 01:00, ,0,CMS Pier,0,6.1,31.2,0,40.86,0,26.0,0,92.0,0,5.9,0,7.6,0,-96.3,15,0,11.79,0,1.14,0
141,NOCCMSWQ,07/15/2016 01:15, ,0,CMS Pier,0,6.1,31.1,0,41.17,0,26.2,0,92.5,0,5.9,0,7.6,0,-96.3,14,0,13.95,0,1.19,0
142,NOCCMSWQ,07/15/2016 01:30, ,0,CMS Pier,0,6.1,31.1,0,41.41,0,26.4,0,92.1,0,5.9,0,7.6,0,-95.6,11,0,13.94,0,1.24,0
143,NOCCMSWQ,07/15/2016 01:45, ,0,CMS Pier,0,6.1,31.1,0,41.99,0,26.8,0,89.7,0,5.8,0,7.6,0,-92.9,15,0,13.76,0,1.29,0
