%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% sea_water_temperature (deg C)
% depth (m)
%
timestamp_utc,depth,sea_water_temperature,sea_water_temperature_quality
2007-01-01 00:00:00,15,22.1475,0
2007-01-01 00:15:00,15,22.0031,0
2007-01-01 00:30:00,15,22.0535,0
2007-01-01 00:45:00,15,22.0065,0
2007-01-01 01:00:00,15,21.9759,0
2007-01-01 01:15:00,15,21.9594,0
2007-01-01 01:30:00,15,21.9058,0
2007-01-01 01:45:00,15,21.9296,0
2007-01-01 02:00:00,15,21.9225,0
2007-01-01 02:15:00,15,21.922,0
2007-01-01 02:30:00,15,21.8572,0
2007-01-01 02:45:00,15,21.8582,0
2007-01-01 03:00:00,15,21.779,0
2007-01-01 03:15:00,15,21.8214,0
2007-01-01 03:30:00,15,21.8539,0
2007-01-01 03:45:00,15,21.7973,0
2007-01-01 04:00:00,15,21.7733,0
2007-01-01 04:15:00,15,21.7191,0
2007-01-01 04:30:00,15,21.5942,0
2007-01-01 04:45:00,15,21.6726,0
2007-01-01 05:00:00,15,21.683,0
2007-01-01 05:15:00,15,21.7204,0
2007-01-01 05:30:00,15,21.715,0
2007-01-01 05:45:00,15,21.6661,0
2007-01-01 06:00:00,15,21.676,0
2007-01-01 06:15:01,15,21.721,0
2007-01-01 06:30:01,15,21.7046,0
2007-01-01 06:45:01,15,21.7362,0
2007-01-01 07:00:01,15,21.7538,0
2007-01-01 07:15:01,15,21.7412,0
2007-01-01 07:30:01,15,21.7426,0
2007-01-01 07:45:01,15,21.7129,0
2007-01-01 08:00:01,15,21.7663,0
2007-01-01 08:15:01,15,21.7582,0
2007-01-01 08:30:01,15,21.7744,0
2007-01-01 08:45:01,15,21.7935,0
2007-01-01 09:00:01,15,21.886,0
2007-01-01 09:15:01,15,21.923,0
2007-01-01 09:30:01,15,22.0316,0
2007-01-01 09:45:01,15,22.0978,0
2007-01-01 10:00:01,15,22.1314,0
2007-01-01 10:15:01,15,22.1261,0
2007-01-01 10:30:01,15,22.1349,0
2007-01-01 10:45:01,15,22.1193,0
2007-01-01 11:00:01,15,22.1411,0
2007-01-01 11:15:01,15,22.115,0
2007-01-01 11:30:01,15,22.1,0
2007-01-01 11:45:01,15,22.0993,0
2007-01-01 12:00:01,15,22.0952,0
2007-01-01 12:15:01,15,22.0529,0
2007-01-01 12:30:01,15,22.0569,0
2007-01-01 12:45:01,15,22.0288,0
2007-01-01 13:00:01,15,22.0301,0
2007-01-01 13:15:01,15,22.0189,0
2007-01-01 13:30:01,15,21.9978,0
2007-01-01 13:45:01,15,22.0065,0
2007-01-01 14:00:01,15,22.0177,0
2007-01-01 14:15:01,15,22.0102,0
2007-01-01 14:30:01,15,21.9958,0
2007-01-01 14:45:01,15,21.9953,0
2007-01-01 15:00:01,15,21.988,0
2007-01-01 15:15:01,15,21.9667,0
2007-01-01 15:30:01,15,21.9698,0
2007-01-01 15:45:01,15,21.9443,0
2007-01-01 16:00:01,15,21.956,0
2007-01-01 16:15:01,15,21.9378,0
2007-01-01 16:30:01,15,21.9436,0
2007-01-01 16:45:01,15,21.9658,0
2007-01-01 17:00:01,15,21.973,0
2007-01-01 17:15:01,15,21.9848,0
2007-01-01 17:30:01,15,22.0277,0
2007-01-01 17:45:01,15,22.0561,0
2007-01-01 18:00:01,15,22.1038,0
2007-01-01 18:15:01,15,22.1528,0
2007-01-01 18:30:01,15,22.1879,0
2007-01-01 18:45:01,15,22.2438,0
2007-01-01 19:00:01,15,22.3059,0
2007-01-01 19:15:01,15,22.3355,0
2007-01-01 19:30:01,15,22.3619,0
2007-01-01 19:45:01,15,22.3978,0
2007-01-01 20:00:01,15,22.4167,0
2007-01-01 20:15:01,15,22.506,0
2007-01-01 20:30:01,15,22.5409,0
2007-01-01 20:45:01,15,22.562,0
2007-01-01 21:00:01,15,22.6204,0
2007-01-01 21:15:01,15,22.6111,0
2007-01-01 21:30:01,15,22.6238,0
2007-01-01 21:45:01,15,22.6193,0
2007-01-01 22:00:01,15,22.6121,0
2007-01-01 22:15:01,15,22.5913,0
2007-01-01 22:30:01,15,22.4506,0
2007-01-01 22:45:01,15,22.3707,0
2007-01-01 23:00:01,15,22.3373,0
2007-01-01 23:15:01,15,22.3122,0
2007-01-01 23:30:01,15,22.2485,0
2007-01-01 23:45:01,15,22.2364,0
2007-01-02 00:00:01,15,22.2324,0
2007-01-02 00:15:01,15,22.2392,0
2007-01-02 00:30:01,15,22.2296,0
2007-01-02 00:45:01,15,22.2347,0
2007-01-02 01:00:01,15,22.2402,0
2007-01-02 01:15:01,15,22.2369,0
2007-01-02 01:30:01,15,22.2102,0
2007-01-02 01:45:01,15,22.1833,0
2007-01-02 02:00:01,15,22.1367,0
2007-01-02 02:15:01,15,22.1099,0
2007-01-02 02:30:01,15,22.0715,0
2007-01-02 02:45:01,15,22.0029,0
2007-01-02 03:00:01,15,22.0043,0
2007-01-02 03:15:01,15,21.994,0
2007-01-02 03:30:01,15,21.9903,0
2007-01-02 03:45:01,15,21.9755,0
2007-01-02 04:00:01,15,21.9565,0
2007-01-02 04:15:01,15,21.9341,0
2007-01-02 04:30:01,15,21.9037,0
2007-01-02 04:45:01,15,21.8707,0
2007-01-02 05:00:01,15,21.8489,0
2007-01-02 05:15:01,15,21.8484,0
2007-01-02 05:30:01,15,21.84,0
2007-01-02 05:45:01,15,21.7875,0
2007-01-02 06:00:01,15,21.8071,0
2007-01-02 06:15:01,15,21.7834,0
2007-01-02 06:30:01,15,21.7274,0
2007-01-02 06:45:01,15,21.7012,0
2007-01-02 07:00:01,15,21.7175,0
2007-01-02 07:15:01,15,21.7387,0
2007-01-02 07:30:01,15,21.7472,0
2007-01-02 07:45:01,15,21.7449,0
2007-01-02 08:00:01,15,21.7306,0
2007-01-02 08:15:01,15,21.7251,0
2007-01-02 08:30:01,15,21.7187,0
2007-01-02 08:45:00,15,21.7062,0
2007-01-02 09:00:00,15,21.6975,0
2007-01-02 09:15:00,15,21.6742,0
2007-01-02 09:30:00,15,21.6758,0
2007-01-02 09:45:00,15,21.6634,0
2007-01-02 10:00:00,15,21.6618,0
2007-01-02 10:15:00,15,21.6543,0
2007-01-02 10:30:00,15,21.6485,0
2007-01-02 10:45:00,15,21.6414,0
2007-01-02 11:00:00,15,21.6449,0
2007-01-02 11:15:00,15,21.6273,0
2007-01-02 11:30:00,15,21.6112,0
2007-01-02 11:45:00,15,21.6102,0
2007-01-02 12:00:00,15,21.6109,0
2007-01-02 12:15:00,15,21.5945,0
2007-01-02 12:30:00,15,21.5892,0
2007-01-02 12:45:00,15,21.598,0
2007-01-02 13:00:00,15,21.5829,0
2007-01-02 13:15:00,15,21.5656,0
2007-01-02 13:30:00,15,21.5829,0
2007-01-02 13:45:00,15,21.5797,0
2007-01-02 14:00:00,15,21.5814,0
2007-01-02 14:15:00,15,21.5685,0
2007-01-02 14:30:00,15,21.5661,0
2007-01-02 14:45:00,15,21.5544,0
2007-01-02 15:00:00,15,21.5497,0
2007-01-02 15:15:00,15,21.5188,0
2007-01-02 15:30:00,15,21.5251,0
2007-01-02 15:45:00,15,21.5389,0
2007-01-02 16:00:00,15,21.5374,0
2007-01-02 16:15:00,15,21.5382,0
2007-01-02 16:30:00,15,21.5317,0
2007-01-02 16:45:00,15,21.5117,0
2007-01-02 17:00:01,15,21.5201,0
2007-01-02 17:15:01,15,21.5202,0
2007-01-02 17:30:01,15,21.5168,0
2007-01-02 17:45:01,15,21.5149,0
2007-01-02 18:00:01,15,21.5083,0
2007-01-02 18:15:01,15,21.5086,0
2007-01-02 18:30:01,15,21.5122,0
2007-01-02 18:45:01,15,21.5038,0
2007-01-02 19:00:01,15,21.4908,0
2007-01-02 19:15:01,15,21.4782,0
2007-01-02 19:30:01,15,21.4874,0
2007-01-02 19:45:01,15,21.4859,0
2007-01-02 20:00:01,15,21.4762,0
