%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% conductivity (siemens)
% depth (m)
%
timestamp_utc,depth,conductivity,conductivity_quality
2011-01-01 00:00:01,30,4.07079,0
2011-01-01 00:15:01,30,4.07085,0
2011-01-01 00:30:01,30,4.07058,0
2011-01-01 00:45:01,30,4.07058,0
2011-01-01 01:00:01,30,4.07054,0
2011-01-01 01:15:01,30,4.07039,0
2011-01-01 01:30:01,30,4.07029,0
2011-01-01 01:45:01,30,4.07016,0
2011-01-01 02:00:01,30,4.06968,0
2011-01-01 02:15:01,30,4.06879,0
2011-01-01 02:30:01,30,4.06913,0
2011-01-01 02:45:01,30,4.07007,0
2011-01-01 03:00:01,30,4.07024,0
2011-01-01 03:15:01,30,4.06974,0
2011-01-01 03:30:01,30,4.07015,0
2011-01-01 03:45:01,30,4.0708,0
2011-01-01 04:00:01,30,4.07038,0
2011-01-01 04:15:01,30,4.07005,0
2011-01-01 04:30:01,30,4.07034,0
2011-01-01 04:45:01,30,4.07093,0
2011-01-01 05:00:01,30,4.07166,0
2011-01-01 05:15:01,30,4.07158,0
2011-01-01 05:30:01,30,4.07198,0
2011-01-01 05:45:01,30,4.0725,0
2011-01-01 06:00:01,30,4.07267,0
2011-01-01 06:15:01,30,4.07272,0
2011-01-01 06:30:01,30,4.07287,0
2011-01-01 06:45:01,30,4.07307,0
2011-01-01 07:00:01,30,4.07322,0
2011-01-01 07:15:01,30,4.07314,0
2011-01-01 07:30:01,30,4.07301,0
2011-01-01 07:45:01,30,4.0732,0
2011-01-01 08:00:01,30,4.07315,0
2011-01-01 08:15:01,30,4.07302,0
2011-01-01 08:30:01,30,4.07261,0
2011-01-01 08:45:01,30,4.07265,0
2011-01-01 09:00:01,30,4.07262,0
2011-01-01 09:15:01,30,4.07274,0
2011-01-01 09:30:01,30,4.07286,0
2011-01-01 09:45:01,30,4.07308,0
2011-01-01 10:00:01,30,4.07284,0
2011-01-01 10:15:01,30,4.07216,0
2011-01-01 10:30:01,30,4.07186,0
2011-01-01 10:45:01,30,4.07184,0
2011-01-01 11:00:01,30,4.07188,0
2011-01-01 11:15:01,30,4.07239,0
2011-01-01 11:30:01,30,4.07251,0
2011-01-01 11:45:01,30,4.07269,0
2011-01-01 12:00:01,30,4.07302,0
2011-01-01 12:15:01,30,4.07391,0
2011-01-01 12:30:01,30,4.07494,0
2011-01-01 12:45:01,30,4.07488,0
2011-01-01 13:00:01,30,4.0748,0
2011-01-01 13:15:01,30,4.07494,0
2011-01-01 13:30:01,30,4.07625,0
2011-01-01 13:45:01,30,4.07685,0
2011-01-01 14:00:01,30,4.07622,0
2011-01-01 14:15:01,30,4.07677,0
2011-01-01 14:30:01,30,4.07744,0
2011-01-01 14:45:01,30,4.07765,0
2011-01-01 15:00:01,30,4.07761,0
2011-01-01 15:15:00,30,4.07887,0
2011-01-01 15:30:00,30,4.07984,0
2011-01-01 15:45:00,30,4.08022,0
2011-01-01 16:00:00,30,4.0809,0
2011-01-01 16:15:00,30,4.07962,0
2011-01-01 16:30:00,30,4.07924,0
2011-01-01 16:45:00,30,4.07859,0
2011-01-01 17:00:00,30,4.07802,0
2011-01-01 17:15:00,30,4.07792,0
2011-01-01 17:30:00,30,4.07721,0
2011-01-01 17:45:01,30,4.07712,0
2011-01-01 18:00:01,30,4.07664,0
2011-01-01 18:15:01,30,4.07672,0
2011-01-01 18:30:01,30,4.0767,0
2011-01-01 18:45:01,30,4.07679,0
2011-01-01 19:00:01,30,4.07681,0
2011-01-01 19:15:01,30,4.07711,0
2011-01-01 19:30:01,30,4.07608,0
2011-01-01 19:45:01,30,4.07562,0
2011-01-01 20:00:01,30,4.07572,0
2011-01-01 20:15:01,30,4.0756,0
2011-01-01 20:30:01,30,4.07501,0
2011-01-01 20:45:01,30,4.07469,0
2011-01-01 21:00:01,30,4.07457,0
2011-01-01 21:15:01,30,4.07463,0
2011-01-01 21:30:01,30,4.07459,0
2011-01-01 21:45:01,30,4.07463,0
2011-01-01 22:00:01,30,4.07579,0
2011-01-01 22:15:01,30,4.07721,0
2011-01-01 22:30:01,30,4.07745,0
2011-01-01 22:45:01,30,4.07681,0
2011-01-01 23:00:01,30,4.07689,0
2011-01-01 23:15:01,30,4.07664,0
2011-01-01 23:30:01,30,4.07681,0
2011-01-01 23:45:01,30,4.0782,0
2011-01-02 00:00:01,30,4.07958,0
2011-01-02 00:15:01,30,4.08317,0
2011-01-02 00:30:01,30,4.08624,0
2011-01-02 00:45:01,30,4.08749,0
2011-01-02 01:00:01,30,4.08923,0
2011-01-02 01:15:01,30,4.08928,0
2011-01-02 01:30:01,30,4.09064,0
2011-01-02 01:45:01,30,4.09503,0
2011-01-02 02:00:01,30,4.09659,0
2011-01-02 02:15:01,30,4.0976,0
2011-01-02 02:30:01,30,4.09663,0
2011-01-02 02:45:01,30,4.09895,0
2011-01-02 03:00:01,30,4.0984,0
2011-01-02 03:15:01,30,4.0979,0
2011-01-02 03:30:01,30,4.09081,0
2011-01-02 03:45:01,30,4.09336,0
2011-01-02 04:00:01,30,4.08784,0
2011-01-02 04:15:01,30,4.08711,0
2011-01-02 04:30:01,30,4.08744,0
2011-01-02 04:45:01,30,4.08685,0
