%
% Platform OB05
% Location 34 08.400 deg N  77 42.900 deg W
%
% Deployment depth  16 m
%
timestamp_utc,sitedepth,location,temp,salinity,pressure,depth,oxsat,xmiss,ph,fluo,secchi,chl,chlstd,dsi,dsistd,no3,no3std,po4,po4std,nh4,nh4std,tn,tnstd,tp,tpstd,castnum,bottle,bottletime,latte,samplenum,turbidity,latitude,longitude,scan,density,timej,par,conductivity,filename
2002-09-05,,,27.8858,35.6866,0.947,0.941,4.679,-1.108,8.267,1.445,,,,,,,,,,,,,,,,1935,8,2002-09-05 12:29:47,,,,,,2872,23,249,,5.70826,090502ob05raw.btl
2002-09-05,,,27.8873,35.6883,1.236,1.228,4.67897,-1.108,8.267,1.445,,,,,,,,,,,,,,,,1936,7,2002-09-05 12:29:41,,,,,,2824,23,249,,5.70868,090502ob05raw.btl
2002-09-05,15.5,S,27.8909,35.691,2.142,2.126,4.67908,-1.108,8.267,1.445,11,0.463,0.045,,,,,,,,,,,,,1937,6,2002-09-05 12:29:35,,156,,,,2776,23,249,,5.70949,090502ob05raw.btl
2002-09-05,,,27.8974,35.7082,4.791,4.757,4.67966,-1.108,8.267,1.445,,,,,,,,,,,,,,,,1938,5,2002-09-05 12:29:13,,,,,,2600,23,249,,5.71274,090502ob05raw.btl
2002-09-05,15.5,M,27.9291,35.7855,7.546,7.493,4.67554,-1.108,8.267,1.445,11,0.485,0.022,,,,,,,,,,,,,1939,4,2002-09-05 12:28:50,,157,,,,2416,23,249,,5.72725,090502ob05raw.btl
2002-09-05,,,27.9197,35.7515,8.613,8.552,4.67837,-1.108,8.267,1.445,,,,,,,,,,,,,,,,1942,1,2002-09-05 12:25:46,,,,,,944,23,249,,5.72146,090502ob05raw.btl
2002-09-05,,,27.9623,35.9479,10.613,10.537,4.66923,-1.108,8.267,1.445,,,,,,,,,,,,,,,,1940,3,2002-09-05 12:28:22,,,,,,2192,23,249,,5.75403,090502ob05raw.btl
2002-09-05,15.5,B,27.9566,35.9545,13.158,13.063,4.67158,-1.108,8.267,1.445,11,0.507,0.036,,,,,,,,,,,,,1941,2,2002-09-05 12:28:02,,158,,,,2032,23,249,,5.75444,090502ob05raw.btl
2002-11-08,,,18.8787,35.4459,-0.036,-0.035,8.72737,,8.373,,,,,,,,,,,,,,,,,1180,11,2002-11-08 12:54:44,,,,,,3424,25,313,,4.73136,110802ob05raw.btl
2002-11-08,,,18.8771,35.4456,-0.019,-0.019,8.69824,,8.373,,,,,,,,,,,,,,,,,1902,9,2002-11-08 12:54:32,,,,,,3328,25,313,,4.73115,110802ob05raw.btl
2002-11-08,,,18.8788,35.445,-0.008,-0.008,8.69866,,8.373,,,,,,,,,,,,,,,,,1181,10,2002-11-08 12:54:38,,,,,,3376,25,313,,4.73127,110802ob05raw.btl
2002-11-08,,,18.8792,35.4459,0.07,0.07,8.75769,,8.373,,,,,,,,,,,,,,,,,1179,12,2002-11-08 12:54:50,,,,,,3472,25,313,,4.73142,110802ob05raw.btl
2002-11-08,,,18.8772,35.445,0.37,0.367,8.72774,,8.373,,,,,,,,,,,,,,,,,1903,8,2002-11-08 12:54:26,,,,,,3280,25,313,,4.73112,110802ob05raw.btl
2002-11-08,,,18.8728,35.4442,0.77,0.764,8.68672,,8.373,,,,,,,,,,,,,,,,,1904,7,2002-11-08 12:54:20,,,,,,3232,25,313,,4.73059,110802ob05raw.btl
2002-11-08,,S,18.8727,35.4438,1.758,1.746,8.63406,,8.373,,8.5,0.542,,,,0.294,,0.119,,0.17,,9.788,,0.319,,1905,6,2002-11-08 12:54:14,,,,,,3184,25,313,,4.73058,110802ob05raw.btl
2002-11-08,,,18.8738,35.444,4.486,4.453,8.66308,,8.376,,,,,,,,,,,,,,,,,1906,5,2002-11-08 12:53:57,,,,,,3048,25,313,,4.73083,110802ob05raw.btl
2002-11-08,,,18.8753,35.4493,5.747,5.706,8.69663,,8.373,,,,,,,,,,,,,,,,,1910,1,2002-11-08 12:50:26,,,,,,1360,25,313,,4.73167,110802ob05raw.btl
2002-11-08,,M,18.8776,35.4469,7.73,7.674,8.67245,,8.378,,,0.516,,,,0.138,,0.113,,0.259,,8.454,,0.279,,1907,4,2002-11-08 12:53:37,,,,,,2888,25,313,,4.7317,110802ob05raw.btl
2002-11-08,,,18.8819,35.4488,10.719,10.642,8.65973,,8.378,,,,,,,,,,,,,,,,,1908,3,2002-11-08 12:53:19,,,,,,2744,25,313,,4.73251,110802ob05raw.btl
2002-11-08,,B,18.8822,35.4488,11.758,11.673,8.65885,,8.378,,,0.586,,,,0.12,,0.108,,0.23,,7.868,,0.285,,1909,2,2002-11-08 12:53:13,,,,,,2696,25,313,,4.73258,110802ob05raw.btl
2003-01-14,,,10.9165,35.312,-0.086,-0.085,10.3955,,8.332,,,,,,,,,,,,,,,,,590,12,2003-01-14 18:59:20,,,,,,2600,27,15,,3.92719,011403ob05raw.btl
2003-01-14,,,10.9156,35.3132,-0.075,-0.074,10.3778,,8.331,,,,,,,,,,,,,,,,,1853,9,2003-01-14 18:59:02,,,,,,2456,27,15,,3.92722,011403ob05raw.btl
2003-01-14,,,10.9164,35.3125,-0.069,-0.069,10.4099,,8.331,,,,,,,,,,,,,,,,,592,10,2003-01-14 18:59:08,,,,,,2504,27,15,,3.92723,011403ob05raw.btl
2003-01-14,,,10.9162,35.3122,-0.069,-0.068,10.4071,,8.331,,,,,,,,,,,,,,,,,591,11,2003-01-14 18:59:14,,,,,,2552,27,15,,3.92718,011403ob05raw.btl
2003-01-14,,,10.9132,35.3145,0.131,0.13,10.3583,,8.329,,,,,,,,,,,,,,,,,1854,8,2003-01-14 18:58:56,,,,,,2408,27,15,,3.92712,011403ob05raw.btl
2003-01-14,,,10.9093,35.3164,0.803,0.797,10.3434,,8.331,,,,,,,,,,,,,,,,,1855,7,2003-01-14 18:58:50,,,,,,2360,27,15,,3.92698,011403ob05raw.btl
2003-01-14,15.5,S,10.909,35.3163,1.858,1.845,10.3532,,8.332,,7,0.79,0.045,,,0.163,0.008,0.056,0.007,0.673,0.172,8.852,0.539,0.353,0.003,1856,6,2003-01-14 18:58:44,,182,,,,2312,27,15,,3.92698,011403ob05raw.btl
2003-01-14,,,10.9016,35.3514,4.675,4.641,10.2588,,8.333,,,,,,,,,,,,,,,,,1857,5,2003-01-14 18:58:26,,,,,,2168,27,15,,3.92989,011403ob05raw.btl
2003-01-14,15.5,M,10.9314,35.4231,7.586,7.531,10.1997,,8.335,,7,0.611,0.057,,,0.153,0.047,0.056,0.011,0.441,0.128,7.786,0.241,0.327,0.002,1858,4,2003-01-14 18:58:06,,183,,,,2008,27,15,,3.94003,011403ob05raw.btl
2003-01-14,,,10.9212,35.3789,8.369,8.309,9.7395,,8.321,,,,,,,,,,,,,,,,,1861,1,2003-01-14 18:55:42,,,,,,856,27,15,,3.93469,011403ob05raw.btl
2003-01-14,,,10.9253,35.4501,10.752,10.675,10.1515,,8.335,,,,,,,,,,,,,,,,,1859,3,2003-01-14 18:57:44,,,,,,1832,27,15,,3.94228,011403ob05raw.btl
2003-01-14,15.5,B,10.9312,35.4556,12.758,12.666,10.0905,,8.333,,7,0.686,0.051,,,0.107,0.013,0.04,0.001,0.456,0.027,7.401,0.807,0.3,0.039,1860,2,2003-01-14 18:57:28,,184,,,,1704,27,15,,3.94349,011403ob05raw.btl
2003-03-12,,,10.5882,34.6644,0.298,0.296,8.30805,,8.371,,,,,,,,,,,,,,,,,1871,9,2003-03-12 13:16:15,,,,,,2728,27,72,,3.83155,031203ob05raw.btl
2003-03-12,,,10.5801,34.7992,0.464,0.461,8.297,,8.376,,,,,,,,,,,,,,,,,790,10,2003-03-12 13:16:21,,,,,,2776,27,72,,3.84417,031203ob05raw.btl
2003-03-12,,,10.5855,34.7884,0.476,0.472,8.32077,,8.376,,,,,,,,,,,,,,,,,789,11,2003-03-12 13:16:27,,,,,,2824,27,72,,3.84361,031203ob05raw.btl
2003-03-12,,,10.5869,34.784,0.497,0.494,8.29488,,8.376,,,,,,,,,,,,,,,,,788,12,2003-03-12 13:16:33,,,,,,2872,27,72,,3.84331,031203ob05raw.btl
2003-03-12,,,10.5903,34.728,0.714,0.709,8.32817,,8.363,,,,,,,,,,,,,,,,,1872,8,2003-03-12 13:16:09,,,,,,2680,27,72,,3.83808,031203ob05raw.btl
2003-03-12,,,10.5907,34.7234,1.247,1.239,8.32992,,8.371,,,,,,,,,,,,,,,,,1873,7,2003-03-12 13:16:03,,,,,,2632,27,72,,3.83769,031203ob05raw.btl
2003-03-12,15.5,S,10.5921,34.7855,1.964,1.95,8.33411,,8.367,,,0.447,0.018,,,0.15,0.04,0.099,0.04,0.348,0.049,8.6,0.46,0.335,0.05,1874,6,2003-03-12 13:15:57,,187,,,,2584,27,72,,3.84401,031203ob05raw.btl
2003-03-12,,,10.58,34.7691,4.302,4.272,8.33534,,8.367,,,,,,,,,,,,,,,,,1875,5,2003-03-12 13:15:37,,,,,,2424,27,72,,3.84135,031203ob05raw.btl
2003-03-12,15.5,M,10.5483,34.774,7.791,7.735,8.32965,,8.365,,,0.588,0.011,,,0.142,0.014,0.208,0.014,0.147,0.037,10.227,1.199,0.336,0.041,1876,4,2003-03-12 13:15:13,,188,,,,2232,27,72,,3.839,031203ob05raw.btl
2003-03-12,,,10.5915,34.7949,8.591,8.529,8.57151,,8.338,,,,,,,,,,,,,,,,,1879,1,2003-03-12 13:12:27,,,,,,904,27,72,,3.84519,031203ob05raw.btl
2003-03-12,,,10.5408,34.7777,10.835,10.758,8.34803,,8.363,,,,,,,,,,,,,,,,,1877,3,2003-03-12 13:14:53,,,,,,2072,27,72,,3.83878,031203ob05raw.btl
2003-03-12,15.5,B,10.5448,34.7746,12.947,12.854,8.37854,,8.362,,,0.641,0.037,,,0.038,0.017,0.324,0.017,0.139,0.054,7.75,0.931,0.281,0.014,1878,2,2003-03-12 13:14:34,,189,,,,1920,27,72,,3.83896,031203ob05raw.btl
2003-05-02,,,20.0908,32.9081,0.627,0.622,6.74004,,8.429,,,,,,,,,,,,,,,,,1969,9,2003-05-02 01:09:07,,,,,,638,23,122,,4.53595,050103ob05raw.btl
2003-05-02,,,20.0936,34.3078,0.781,0.776,6.68225,,8.427,,,,,,,,,,,,,,,,,1970,8,2003-05-02 01:09:05,,,,,,624,24,122,,4.7166,050103ob05raw.btl
2003-05-02,15.8,S,19.601,34.4284,5.571,5.531,7.03904,,8.436,,6,0.223,0.036,,,0.113,0.038,0.115,0.004,0.067,0.05,8.984,0.548,0.354,0.026,1971,7,2003-05-02 01:08:52,,199,,,,517,24,122,,4.68227,050103ob05raw.btl
2003-05-02,,,19.4073,34.4869,5.874,5.832,7.07963,,8.44,,,,,,,,,,,,,,,,,1972,6,2003-05-02 01:08:50,,,,,,500,25,122,,4.67003,050103ob05raw.btl
2003-05-02,,,18.9496,34.5825,8.389,8.329,7.24988,,8.443,,,,,,,,,,,,,,,,,1974,4,2003-05-02 01:08:40,,,,,,423,25,122,,4.63591,050103ob05raw.btl
2003-05-02,15.8,S-M,18.9494,34.584,8.452,8.391,7.25643,,8.444,,6,0.179,0.01,,,0.112,0.009,0.104,0.01,0.209,0.062,8.869,0.638,0.341,0.02,1973,5,2003-05-02 01:08:42,,200,,,,437,25,122,,4.63607,050103ob05raw.btl
2003-05-02,15.8,M,18.9466,34.5783,8.458,8.397,7.28935,,8.442,,6,0.145,0.006,,,0.123,0.015,0.121,0.004,0.055,0.055,7.794,0.206,0.311,0.012,1975,3,2003-05-02 01:08:39,,201,,,,413,25,122,,4.63511,050103ob05raw.btl
2003-05-02,15.8,B,18.0084,35.3257,15.294,15.184,7.52649,,8.43,,6,0.259,0.048,,,0.073,0.007,0.134,0.009,0.065,0,7.587,0.515,0.32,0.017,1977,1,2003-05-02 01:08:25,,202,,,,303,26,122,,4.62944,050103ob05raw.btl
2003-05-02,,,18.0074,35.3265,15.299,15.189,7.38876,,8.43,,,,,,,,,,,,,,,,,1976,2,2003-05-02 01:08:27,,,,,,318,26,122,,4.62944,050103ob05raw.btl
2003-07-01,,,26.3941,35.1221,0.586,0.582,4.52223,,8.357,,,,,,,,,,,,,,,,,1884,12,2003-07-01 13:00:15,,,,,,3232,23,183,,5.47015,070103ob05raw.btl
2003-07-01,,,26.3928,35.118,0.614,0.61,4.5194,,8.353,,,,,,,,,,,,,,,,,1886,10,2003-07-01 13:00:03,,,,,,3136,23,183,,5.46944,070103ob05raw.btl
2003-07-01,,,26.3947,35.1153,0.648,0.643,4.51192,,8.352,,,,,,,,,,,,,,,,,1977,9,2003-07-01 12:59:57,,,,,,3088,23,183,,5.46927,070103ob05raw.btl
2003-07-01,,,26.3934,35.1239,0.681,0.676,4.52149,,8.354,,,,,,,,,,,,,,,,,1885,11,2003-07-01 13:00:09,,,,,,3184,23,183,,5.47032,070103ob05raw.btl
2003-07-01,15.5,S,26.3913,35.1131,0.992,0.985,4.50259,,8.349,,9.5,0.474,0.012,,,-0.265,0.15,0.122,0.02,0.052,0.104,11.663,0.005,0.364,0.003,1978,8,2003-07-01 12:59:51,,216,,,,3040,23,183,,5.46862,070103ob05raw.btl
2003-07-01,,,26.3883,35.1138,1.225,1.217,4.50298,,8.349,,,,,,,,,,,,,,,,,1979,7,2003-07-01 12:59:45,,,,,,2992,23,183,,5.46842,070103ob05raw.btl
2003-07-01,,,26.3878,35.1041,1.875,1.862,4.47137,,8.349,,,,,,,,,,,,,,,,,1980,6,2003-07-01 12:59:39,,,,,,2944,23,183,,5.46704,070103ob05raw.btl
2003-07-01,,,26.3833,34.8668,4.886,4.851,4.16524,,8.342,,,,,,,,,,,,,,,,,1981,5,2003-07-01 12:59:17,,,,,,2768,23,183,,5.43386,070103ob05raw.btl
2003-07-01,15.5,M,24.1058,35.022,7.185,7.134,4.11506,,8.337,,9.5,0.232,0.007,,,-0.237,0.109,0.123,0.012,0.151,0.12,11.444,0.33,0.395,0.061,1982,4,2003-07-01 12:59:00,,217,,,,2632,24,183,,5.21649,070103ob05raw.btl
2003-07-01,,,22.7412,36.592,8.674,8.612,4.53618,,8.357,,,,,,,,,,,,,,,,,1985,1,2003-07-01 12:55:11,,,,,,800,25,183,,5.27744,070103ob05raw.btl
2003-07-01,,,22.7322,36.0931,9.724,9.655,4.20162,,8.342,,,,,,,,,,,,,,,,,1983,3,2003-07-01 12:58:42,,,,,,2488,25,183,,5.21265,070103ob05raw.btl
2003-07-01,15.5,B,22.7192,36.0966,14.597,14.492,4.15957,,8.339,,9.5,0.283,0.02,,,0.239,0.374,0.146,0.007,0.33,0.063,11.61,0.119,0.364,0.023,1984,2,2003-07-01 12:58:01,,218,,,,2160,25,183,,5.21193,070103ob05raw.btl
2003-09-15,15.2,S,24.5906,35.7138,0.975,0.968,4.81347,,8.358,,12,2.522,0.049,,,0.122,0.045,0.096,0.016,0.538,0.4,8.293,0.07,0.282,0.02,1838,6,2003-09-15 13:49:30,,230,,,,3552,24,259,,5.3597,091503ob05raw.btl
2003-09-15,,,24.5863,35.7208,1.57,1.558,4.8035,,8.36,,,,,,,,,,,,,,,,,1835,9,2003-09-15 13:50:45,,,,,,4149,24,259,,5.36022,091503ob05raw.btl
2003-09-15,,,24.5858,35.7243,1.697,1.685,4.78486,,8.361,,,,,,,,,,,,,,,,,1837,7,2003-09-15 13:49:55,,,,,,3749,24,259,,5.36063,091503ob05raw.btl
2003-09-15,,,24.5914,35.7171,1.919,1.906,4.79539,,8.361,,,,,,,,,,,,,,,,,1836,8,2003-09-15 13:49:57,,,,,,3766,24,259,,5.36029,091503ob05raw.btl
2003-09-15,,,24.5629,35.7187,4.519,4.487,4.88388,,8.358,,,,,,,,,,,,,,,,,1839,5,2003-09-15 13:49:02,,,,,,3327,24,259,,5.35759,091503ob05raw.btl
2003-09-15,,,24.5465,35.7247,8.169,8.11,4.9215,,8.357,,,,,,,,,,,,,,,,,1840,4,2003-09-15 13:48:34,,,,,,3097,24,259,,5.3568,091503ob05raw.btl
2003-09-15,15.2,M,24.5461,35.7249,8.546,8.485,4.92482,,8.358,,12,0.675,0.089,,,0.089,0.015,0.098,0.004,0.279,0.131,9.015,0.666,0.366,0.046,1841,3,2003-09-15 13:48:30,,229,,,,3068,24,259,,5.35681,091503ob05raw.btl
2003-09-15,,,24.482,35.7666,16.158,16.042,4.8554,,8.329,,,,,,,,,,,,,,,,,1842,2,2003-09-15 13:46:58,,,,,,2331,24,259,,5.35588,091503ob05raw.btl
2003-09-15,15.2,B,24.4682,35.7759,16.553,16.434,4.85467,,8.326,,12,0.493,0.082,,,0.192,0.028,0.116,0.009,0.168,0.049,9.627,0.62,0.373,0.048,1843,1,2003-09-15 13:46:55,,228,,,,2312,24,259,,5.35567,091503ob05raw.btl
2003-09-23,15.7,S,24.7631,35.0528,0.959,0.952,4.37421,,8.37,,4.5,0.542,0.024,,,0.133,0.001,0.09,0.009,0.519,0.054,9.284,0.365,0.301,0.008,1757,7,2003-09-23 12:44:32,,240,,,,3258,23,267,,5.28949,092303ob05raw.btl
2003-09-23,,,24.7629,35.0535,1.12,1.112,4.44252,,8.369,,,,,,,,,,,,,,,,,1758,6,2003-09-23 12:44:29,,,,,,3235,23,267,,5.28958,092303ob05raw.btl
2003-09-23,15.7,M,24.6794,35.1479,7.907,7.851,4.43715,,8.361,,4.5,0.66,0.037,,,0.126,0.024,0.092,0.012,0.63,0.032,11.176,0.66,0.326,0.013,1760,4,2003-09-23 12:43:43,,241,,,,2870,24,267,,5.29378,092303ob05raw.btl
2003-09-23,,,24.6821,35.1456,7.952,7.895,4.44709,,8.361,,,,,,,,,,,,,,,,,1759,5,2003-09-23 12:43:47,,,,,,2899,24,267,,5.29377,092303ob05raw.btl
2003-09-23,,,24.4668,35.3043,8.813,8.75,4.24743,,8.358,,,,,,,,,,,,,,,,,1761,3,2003-09-23 12:43:18,,,,,,2672,24,267,,5.29239,092303ob05raw.btl
2003-09-23,,,23.9003,35.6408,14.897,14.79,4.51897,,8.329,,,,,,,,,,,,,,,,,1762,2,2003-09-23 12:42:01,,,,,,2054,24,267,,5.27763,092303ob05raw.btl
2003-09-23,15.7,B,23.8981,35.6427,15.68,15.568,4.52245,,8.328,,4.5,0.825,0.029,,,0.41,0.028,0.146,0.02,1.452,0.168,10.384,1.237,0.316,0.036,1763,1,2003-09-23 12:41:59,,242,,,,2034,24,267,,5.27767,092303ob05raw.btl
2003-11-05,16.1,S,21.3293,34.5545,1.481,1.47,5.00528,,8.508,,6,0.53,0.033,,,0.091,0.032,0.06,0.01,0.455,0.222,9.35,0.492,0.313,0.015,1937,5,2003-11-05 12:57:17,0.316621,252,,,,2318,24,310,,4.87155,110503ob05raw.btl
2003-11-05,,,21.329,34.5586,1.52,1.509,5.08034,,8.511,,,,,,,,,,,,,,,,,1936,6,2003-11-05 12:57:20,,,,,,2343,24,310,,4.87204,110503ob05raw.btl
2003-11-05,,,21.0108,35.2692,8.03,7.972,5.18987,,8.48,,,,,,,,,,,,,,,,,1938,4,2003-11-05 12:56:46,,,,,,2068,25,310,,4.92867,110503ob05raw.btl
2003-11-05,16.1,M,21.0112,35.3222,8.146,8.088,5.26431,,8.488,,6,1.412,0.119,,,0.1,0.004,0.074,0.003,0.509,0.019,9.782,0.75,0.339,0.014,1939,3,2003-11-05 12:56:43,,253,,,,2042,25,310,,4.93529,110503ob05raw.btl
2003-11-05,16.1,B,21.976,35.7435,15.864,15.75,5.32033,,8.512,,6,3.243,0.052,,,0.145,0.008,0.068,0.01,0.64,0.081,14.542,1.361,0.498,0.044,1941,1,2003-11-05 12:55:33,,254,,,,1484,25,310,,5.0887,110503ob05raw.btl
2003-11-05,,,21.9655,35.7658,16.368,16.25,5.32872,,8.513,,,,,,,,,,,,,,,,,1940,2,2003-11-05 12:55:35,,,,,,1501,25,310,,5.09046,110503ob05raw.btl
2004-01-08,,,11.9878,35.3149,0.437,0.434,,,,,,,,,,,,,,,,,,,,1917,6,2004-01-08 13:54:20,,,,,,3101,27,9,,4.03093,010804ob05raw.btl
2004-01-08,,,11.994,35.312,1.47,1.459,,,,,,,,,,,,,,,,,,,,1193,10,2004-01-08 13:55:34,,,,,,3691,27,9,,4.03128,010804ob05raw.btl
2004-01-08,16.5,S,11.9947,35.3103,1.475,1.465,,,,,6,1.09,0.041,,,0.094,0.035,0.062,0.014,0.394,0.229,5.638,0.324,0.288,0.026,1914,9,2004-01-08 13:55:28,0.3474,264,,,,3645,27,9,,4.03118,010804ob05raw.btl
2004-01-08,,,11.989,35.314,1.753,1.74,,,,,,,,,,,,,,,,,,,,1915,8,2004-01-08 13:55:24,,,,,,3612,27,9,,4.03101,010804ob05raw.btl
2004-01-08,,,11.9885,35.3096,3.141,3.119,,,,,,,,,,,,,,,,,,,,1916,7,2004-01-08 13:55:04,,,,,,3454,27,9,,4.03057,010804ob05raw.btl
