%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% sea_water_temperature (deg C)
% depth (m)
%
timestamp_utc,depth,sea_water_temperature,sea_water_temperature_quality
2009-10-09 13:45:01,30,27.4773,0
2009-10-09 14:00:01,30,27.4167,0
2009-10-09 14:15:01,30,27.3543,0
2009-10-09 14:30:01,30,26.8345,0
2009-10-09 14:45:01,30,26.8365,0
2009-10-09 15:00:01,30,26.431,0
2009-10-09 15:15:01,30,26.3736,0
2009-10-09 15:30:01,30,26.3457,0
2009-10-09 15:45:01,30,26.3317,0
2009-10-09 16:00:01,30,26.3176,0
2009-10-09 16:15:01,30,26.3069,0
2009-10-09 16:30:01,30,26.2919,0
2009-10-09 16:45:01,30,26.2761,0
2009-10-09 17:00:01,30,26.2616,0
2009-10-09 17:15:01,30,26.2476,0
2009-10-09 17:30:01,30,26.2439,0
2009-10-09 17:45:01,30,26.2411,0
2009-10-09 18:00:01,30,26.2357,0
2009-10-09 18:15:01,30,26.2086,0
2009-10-09 18:30:01,30,26.1981,0
2009-10-09 18:45:01,30,26.1862,0
2009-10-09 19:00:01,30,26.2014,0
2009-10-09 19:15:01,30,26.1685,0
2009-10-09 19:30:01,30,26.1567,0
2009-10-09 19:45:01,30,26.148,0
2009-10-09 20:00:01,30,26.1241,0
2009-10-09 20:15:01,30,26.0959,0
2009-10-09 20:30:01,30,26.0449,0
2009-10-09 20:45:01,30,25.9871,0
2009-10-09 21:00:01,30,25.9225,0
2009-10-09 21:15:01,30,25.8875,0
2009-10-09 21:30:01,30,25.9093,0
2009-10-09 21:45:01,30,25.9195,0
2009-10-09 22:00:01,30,25.9703,0
2009-10-09 22:15:01,30,25.9831,0
2009-10-09 22:30:01,30,25.9888,0
2009-10-09 22:45:01,30,26.0043,0
2009-10-09 23:00:01,30,26.0327,0
2009-10-09 23:15:01,30,26.0448,0
2009-10-09 23:30:01,30,26.076,0
2009-10-09 23:45:01,30,26.1058,0
2009-10-10 00:00:01,30,26.1618,0
2009-10-10 00:15:01,30,26.1814,0
2009-10-10 00:30:01,30,26.2455,0
2009-10-10 00:45:01,30,26.3584,0
2009-10-10 01:00:01,30,26.3626,0
2009-10-10 01:15:01,30,26.3933,0
2009-10-10 01:30:01,30,26.408,0
2009-10-10 01:45:01,30,26.4668,0
2009-10-10 02:00:01,30,26.4635,0
2009-10-10 02:15:01,30,26.4547,0
2009-10-10 02:30:01,30,26.4637,0
2009-10-10 02:45:01,30,26.4992,0
2009-10-10 03:00:01,30,26.4552,0
2009-10-10 03:15:01,30,26.4803,0
2009-10-10 03:30:01,30,26.4752,0
2009-10-10 03:45:01,30,26.5044,0
2009-10-10 04:00:01,30,26.5223,0
2009-10-10 04:15:01,30,26.5559,0
2009-10-10 04:30:01,30,26.5919,0
2009-10-10 04:45:01,30,26.562,0
2009-10-10 05:00:01,30,26.6105,0
2009-10-10 05:15:01,30,26.6092,0
2009-10-10 05:30:01,30,26.603,0
2009-10-10 05:45:01,30,26.5826,0
2009-10-10 06:00:01,30,26.5872,0
2009-10-10 06:15:01,30,26.572,0
2009-10-10 06:30:01,30,26.577,0
2009-10-10 06:45:01,30,26.5897,0
2009-10-10 07:00:01,30,26.5718,0
2009-10-10 07:15:01,30,26.5618,0
2009-10-10 07:30:01,30,26.5792,0
2009-10-10 07:45:01,30,26.6294,0
2009-10-10 08:00:01,30,26.6066,0
2009-10-10 08:15:01,30,26.5917,0
2009-10-10 08:30:01,30,26.3046,0
2009-10-10 08:45:01,30,26.3204,0
2009-10-10 09:00:01,30,26.3104,0
2009-10-10 09:15:01,30,26.3194,0
2009-10-10 09:30:01,30,26.3317,0
