%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% conductivity (siemens)
% depth (m)
%
timestamp_utc,depth,conductivity,conductivity_quality
2007-01-01 00:00:00,15,5.17902,0
2007-01-01 00:15:00,15,5.17007,0
2007-01-01 00:30:00,15,5.16845,0
2007-01-01 00:45:00,15,5.16565,0
2007-01-01 01:00:00,15,5.16501,0
2007-01-01 01:15:00,15,5.16197,0
2007-01-01 01:30:00,15,5.1559,0
2007-01-01 01:45:00,15,5.15651,0
2007-01-01 02:00:00,15,5.15745,0
2007-01-01 02:15:00,15,5.1559,0
2007-01-01 02:30:00,15,5.15187,0
2007-01-01 02:45:00,15,5.14965,0
2007-01-01 03:00:00,15,5.14329,0
2007-01-01 03:15:00,15,5.14323,0
2007-01-01 03:30:00,15,5.14885,0
2007-01-01 03:45:00,15,5.14145,0
2007-01-01 04:00:00,15,5.13936,0
2007-01-01 04:15:00,15,5.13457,0
2007-01-01 04:30:00,15,5.12097,0
2007-01-01 04:45:00,15,5.12802,0
2007-01-01 05:00:00,15,5.12961,0
2007-01-01 05:15:00,15,5.13432,0
2007-01-01 05:30:00,15,5.13343,0
2007-01-01 05:45:00,15,5.12897,0
2007-01-01 06:00:00,15,5.12995,0
2007-01-01 06:15:01,15,5.13269,0
2007-01-01 06:30:01,15,5.13208,0
2007-01-01 06:45:01,15,5.13526,0
2007-01-01 07:00:01,15,5.13771,0
2007-01-01 07:15:01,15,5.13507,0
2007-01-01 07:30:01,15,5.1357,0
2007-01-01 07:45:01,15,5.13363,0
2007-01-01 08:00:01,15,5.13668,0
2007-01-01 08:15:01,15,5.13815,0
2007-01-01 08:30:01,15,5.14002,0
2007-01-01 08:45:01,15,5.1418,0
2007-01-01 09:00:01,15,5.1509,0
2007-01-01 09:15:01,15,5.15626,0
2007-01-01 09:30:01,15,5.16799,0
2007-01-01 09:45:01,15,5.17588,0
2007-01-01 10:00:01,15,5.17788,0
2007-01-01 10:15:01,15,5.17876,0
2007-01-01 10:30:01,15,5.17948,0
2007-01-01 10:45:01,15,5.17832,0
2007-01-01 11:00:01,15,5.18051,0
2007-01-01 11:15:01,15,5.1775,0
2007-01-01 11:30:01,15,5.17612,0
2007-01-01 11:45:01,15,5.17593,0
2007-01-01 12:00:01,15,5.17541,0
2007-01-01 12:15:01,15,5.1711,0
2007-01-01 12:30:01,15,5.17144,0
2007-01-01 12:45:01,15,5.16874,0
2007-01-01 13:00:01,15,5.16847,0
2007-01-01 13:15:01,15,5.16777,0
2007-01-01 13:30:01,15,5.16506,0
2007-01-01 13:45:01,15,5.16632,0
2007-01-01 14:00:01,15,5.16714,0
2007-01-01 14:15:01,15,5.16678,0
2007-01-01 14:30:01,15,5.16501,0
2007-01-01 14:45:01,15,5.16523,0
2007-01-01 15:00:01,15,5.16412,0
2007-01-01 15:15:01,15,5.16187,0
2007-01-01 15:30:01,15,5.16228,0
2007-01-01 15:45:01,15,5.1594,0
2007-01-01 16:00:01,15,5.16029,0
2007-01-01 16:15:01,15,5.15835,0
2007-01-01 16:30:01,15,5.15903,0
2007-01-01 16:45:01,15,5.16151,0
2007-01-01 17:00:01,15,5.16238,0
2007-01-01 17:15:01,15,5.16393,0
2007-01-01 17:30:01,15,5.16848,0
2007-01-01 17:45:01,15,5.17227,0
2007-01-01 18:00:01,15,5.17702,0
2007-01-01 18:15:01,15,5.18203,0
2007-01-01 18:30:01,15,5.18518,0
2007-01-01 18:45:01,15,5.1916,0
2007-01-01 19:00:01,15,5.1981,0
2007-01-01 19:15:01,15,5.20155,0
2007-01-01 19:30:01,15,5.20405,0
2007-01-01 19:45:01,15,5.20824,0
2007-01-01 20:00:01,15,5.21022,0
2007-01-01 20:15:01,15,5.21922,0
2007-01-01 20:30:01,15,5.22324,0
2007-01-01 20:45:01,15,5.2258,0
2007-01-01 21:00:01,15,5.23172,0
2007-01-01 21:15:01,15,5.23102,0
2007-01-01 21:30:01,15,5.23259,0
2007-01-01 21:45:01,15,5.23218,0
2007-01-01 22:00:01,15,5.23144,0
2007-01-01 22:15:01,15,5.22931,0
2007-01-01 22:30:01,15,5.2154,0
2007-01-01 22:45:01,15,5.20776,0
2007-01-01 23:00:01,15,5.20365,0
2007-01-01 23:15:01,15,5.20197,0
2007-01-01 23:30:01,15,5.19504,0
2007-01-01 23:45:01,15,5.19354,0
2007-01-02 00:00:01,15,5.19368,0
2007-01-02 00:15:01,15,5.19383,0
2007-01-02 00:30:01,15,5.19313,0
2007-01-02 00:45:01,15,5.19368,0
2007-01-02 01:00:01,15,5.19381,0
2007-01-02 01:15:01,15,5.19347,0
2007-01-02 01:30:01,15,5.19085,0
2007-01-02 01:45:01,15,5.18611,0
2007-01-02 02:00:01,15,5.18361,0
2007-01-02 02:15:01,15,5.18075,0
2007-01-02 02:30:01,15,5.17685,0
2007-01-02 02:45:01,15,5.17027,0
2007-01-02 03:00:01,15,5.16975,0
2007-01-02 03:15:01,15,5.16867,0
2007-01-02 03:30:01,15,5.16831,0
2007-01-02 03:45:01,15,5.16659,0
2007-01-02 04:00:01,15,5.16463,0
2007-01-02 04:15:01,15,5.1617,0
2007-01-02 04:30:01,15,5.15825,0
2007-01-02 04:45:01,15,5.15434,0
2007-01-02 05:00:01,15,5.15203,0
2007-01-02 05:15:01,15,5.15187,0
2007-01-02 05:30:01,15,5.15006,0
2007-01-02 05:45:01,15,5.14457,0
2007-01-02 06:00:01,15,5.14576,0
2007-01-02 06:15:01,15,5.14144,0
2007-01-02 06:30:01,15,5.13558,0
2007-01-02 06:45:01,15,5.13072,0
2007-01-02 07:00:01,15,5.1325,0
2007-01-02 07:15:01,15,5.13653,0
2007-01-02 07:30:01,15,5.13786,0
2007-01-02 07:45:01,15,5.13851,0
2007-01-02 08:00:01,15,5.138,0
2007-01-02 08:15:01,15,5.13705,0
2007-01-02 08:30:01,15,5.13592,0
2007-01-02 08:45:00,15,5.05746,0
2007-01-02 09:00:00,15,5.08986,0
2007-01-02 09:15:00,15,5.13318,0
2007-01-02 09:30:00,15,5.13353,0
2007-01-02 09:45:00,15,5.13218,0
2007-01-02 10:00:00,15,5.13171,0
2007-01-02 10:15:00,15,5.13085,0
2007-01-02 10:30:00,15,5.12993,0
2007-01-02 10:45:00,15,5.12866,0
2007-01-02 11:00:00,15,5.12912,0
2007-01-02 11:15:00,15,5.1279,0
2007-01-02 11:30:00,15,5.12531,0
2007-01-02 11:45:00,15,5.12531,0
2007-01-02 12:00:00,15,5.12414,0
2007-01-02 12:15:00,15,5.12276,0
2007-01-02 12:30:00,15,5.1221,0
2007-01-02 12:45:00,15,5.12278,0
2007-01-02 13:00:00,15,5.12116,0
2007-01-02 13:15:00,15,5.11871,0
2007-01-02 13:30:00,15,5.11991,0
2007-01-02 13:45:00,15,5.11962,0
2007-01-02 14:00:00,15,5.11993,0
2007-01-02 14:15:00,15,5.11807,0
2007-01-02 14:30:00,15,5.1178,0
2007-01-02 14:45:00,15,5.11649,0
2007-01-02 15:00:00,15,5.11602,0
2007-01-02 15:15:00,15,5.11336,0
2007-01-02 15:30:00,15,5.11468,0
2007-01-02 15:45:00,15,5.11494,0
2007-01-02 16:00:00,15,5.11514,0
2007-01-02 16:15:00,15,5.11511,0
2007-01-02 16:30:00,15,5.11472,0
2007-01-02 16:45:00,15,5.11327,0
2007-01-02 17:00:01,15,5.11418,0
2007-01-02 17:15:01,15,5.1144,0
2007-01-02 17:30:01,15,5.114,0
2007-01-02 17:45:01,15,5.11399,0
2007-01-02 18:00:01,15,5.11339,0
2007-01-02 18:15:01,15,5.11346,0
2007-01-02 18:30:01,15,5.11407,0
2007-01-02 18:45:01,15,5.11262,0
2007-01-02 19:00:01,15,5.11182,0
2007-01-02 19:15:01,15,5.11112,0
2007-01-02 19:30:01,15,5.11293,0
2007-01-02 19:45:01,15,5.11222,0
