%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% sea_water_practical_salinity (ppt)
% depth (m)
%
timestamp_utc,depth,sea_water_practical_salinity,sea_water_practical_salinity_quality
2013-05-10 15:15:01,30,36.0438,0
2013-05-10 15:30:01,30,35.9203,0
2013-05-10 15:45:01,30,35.9122,0
2013-05-10 16:00:01,30,35.9025,0
2013-05-10 16:15:01,30,35.8973,0
2013-05-10 16:30:01,30,35.8948,0
2013-05-10 16:45:01,30,35.895,0
2013-05-10 17:00:01,30,35.8851,0
2013-05-10 17:15:01,30,35.8718,0
2013-05-10 17:30:01,30,35.8652,0
2013-05-10 17:45:01,30,35.8624,0
2013-05-10 18:00:01,30,35.8586,0
2013-05-10 18:15:01,30,35.8619,0
2013-05-10 18:30:01,30,35.8622,0
2013-05-10 18:45:01,30,35.8658,0
2013-05-10 19:00:01,30,35.8679,0
2013-05-10 19:15:01,30,35.8696,0
2013-05-10 19:30:01,30,35.8727,0
2013-05-10 19:45:01,30,35.8752,0
2013-05-10 20:00:01,30,35.8798,0
2013-05-10 20:15:01,30,35.8923,0
2013-05-10 20:30:01,30,35.8858,0
2013-05-10 20:45:01,30,35.8871,0
2013-05-10 21:00:01,30,35.9016,0
2013-05-10 21:15:01,30,35.9063,0
2013-05-10 21:30:01,30,35.8949,0
2013-05-10 21:45:01,30,35.9052,0
2013-05-10 22:00:01,30,35.9066,0
2013-05-10 22:15:01,30,35.9145,0
2013-05-10 22:30:01,30,35.914,0
2013-05-10 22:45:01,30,35.9137,0
2013-05-10 23:00:01,30,35.9223,0
2013-05-10 23:15:01,30,35.9201,0
2013-05-10 23:30:01,30,35.92,0
2013-05-10 23:45:01,30,35.9064,0
2013-05-11 00:00:01,30,35.9161,0
2013-05-11 00:15:01,30,35.9099,0
2013-05-11 00:30:01,30,35.9103,0
2013-05-11 00:45:01,30,35.9133,0
2013-05-11 01:00:01,30,35.9087,0
2013-05-11 01:15:01,30,35.9055,0
2013-05-11 01:30:01,30,35.8873,0
2013-05-11 01:45:01,30,35.8744,0
2013-05-11 02:00:01,30,35.8717,0
2013-05-11 02:15:01,30,35.8697,0
2013-05-11 02:30:01,30,35.8562,0
2013-05-11 02:45:01,30,35.8508,0
2013-05-11 03:00:01,30,35.8544,0
2013-05-11 03:15:01,30,35.8532,0
2013-05-11 03:30:01,30,35.8529,0
2013-05-11 03:45:01,30,35.8541,0
2013-05-11 04:00:01,30,35.8461,0
2013-05-11 04:15:01,30,35.8331,0
2013-05-11 04:30:01,30,35.8211,0
2013-05-11 04:45:01,30,35.8129,0
2013-05-11 05:00:01,30,35.8121,0
2013-05-11 05:15:01,30,35.8077,0
2013-05-11 05:30:01,30,35.8062,0
2013-05-11 05:45:01,30,35.8049,0
2013-05-11 06:00:01,30,35.805,0
2013-05-11 06:15:01,30,35.8062,0
2013-05-11 06:30:01,30,35.8074,0
2013-05-11 06:45:01,30,35.8092,0
2013-05-11 07:00:01,30,35.8108,0
2013-05-11 07:15:01,30,35.8144,0
2013-05-11 07:30:01,30,35.816,0
2013-05-11 07:45:01,30,35.8261,0
2013-05-11 08:00:01,30,35.833,0
2013-05-11 08:15:01,30,35.8362,0
2013-05-11 08:30:01,30,35.8351,0
2013-05-11 08:45:01,30,35.8458,0
2013-05-11 09:00:01,30,35.8486,0
2013-05-11 09:15:01,30,35.8368,0
2013-05-11 09:30:01,30,35.833,0
2013-05-11 09:45:01,30,35.8262,0
2013-05-11 10:00:01,30,35.838,0
2013-05-11 10:15:01,30,35.8578,0
2013-05-11 10:30:01,30,35.8721,0
2013-05-11 10:45:01,30,35.8815,0
2013-05-11 11:00:01,30,35.8858,0
2013-05-11 11:15:01,30,35.8851,0
2013-05-11 11:30:01,30,35.8935,0
2013-05-11 11:45:01,30,35.9003,0
2013-05-11 12:00:01,30,35.9098,0
2013-05-11 12:15:01,30,35.9161,0
2013-05-11 12:30:01,30,35.8936,0
2013-05-11 12:45:01,30,35.88,0
2013-05-11 13:00:01,30,35.8499,0
2013-05-11 13:15:01,30,35.8421,0
2013-05-11 13:30:01,30,35.8369,0
2013-05-11 13:45:01,30,35.8337,0
2013-05-11 14:00:01,30,35.832,0
2013-05-11 14:15:01,30,35.8266,0
2013-05-11 14:30:01,30,35.8141,0
2013-05-11 14:45:01,30,35.8017,0
2013-05-11 15:00:01,30,35.7867,0
2013-05-11 15:15:01,30,35.7701,0
2013-05-11 15:30:01,30,35.7537,0
2013-05-11 15:45:01,30,35.7522,0
2013-05-11 16:00:01,30,35.7594,0
2013-05-11 16:15:01,30,35.7636,0
2013-05-11 16:30:01,30,35.7758,0
2013-05-11 16:45:01,30,35.7812,0
2013-05-11 17:00:01,30,35.7945,0
2013-05-11 17:15:01,30,35.8087,0
2013-05-11 17:30:01,30,35.8102,0
2013-05-11 17:45:01,30,35.813,0
2013-05-11 18:00:01,30,35.8146,0
2013-05-11 18:15:01,30,35.8146,0
2013-05-11 18:30:01,30,35.8141,0
2013-05-11 18:45:01,30,35.8144,0
2013-05-11 19:00:01,30,35.8141,0
2013-05-11 19:15:01,30,35.8003,0
2013-05-11 19:30:01,30,35.7874,0
2013-05-11 19:45:01,30,35.7734,0
2013-05-11 20:00:01,30,35.7632,0
2013-05-11 20:15:01,30,35.7481,0
2013-05-11 20:30:01,30,35.7332,0
2013-05-11 20:45:01,30,35.714,0
2013-05-11 21:00:01,30,35.7026,0
2013-05-11 21:15:01,30,35.7061,0
2013-05-11 21:30:01,30,35.7175,0
2013-05-11 21:45:01,30,35.7236,0
2013-05-11 22:00:01,30,35.7367,0
2013-05-11 22:15:01,30,35.7372,0
2013-05-11 22:30:01,30,35.7228,0
2013-05-11 22:45:01,30,35.7099,0
2013-05-11 23:00:01,30,35.7091,0
2013-05-11 23:15:01,30,35.7186,0
2013-05-11 23:30:01,30,35.7131,0
2013-05-11 23:45:01,30,35.7337,0
2013-05-12 00:00:01,30,35.7106,0
2013-05-12 00:15:01,30,35.7237,0
2013-05-12 00:30:01,30,35.7257,0
2013-05-12 00:45:01,30,35.7287,0
2013-05-12 01:00:01,30,35.7331,0
2013-05-12 01:15:01,30,35.74,0
2013-05-12 01:30:01,30,35.7408,0
2013-05-12 01:45:01,30,35.7419,0
2013-05-12 02:00:01,30,35.7337,0
2013-05-12 02:15:01,30,35.7287,0
2013-05-12 02:30:01,30,35.7179,0
2013-05-12 02:45:01,30,35.721,0
2013-05-12 03:00:01,30,35.6939,0
2013-05-12 03:15:01,30,35.6784,0
2013-05-12 03:30:01,30,35.6491,0
2013-05-12 03:45:01,30,35.6416,0
2013-05-12 04:00:01,30,35.6093,0
2013-05-12 04:15:01,30,35.5929,0
2013-05-12 04:30:01,30,35.5707,0
2013-05-12 04:45:01,30,35.5565,0
2013-05-12 05:00:02,30,35.5362,0
2013-05-12 05:15:02,30,35.5311,0
2013-05-12 05:30:02,30,35.5191,0
2013-05-12 05:45:02,30,35.4927,0
2013-05-12 06:00:02,30,35.4693,0
2013-05-12 06:15:02,30,35.4595,0
2013-05-12 06:30:02,30,35.4694,0
2013-05-12 06:45:02,30,35.4463,0
2013-05-12 07:00:02,30,35.431,0
2013-05-12 07:15:02,30,35.4125,0
2013-05-12 07:30:02,30,35.4025,0
2013-05-12 07:45:02,30,35.3848,0
2013-05-12 08:00:02,30,35.3802,0
2013-05-12 08:15:02,30,35.3622,0
2013-05-12 08:30:02,30,35.3504,0
2013-05-12 08:45:02,30,35.3378,0
2013-05-12 09:00:02,30,35.3294,0
2013-05-12 09:15:02,30,35.3079,0
2013-05-12 09:30:02,30,35.3069,0
2013-05-12 09:45:02,30,35.31,0
2013-05-12 10:00:02,30,35.3062,0
2013-05-12 10:15:02,30,35.2997,0
2013-05-12 10:30:02,30,35.2933,0
2013-05-12 10:45:02,30,35.2859,0
2013-05-12 11:00:02,30,35.2798,0
2013-05-12 11:15:02,30,35.2665,0
2013-05-12 11:30:02,30,35.2551,0
2013-05-12 11:45:02,30,35.2439,0
2013-05-12 12:00:02,30,35.227,0
2013-05-12 12:15:02,30,35.2111,0
2013-05-12 12:30:02,30,35.2003,0
2013-05-12 12:45:02,30,35.186,0
2013-05-12 13:00:02,30,35.1756,0
2013-05-12 13:15:02,30,35.1614,0
2013-05-12 13:30:02,30,35.1562,0
2013-05-12 13:45:02,30,35.146,0
2013-05-12 14:00:02,30,35.1381,0
2013-05-12 14:15:02,30,35.1351,0
2013-05-12 14:30:02,30,35.1274,0
2013-05-12 14:45:02,30,35.1252,0
2013-05-12 15:00:02,30,35.1208,0
2013-05-12 15:15:02,30,35.1175,0
2013-05-12 15:30:02,30,35.1209,0
2013-05-12 15:45:02,30,35.1172,0
2013-05-12 16:00:02,30,35.1194,0
2013-05-12 16:15:02,30,35.1205,0
2013-05-12 16:30:02,30,35.1203,0
2013-05-12 16:45:02,30,35.12,0
2013-05-12 17:00:02,30,35.1214,0
2013-05-12 17:15:02,30,35.1215,0
2013-05-12 17:30:02,30,35.1194,0
2013-05-12 17:45:02,30,35.1195,0
2013-05-12 18:00:02,30,35.1203,0
2013-05-12 18:15:02,30,35.1197,0
2013-05-12 18:30:02,30,35.119,0
2013-05-12 18:45:02,30,35.12,0
2013-05-12 19:00:02,30,35.1181,0
2013-05-12 19:15:02,30,35.1182,0
2013-05-12 19:30:02,30,35.1156,0
2013-05-12 19:45:02,30,35.1142,0
2013-05-12 20:00:02,30,35.1101,0
2013-05-12 20:15:02,30,35.1077,0
2013-05-12 20:30:02,30,35.1037,0
2013-05-12 20:45:02,30,35.0994,0
2013-05-12 21:00:02,30,35.0962,0
2013-05-12 21:15:02,30,35.0919,0
2013-05-12 21:30:02,30,35.088,0
2013-05-12 21:45:01,30,35.0847,0
2013-05-12 22:00:01,30,35.0815,0
2013-05-12 22:15:01,30,35.0777,0
2013-05-12 22:30:01,30,35.0752,0
2013-05-12 22:45:01,30,35.0696,0
2013-05-12 23:00:01,30,35.0665,0
2013-05-12 23:15:01,30,35.0625,0
2013-05-12 23:30:01,30,35.0585,0
2013-05-12 23:45:01,30,35.0545,0
2013-05-13 00:00:01,30,35.0526,0
2013-05-13 00:15:01,30,35.0478,0
2013-05-13 00:30:01,30,35.0436,0
2013-05-13 00:45:01,30,35.0393,0
2013-05-13 01:00:01,30,35.0368,0
2013-05-13 01:15:01,30,35.0341,0
2013-05-13 01:30:01,30,35.0291,0
2013-05-13 01:45:01,30,35.0279,0
2013-05-13 02:00:01,30,35.0256,0
2013-05-13 02:15:01,30,35.023,0
2013-05-13 02:30:01,30,35.0214,0
2013-05-13 02:45:01,30,35.0207,0
2013-05-13 03:00:01,30,35.0205,0
2013-05-13 03:15:01,30,35.0198,0
2013-05-13 03:30:01,30,35.0188,0
2013-05-13 03:45:01,30,35.0199,0
2013-05-13 04:00:01,30,35.0195,0
2013-05-13 04:15:01,30,35.0203,0
2013-05-13 04:30:01,30,35.0192,0
2013-05-13 04:45:01,30,35.0199,0
2013-05-13 05:00:01,30,35.0208,0
2013-05-13 05:15:01,30,35.0203,0
2013-05-13 05:30:01,30,35.0202,0
2013-05-13 05:45:01,30,35.0202,0
2013-05-13 06:00:01,30,35.0204,0
2013-05-13 06:15:01,30,35.0196,0
2013-05-13 06:30:01,30,35.0194,0
2013-05-13 06:45:01,30,35.0194,0
2013-05-13 07:00:01,30,35.0174,0
2013-05-13 07:15:01,30,35.0167,0
2013-05-13 07:30:01,30,35.0144,0
