%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% sea_water_temperature (deg C)
% depth (m)
%
timestamp_utc,depth,sea_water_temperature,sea_water_temperature_quality
2016-01-01 00:05:01,30,22.842,0
2016-01-01 00:20:01,30,22.866,0
2016-01-01 00:35:01,30,22.8936,0
2016-01-01 00:50:01,30,22.8635,0
2016-01-01 01:05:01,30,22.8913,0
2016-01-01 01:20:01,30,22.9272,0
2016-01-01 01:35:01,30,23.0482,0
2016-01-01 01:50:01,30,22.9124,0
2016-01-01 02:05:01,30,22.8966,0
2016-01-01 02:20:01,30,22.8971,0
2016-01-01 02:35:01,30,22.9359,0
2016-01-01 02:50:01,30,22.9851,0
2016-01-01 03:05:01,30,23.0224,0
2016-01-01 03:20:01,30,23.0291,0
2016-01-01 03:35:01,30,23.0306,0
2016-01-01 03:50:01,30,23.0501,0
2016-01-01 04:05:01,30,23.014,0
2016-01-01 04:20:01,30,22.941,0
2016-01-01 04:35:01,30,22.8922,0
2016-01-01 04:50:01,30,22.9808,0
2016-01-01 05:05:01,30,23.0071,0
2016-01-01 05:20:01,30,22.9835,0
2016-01-01 05:35:01,30,22.9186,0
2016-01-01 05:50:01,30,22.9621,0
2016-01-01 06:05:01,30,23.003,0
2016-01-01 06:20:01,30,22.9691,0
2016-01-01 06:35:01,30,22.9609,0
2016-01-01 06:50:01,30,22.9011,0
2016-01-01 07:05:01,30,22.8721,0
2016-01-01 07:20:01,30,22.851,0
2016-01-01 07:35:01,30,22.8231,0
2016-01-01 07:50:01,30,22.815,0
2016-01-01 08:05:01,30,22.7917,0
2016-01-01 08:20:01,30,22.7586,0
2016-01-01 08:35:01,30,22.735,0
2016-01-01 08:50:01,30,22.7092,0
2016-01-01 09:05:01,30,22.6897,0
2016-01-01 09:20:01,30,22.6451,0
2016-01-01 09:35:01,30,22.6257,0
2016-01-01 09:50:01,30,22.6048,0
2016-01-01 10:05:01,30,22.5887,0
2016-01-01 10:20:01,30,22.6019,0
2016-01-01 10:35:01,30,22.5616,0
2016-01-01 10:50:01,30,22.5347,0
2016-01-01 11:05:01,30,22.5477,0
2016-01-01 11:20:01,30,22.5456,0
2016-01-01 11:35:01,30,22.5552,0
2016-01-01 11:50:01,30,22.5654,0
2016-01-01 12:05:01,30,22.5946,0
2016-01-01 12:20:01,30,22.6495,0
2016-01-01 12:35:01,30,22.6025,0
2016-01-01 12:50:01,30,22.6234,0
2016-01-01 13:05:01,30,22.6471,0
2016-01-01 13:20:01,30,22.6574,0
2016-01-01 13:35:01,30,22.7353,0
2016-01-01 13:50:01,30,22.7445,0
2016-01-01 14:05:01,30,22.7347,0
2016-01-01 14:20:01,30,22.7574,0
2016-01-01 14:35:01,30,22.7406,0
2016-01-01 14:50:01,30,22.7643,0
2016-01-01 15:05:01,30,22.7801,0
2016-01-01 15:20:01,30,22.8048,0
2016-01-01 15:35:01,30,22.8372,0
2016-01-01 15:50:01,30,22.8897,0
2016-01-01 16:05:01,30,22.925,0
2016-01-01 16:20:01,30,22.8922,0
2016-01-01 16:35:01,30,22.9055,0
2016-01-01 16:50:01,30,22.8917,0
2016-01-01 17:05:01,30,22.8279,0
2016-01-01 17:20:01,30,22.7979,0
2016-01-01 17:35:01,30,22.7858,0
2016-01-01 17:50:01,30,22.7746,0
2016-01-01 18:05:01,30,22.7643,0
2016-01-01 18:20:01,30,22.74,0
2016-01-01 18:35:01,30,22.6917,0
2016-01-01 18:50:01,30,22.6267,0
2016-01-01 19:05:01,30,22.5758,0
2016-01-01 19:20:01,30,22.5494,0
2016-01-01 19:35:01,30,22.5365,0
2016-01-01 19:50:01,30,22.5392,0
2016-01-01 20:05:01,30,22.5162,0
2016-01-01 20:20:01,30,22.4616,0
2016-01-01 20:35:01,30,22.2607,0
2016-01-01 20:50:01,30,22.1525,0
2016-01-01 21:05:01,30,22.0728,0
2016-01-01 21:20:01,30,22.0062,0
2016-01-01 21:35:01,30,21.943,0
2016-01-01 21:50:01,30,21.9271,0
2016-01-01 22:05:01,30,21.8954,0
2016-01-01 22:20:01,30,21.7821,0
2016-01-01 22:35:01,30,21.7299,0
2016-01-01 22:50:01,30,21.695,0
2016-01-01 23:05:01,30,21.6433,0
2016-01-01 23:20:01,30,21.591,0
2016-01-01 23:35:01,30,21.5722,0
2016-01-01 23:50:01,30,21.5145,0
2016-01-02 00:05:01,30,21.4927,0
2016-01-02 00:20:01,30,21.5052,0
2016-01-02 00:35:01,30,21.4947,0
2016-01-02 00:50:01,30,21.5125,0
2016-01-02 01:05:01,30,21.5309,0
2016-01-02 01:20:01,30,21.5421,0
2016-01-02 01:35:02,30,21.5833,0
2016-01-02 01:50:02,30,21.6227,0
2016-01-02 02:05:02,30,21.6223,0
2016-01-02 02:20:02,30,21.6582,0
2016-01-02 02:35:02,30,21.6819,0
2016-01-02 02:50:02,30,21.6897,0
2016-01-02 03:05:02,30,21.7071,0
2016-01-02 03:20:02,30,21.7158,0
2016-01-02 03:35:02,30,21.7231,0
2016-01-02 03:50:02,30,21.7451,0
2016-01-02 04:05:02,30,21.8027,0
2016-01-02 04:20:02,30,21.8167,0
2016-01-02 04:35:02,30,21.7948,0
2016-01-02 04:50:02,30,21.7218,0
2016-01-02 05:05:02,30,21.7003,0
2016-01-02 05:20:02,30,21.7027,0
2016-01-02 05:35:02,30,21.7234,0
2016-01-02 05:50:02,30,21.7634,0
2016-01-02 06:05:02,30,21.7975,0
2016-01-02 06:20:02,30,21.7926,0
2016-01-02 06:35:02,30,21.7839,0
2016-01-02 06:50:02,30,21.7907,0
2016-01-02 07:05:02,30,21.8721,0
2016-01-02 07:20:02,30,21.7422,0
2016-01-02 07:35:02,30,21.7196,0
2016-01-02 07:50:02,30,21.7004,0
2016-01-02 08:05:02,30,21.6971,0
2016-01-02 08:20:02,30,21.6525,0
2016-01-02 08:35:02,30,21.6295,0
2016-01-02 08:50:02,30,21.603,0
2016-01-02 09:05:02,30,21.5541,0
2016-01-02 09:20:02,30,21.5427,0
2016-01-02 09:35:02,30,21.4861,0
2016-01-02 09:50:02,30,21.4635,0
2016-01-02 10:05:02,30,21.4298,0
2016-01-02 10:20:02,30,21.4551,0
2016-01-02 10:35:02,30,21.4264,0
2016-01-02 10:50:02,30,21.4066,0
2016-01-02 11:05:02,30,21.3771,0
2016-01-02 11:20:02,30,21.3956,0
2016-01-02 11:35:02,30,21.3976,0
2016-01-02 11:50:02,30,21.4469,0
2016-01-02 12:05:02,30,21.4397,0
2016-01-02 12:20:02,30,21.4096,0
2016-01-02 12:35:02,30,21.4131,0
2016-01-02 12:50:02,30,21.6001,0
2016-01-02 13:05:02,30,21.6311,0
2016-01-02 13:20:02,30,21.7765,0
2016-01-02 13:35:02,30,21.731,0
2016-01-02 13:50:02,30,21.7743,0
2016-01-02 14:05:02,30,21.7767,0
2016-01-02 14:20:02,30,21.7639,0
2016-01-02 14:35:02,30,21.7496,0
2016-01-02 14:50:02,30,21.9599,0
2016-01-02 15:05:02,30,21.997,0
2016-01-02 15:20:02,30,22.0785,0
2016-01-02 15:35:02,30,22.1094,0
2016-01-02 15:50:02,30,22.2288,0
2016-01-02 16:05:02,30,22.1356,0
2016-01-02 16:20:02,30,22.2655,0
2016-01-02 16:35:02,30,22.4384,0
2016-01-02 16:50:02,30,22.4398,0
2016-01-02 17:05:02,30,22.4356,0
2016-01-02 17:20:02,30,22.4207,0
2016-01-02 17:35:02,30,22.4854,0
2016-01-02 17:50:02,30,22.6348,0
2016-01-02 18:05:02,30,22.6293,0
2016-01-02 18:20:02,30,22.6797,0
2016-01-02 18:35:02,30,22.5311,0
2016-01-02 18:50:02,30,22.5178,0
2016-01-02 19:05:02,30,22.5135,0
2016-01-02 19:20:02,30,22.4905,0
2016-01-02 19:35:02,30,22.4423,0
2016-01-02 19:50:02,30,22.5373,0
2016-01-02 20:05:02,30,22.5458,0
2016-01-02 20:20:02,30,22.523,0
2016-01-02 20:35:02,30,22.5277,0
2016-01-02 20:50:02,30,22.5251,0
2016-01-02 21:05:02,30,22.5737,0
2016-01-02 21:20:02,30,22.604,0
2016-01-02 21:35:02,30,22.5943,0
2016-01-02 21:50:02,30,22.587,0
2016-01-02 22:05:02,30,22.5664,0
2016-01-02 22:20:02,30,22.5547,0
2016-01-02 22:35:02,30,22.5526,0
2016-01-02 22:50:02,30,22.5471,0
2016-01-02 23:05:02,30,22.5283,0
2016-01-02 23:20:02,30,22.5221,0
2016-01-02 23:35:02,30,22.5013,0
2016-01-02 23:50:02,30,22.5203,0
2016-01-03 00:05:02,30,22.5396,0
2016-01-03 00:20:02,30,22.4905,0
2016-01-03 00:35:02,30,22.4757,0
2016-01-03 00:50:02,30,22.468,0
2016-01-03 01:05:02,30,22.5212,0
2016-01-03 01:20:02,30,22.5499,0
2016-01-03 01:35:02,30,22.5036,0
2016-01-03 01:50:02,30,22.4135,0
2016-01-03 02:05:02,30,22.4358,0
2016-01-03 02:20:02,30,22.4713,0
2016-01-03 02:35:02,30,22.4059,0
2016-01-03 02:50:02,30,22.4145,0
2016-01-03 03:05:02,30,22.4489,0
2016-01-03 03:20:02,30,22.4799,0
2016-01-03 03:35:02,30,22.6062,0
2016-01-03 03:50:02,30,22.5878,0
2016-01-03 04:05:02,30,22.6209,0
2016-01-03 04:20:02,30,22.5577,0
2016-01-03 04:35:02,30,22.5588,0
2016-01-03 04:50:02,30,22.4956,0
2016-01-03 05:05:02,30,22.3299,0
2016-01-03 05:20:02,30,22.2695,0
2016-01-03 05:35:02,30,22.2287,0
2016-01-03 05:50:02,30,22.2393,0
2016-01-03 06:05:02,30,22.259,0
2016-01-03 06:20:02,30,22.2802,0
2016-01-03 06:35:02,30,22.2091,0
2016-01-03 06:50:02,30,22.1909,0
2016-01-03 07:05:02,30,22.2207,0
2016-01-03 07:20:02,30,22.1755,0
2016-01-03 07:35:02,30,22.1313,0
2016-01-03 07:50:02,30,22.1003,0
2016-01-03 08:05:02,30,22.0656,0
2016-01-03 08:20:02,30,22.0558,0
2016-01-03 08:35:02,30,22.0027,0
2016-01-03 08:50:02,30,21.9497,0
2016-01-03 09:05:02,30,21.9352,0
2016-01-03 09:20:02,30,21.8901,0
2016-01-03 09:35:02,30,21.8765,0
2016-01-03 09:50:02,30,21.8625,0
2016-01-03 10:05:02,30,21.8317,0
2016-01-03 10:20:02,30,21.8143,0
2016-01-03 10:35:02,30,21.7773,0
2016-01-03 10:50:02,30,21.7758,0
2016-01-03 11:05:02,30,21.7811,0
2016-01-03 11:20:02,30,21.7891,0
2016-01-03 11:35:02,30,21.786,0
