%
% Platform OB27
% Location 33 59.600 deg N  77 21.200 deg W
%
% Deployment depth  27 m
%
timestamp_utc,sitedepth,location,temp,salinity,pressure,depth,oxsat,xmiss,ph,fluo,secchi,chl,chlstd,dsi,dsistd,no3,no3std,po4,po4std,nh4,nh4std,tn,tnstd,tp,tpstd,castnum,bottle,bottletime,latte,samplenum,turbidity,latitude,longitude,scan,density,timej,par,conductivity,filename
2000-05-17,27.7,B,21.9823,36.0193,19.255,19.116,6.07614,93.2161,8.133,0.9652,22.5,0.113,0.016,0.772,0.078,0.485,0.037,0.432,0.028,1.643,0.158,4.439,0.246,0.605,0.016,1833,2,2000-05-16 17:05:05,,12,,,,585,25,138,,5.12441,051600ob27raw.btl
2000-06-14,27.7,S,,,,,,,,,23,0.042,0.004,0.45,0.164,0.335,0.013,0.29,0.004,0.539,0.052,6.961,0.502,0.477,0.018,06120000,11,2000-06-12 00:00:00,,22,,,,,,,,,
2000-06-14,27.7,M,,,,,,,,,23,0.05,0.006,0.193,0.078,0.275,0.026,0.157,0.029,0.531,0.076,5.462,0.083,0.38,0.05,06120000,6,2000-06-12 00:00:00,,23,,,,,,,,,
2000-06-14,27.7,B,,,,,,,,,23,0.569,0.008,0.096,0,0.31,0.028,0.222,0.022,0.706,0.249,6.018,0.22,0.407,0.021,06120000,2,2000-06-12 00:00:00,,24,,,,,,,,,
2000-09-12,,,26.743,36.2464,0.977,0.97,5.34518,86.2274,8.046,0.5253,,,,,,,,,,,,,,,,779,12,2000-09-12 13:13:31,,,,,,2608,24,257,,5.66313,091200ob27raw.btl
2000-09-12,,,26.742,36.2526,1.033,1.025,5.36739,92.6179,8.046,0.5301,,,,,,,,,,,,,,,,780,11,2000-09-12 13:13:25,,,,,,2560,24,257,,5.66388,091200ob27raw.btl
2000-09-12,28,S,26.7431,36.2525,2.128,2.112,5.39276,92.7531,8.046,0.518,20,0.054,0.003,1.513,0.12,0.476,0.063,0.22,0.041,1.222,0.079,5.021,0.267,0.434,0.012,781,10,2000-09-12 13:13:19,,43,,,,2512,24,257,,5.66403,091200ob27raw.btl
2000-09-12,,,26.7398,36.2522,3.723,3.696,5.28553,92.9468,8.046,0.5569,,,,,,,,,,,,,,,,1862,9,2000-09-12 13:12:35,,,,,,2160,24,257,,5.66371,091200ob27raw.btl
2000-09-12,,,26.7399,36.2524,4.791,4.756,5.40621,92.9513,8.046,0.6372,,,,,,,,,,,,,,,,1863,8,2000-09-12 13:12:29,,,,,,2112,24,257,,5.66379,091200ob27raw.btl
2000-09-12,,,26.7392,36.2528,9.7,9.631,5.37608,92.9303,8.047,0.6494,,,,,,,,,,,,,,,,1864,7,2000-09-12 13:12:08,,,,,,1944,24,257,,5.66398,091200ob27raw.btl
2000-09-12,28,M,26.7366,36.2527,11.379,11.298,5.41667,93.0444,8.049,0.6554,20,0.053,0.015,1.577,0.164,0.456,0.053,0.22,0.028,1.34,0.469,5.154,0.139,0.43,0.022,1865,6,2000-09-12 13:12:02,,44,,,,1896,24,257,,5.66375,091200ob27raw.btl
2000-09-12,,,26.7365,36.2526,12.475,12.385,5.5424,92.5173,8.044,0.8136,,,,,,,,,,,,,,,,1870,1,2000-09-12 13:09:26,,,,,,648,24,257,,5.66378,091200ob27raw.btl
2000-09-12,,,26.7359,36.2525,14.938,14.831,5.43788,92.9273,8.049,0.7296,,,,,,,,,,,,,,,,1866,5,2000-09-12 13:11:46,,,,,,1768,24,257,,5.66382,091200ob27raw.btl
2000-09-12,28,B,26.7364,36.2528,15.144,15.035,5.53629,92.4077,8.046,0.788,20,,,,,,,,,,,,,,,1869,2,2000-09-12 13:09:39,,45,,,,752,24,257,,5.66392,091200ob27raw.btl
2000-09-12,,,26.7359,36.2525,16.401,16.283,5.36622,92.8507,8.05,0.7443,,,,,,,,,,,,,,,,1867,4,2000-09-12 13:11:40,,,,,,1720,24,257,,5.66388,091200ob27raw.btl
2000-09-12,,,26.7362,36.2528,16.679,16.559,5.52087,92.5744,8.046,0.7601,,,,,,,,,,,,,,,,1868,3,2000-09-12 13:09:45,,,,,,800,24,257,,5.66396,091200ob27raw.btl
2000-10-17,27.7,S,24.2001,36.3345,1.005,0.998,5.42603,87.8265,8.145,0.4681,22,0.034,0.012,0.418,0.328,0.387,0.087,0.161,0.019,0.831,0.17,4.328,0.175,0.319,0.005,280,10,2000-10-17 14:49:46,,55,,,,2552,25,292,,5.40032,101700ob27raw.btl
2000-10-17,,,24.1984,36.3349,1.366,1.356,5.41673,92.1044,8.145,0.4693,,,,,,,,,,,,,,,,279,11,2000-10-17 14:49:52,,,,,,2600,25,292,,5.4002,101700ob27raw.btl
2000-10-17,,,24.1987,36.3361,1.483,1.472,5.41553,92.9062,8.145,0.4535,,,,,,,,,,,,,,,,278,12,2000-10-17 14:49:58,,,,,,2648,25,292,,5.4004,101700ob27raw.btl
2000-10-17,,,24.1905,36.3354,3.506,3.481,5.41807,93.0714,8.145,0.5095,,,,,,,,,,,,,,,,1811,9,2000-10-17 14:49:37,,,,,,2480,25,292,,5.39951,101700ob27raw.btl
2000-10-17,,,24.1886,36.3356,5.536,5.496,5.42748,93.0999,8.147,0.5131,,,,,,,,,,,,,,,,1812,8,2000-10-17 14:49:31,,,,,,2432,25,292,,5.39943,101700ob27raw.btl
2000-10-17,,,24.1758,36.3351,9.928,9.857,5.46241,92.9768,8.149,0.5958,,,,,,,,,,,,,,,,1813,7,2000-10-17 14:49:15,,,,,,2304,25,292,,5.39818,101700ob27raw.btl
2000-10-17,27.7,M,24.1707,36.3351,12.374,12.286,5.42593,93.0489,8.149,0.6347,22,0.036,0.007,0.257,0.09,0.372,0.12,0.134,0.026,0.402,0.004,4.268,0.086,0.324,0.019,1814,6,2000-10-17 14:49:09,,56,,,,2256,25,292,,5.39775,101700ob27raw.btl
2000-10-17,,,24.1796,36.3353,13.804,13.705,5.52372,93.118,8.145,0.597,,,,,,,,,,,,,,,,1819,1,2000-10-17 14:46:36,,,,,,1032,25,292,,5.39878,101700ob27raw.btl
2000-10-17,,,24.0219,36.3628,17.78,17.652,5.47011,92.9588,8.15,0.8112,,,,,,,,,,,,,,,,1815,5,2000-10-17 14:48:49,,,,,,2096,25,292,,5.38564,101700ob27raw.btl
2000-10-17,,,23.866,36.3501,19.554,19.413,5.49102,92.2591,8.151,0.8744,,,,,,,,,,,,,,,,1816,4,2000-10-17 14:48:43,,,,,,2048,25,292,,5.36732,101700ob27raw.btl
2000-10-17,27.7,B,23.6477,36.3433,23.408,23.24,5.50978,91.5729,8.147,0.9924,22,0.065,0.006,0.032,0.045,0.352,0.059,0.061,0.014,0.694,0.18,4.554,0.124,0.341,0.027,1818,2,2000-10-17 14:47:25,,57,,,,1424,25,292,,5.34318,101700ob27raw.btl
2000-10-17,,,23.6599,36.3474,23.441,23.273,5.51447,91.5579,8.147,0.9827,,,,,,,,,,,,,,,,1817,3,2000-10-17 14:47:31,,,,,,1472,25,292,,5.34504,101700ob27raw.btl
2000-11-13,,,20.3588,35.6721,1.333,1.323,5.82604,93.5489,8.157,0.8075,,,,,,,,,,,,,,,,678,11,2000-11-13 15:31:05,,,,,,2784,25,319,,4.91083,111300ob27raw.btl
2000-11-13,,,20.36,35.6711,1.338,1.329,5.82482,93.702,8.178,0.8039,,,,,,,,,,,,,,,,677,12,2000-11-13 15:31:11,,,,,,2832,25,319,,4.91084,111300ob27raw.btl
2000-11-13,27.7,S,20.3569,35.674,1.405,1.395,5.80692,93.5219,8.131,0.8306,24,0.065,0.012,0.708,0.045,0.499,0.041,0.165,0.01,1.342,0.272,5.203,0.155,0.388,0.015,679,10,2000-11-13 15:30:59,,58,,,,2736,25,319,,4.91087,111300ob27raw.btl
2000-11-13,,,20.3542,35.6797,5.914,5.871,5.80036,93.7426,8.132,0.928,,,,,,,,,,,,,,,,1850,9,2000-11-13 15:30:39,,,,,,2576,25,319,,4.91149,111300ob27raw.btl
2000-11-13,,,20.3554,35.688,7.376,7.323,5.79386,93.6315,8.164,0.9961,,,,,,,,,,,,,,,,1851,8,2000-11-13 15:30:33,,,,,,2528,25,319,,4.91269,111300ob27raw.btl
2000-11-13,,,20.3681,35.7109,10.884,10.806,5.78882,93.4648,8.178,1.1007,,,,,,,,,,,,,,,,1852,7,2000-11-13 15:30:19,,,,,,2416,25,319,,4.91697,111300ob27raw.btl
2000-11-13,27.7,M,20.375,35.7427,12.202,12.115,5.79416,93.7696,8.171,1.2041,24,0.068,0.014,0.579,0.078,0.322,0.035,0.107,0.015,2.28,0.164,5.578,0.439,0.381,0.035,1853,6,2000-11-13 15:30:13,,59,,,,2368,25,319,,4.92165,111300ob27raw.btl
2000-11-13,,,20.369,35.6855,13.464,13.368,5.97657,93.642,8.167,0.9401,,,,,,,,,,,,,,,,1858,1,2000-11-13 15:27:14,,,,,,936,25,319,,4.91407,111300ob27raw.btl
2000-11-13,,,20.3641,35.9003,16.856,16.735,5.81569,93.2906,8.181,1.4985,,,,,,,,,,,,,,,,1854,5,2000-11-13 15:29:54,,,,,,2216,25,319,,4.94002,111300ob27raw.btl
2000-11-13,,,20.3268,36.0135,18.403,18.27,5.84511,93.4933,8.18,1.6676,,,,,,,,,,,,,,,,1855,4,2000-11-13 15:29:48,,,,,,2168,25,319,,4.95006,111300ob27raw.btl
2000-11-13,,,20.3254,36.0898,22.802,22.638,5.84981,92.7291,8.179,2.0228,,,,,,,,,,,,,,,,1856,3,2000-11-13 15:29:30,,,,,,2024,26,319,,4.95944,111300ob27raw.btl
2000-11-13,27.7,B,20.3247,36.092,24.042,23.869,5.84045,92.8011,8.179,1.8318,24,0.111,0.009,0.386,0,0.361,0.041,0.109,0.044,1.705,0.218,4.85,0.23,0.364,0.041,1857,2,2000-11-13 15:29:24,,60,,,,1976,26,319,,4.95969,111300ob27raw.btl
2001-01-17,,,11.5419,36.2712,0.577,0.573,7.52971,89.1194,8.248,1.2504,,,,,,,,,,,,,,,,288,12,2001-01-17 16:21:02,,,,,,2816,28,18,,4.08429,011701ob27raw.btl
2001-01-17,,,11.5434,36.2706,0.905,0.898,7.52674,88.4752,8.253,1.3124,,,,,,,,,,,,,,,,289,11,2001-01-17 16:20:56,,,,,,2768,28,18,,4.08439,011701ob27raw.btl
2001-01-17,28,S,11.544,36.2727,1.461,1.45,7.54363,91.2891,8.251,1.3854,17,0.083,0.004,0,0,0.239,0.003,0.074,0.012,0.929,0.084,4.224,0.155,0.515,0.027,290,10,2001-01-17 16:20:50,,74,,,,2720,28,18,,4.08469,011701ob27raw.btl
2001-01-17,,,11.4845,36.2652,6.119,6.076,7.65118,92.4348,8.252,1.6275,,,,,,,,,,,,,,,,1821,9,2001-01-17 16:20:31,,,,,,2568,28,18,,4.07827,011701ob27raw.btl
2001-01-17,28,BS-M,11.493,36.2562,7.159,7.108,7.64019,92.4122,8.253,1.7053,17,0.077,0.011,0,0,0.241,0.024,0.091,0.011,0.758,0.173,3.992,0.241,0.482,0.003,1822,8,2001-01-17 16:20:25,,75,,,,2520,28,18,,4.07824,011701ob27raw.btl
2001-01-17,,,11.1628,36.2875,10.412,10.337,7.68137,92.3041,8.257,2.0399,,,,,,,,,,,,,,,,1823,7,2001-01-17 16:20:15,,,,,,2440,28,18,,4.04894,011701ob27raw.btl
2001-01-17,28,M,10.8358,36.2393,12.08,11.993,7.65583,92.0098,8.256,2.7601,17,0.087,0.006,0,0,0.252,0.025,0.075,0.008,1.476,0.375,4.04,0.135,0.52,0.045,1824,6,2001-01-17 16:20:09,,76,,,,2392,28,18,,4.01203,011701ob27raw.btl
2001-01-17,,,10.7225,36.293,14.777,14.671,7.81992,91.4497,8.255,2.58,,,,,,,,,,,,,,,,1829,1,2001-01-17 16:17:05,,,,,,920,28,18,,4.00633,011701ob27raw.btl
2001-01-17,,,10.6422,36.2412,17.608,17.481,7.38398,91.4617,8.256,2.5946,,,,,,,,,,,,,,,,1825,5,2001-01-17 16:19:44,,,,,,2192,28,18,,3.99347,011701ob27raw.btl
2001-01-17,,,10.6274,36.2395,18.363,18.232,7.64646,91.5098,8.256,2.625,,,,,,,,,,,,,,,,1826,4,2001-01-17 16:19:38,,,,,,2144,28,18,,3.99189,011701ob27raw.btl
2001-01-17,,,10.5321,36.2347,24.337,24.162,7.73517,91.7846,8.257,2.5666,,,,,,,,,,,,,,,,1827,3,2001-01-17 16:18:19,,,,,,1512,28,18,,3.98235,011701ob27raw.btl
2001-01-17,28,B,10.5284,36.2373,24.815,24.637,7.72074,91.7951,8.258,2.5314,17,0.204,0.022,0,0,0.495,0.205,0.081,0.021,5.199,0.358,4.136,0.12,0.518,0.048,1828,2,2001-01-17 16:18:13,,77,,,,1464,28,18,,3.98226,011701ob27raw.btl
2001-04-20,,,15.8357,35.8425,0.838,0.832,6.27249,92.8597,8.363,0.8245,,,,,,,,,,,,,,,,-14,11,2001-04-20 16:20:58,,,,,,2928,26,111,,4.46811,042001ob27raw.btl
2001-04-20,,,15.9057,35.8813,0.871,0.865,6.28129,92.8927,8.363,0.692,,,,,,,,,,,,,,,,-15,12,2001-04-20 16:21:04,,,,,,2976,26,111,,4.47951,042001ob27raw.btl
2001-04-20,27.1,S,15.7405,35.8714,1.294,1.285,6.3003,92.8056,8.356,0.788,22.5,0.056,0.015,0,0,0.26,0.038,0.24,0.017,0.514,0.047,4.485,0.387,0.59,0.017,-13,10,2001-04-20 16:20:52,,81,,,,2880,26,111,,4.46172,042001ob27raw.btl
2001-04-20,,,15.6435,35.8664,6.125,6.081,6.32915,92.5834,8.361,1.0569,,,,,,,,,,,,,,,,1788,9,2001-04-20 16:20:31,,,,,,2712,26,111,,4.45161,042001ob27raw.btl
2001-04-20,,,15.6234,35.8772,7.37,7.318,6.31992,92.642,8.362,0.9754,,,,,,,,,,,,,,,,1789,8,2001-04-20 16:20:25,,,,,,2664,27,111,,4.45083,042001ob27raw.btl
2001-04-20,,,15.5118,35.9005,11.312,11.231,6.37696,92.6645,8.361,1.3294,,,,,,,,,,,,,,,,1790,7,2001-04-20 16:20:08,,,,,,2528,27,111,,4.44232,042001ob27raw.btl
2001-04-20,27.1,M,15.4667,35.9224,12.658,12.567,6.3854,92.6149,8.367,1.4012,22.5,0.07,0.004,0,0,0.296,0.004,0.245,0.007,0.53,0.014,6.119,0.735,0.639,0.036,1791,6,2001-04-20 16:20:02,,82,,,,2480,27,111,,4.44023,042001ob27raw.btl
2001-04-20,,,15.5678,35.8829,15.077,14.969,6.56067,92.6555,8.354,1.1992,,,,,,,,,,,,,,,,1796,1,2001-04-20 16:16:49,,,,,,936,27,111,,4.44619,042001ob27raw.btl
2001-04-20,,,15.3517,35.9921,17.168,17.045,6.43939,92.7576,8.374,1.8124,,,,,,,,,,,,,,,,1792,5,2001-04-20 16:19:43,,,,,,2328,27,111,,4.43652,042001ob27raw.btl
2001-04-20,,,15.3305,36.0085,18.286,18.154,6.43182,92.5789,8.375,1.7552,,,,,,,,,,,,,,,,1793,4,2001-04-20 16:19:37,,,,,,2280,27,111,,4.43623,042001ob27raw.btl
2001-04-20,,,15.3303,36.0268,23.074,22.908,6.44393,92.7065,8.376,1.6992,,,,,,,,,,,,,,,,1794,3,2001-04-20 16:19:15,,,,,,2104,27,111,,4.43843,042001ob27raw.btl
2001-04-20,27.1,B,15.3291,36.0371,24.215,24.041,6.42196,92.7966,8.377,1.8063,22.5,0.096,0.005,0,0,0.375,0.099,0.252,0.015,0.471,0.009,5.527,0.496,0.614,0.003,1795,2,2001-04-20 16:19:09,,83,,,,2056,27,111,,4.43949,042001ob27raw.btl
2001-05-15,,,22.569,36.4521,0.805,0.799,8.40901,94.1135,8.631,0.6335,,,,,,,,,,,,,,,,484,12,2001-05-15 15:51:49,,,,,,3328,25,136,,5.24083,051501ob27raw.btl
2001-05-15,,,22.545,36.4498,1.027,1.02,8.41696,94.097,8.631,0.6859,,,,,,,,,,,,,,,,485,11,2001-05-15 15:51:43,,,,,,3280,25,136,,5.23798,051501ob27raw.btl
2001-05-15,28.4,S,22.5231,36.4511,1.867,1.853,8.44838,94.2066,8.631,0.6822,16.3,0.03,0.004,0.869,0.208,0.336,0.038,0.059,0.042,0.945,0.095,5.688,0.151,0.396,0.013,486,10,2001-05-15 15:51:37,,91,,,,3232,25,136,,5.23585,051501ob27raw.btl
2001-05-15,,,22.4754,36.4487,7.749,7.693,8.19972,94.1195,8.63,0.7394,,,,,,,,,,,,,,,,1837,9,2001-05-15 15:50:55,,,,,,2896,25,136,,5.23071,051501ob27raw.btl
2001-05-15,,,22.4658,36.4489,8.933,8.869,8.16823,94.1555,8.629,0.743,,,,,,,,,,,,,,,,1838,8,2001-05-15 15:50:49,,,,,,2848,25,136,,5.22977,051501ob27raw.btl
2001-05-15,,,22.406,36.437,12.669,12.578,7.95027,94.151,8.627,0.799,,,,,,,,,,,,,,,,1839,7,2001-05-15 15:50:28,,,,,,2680,25,136,,5.22202,051501ob27raw.btl
2001-05-15,28.4,M,22.3828,36.4389,13.531,13.434,7.50865,94.184,8.627,0.8318,16.3,0.033,0.002,0.74,0.045,0.312,0.048,0.103,0.017,0.785,0.109,4.87,0.885,0.397,0.007,1840,6,2001-05-15 15:50:22,,92,,,,2632,25,136,,5.21984,051501ob27raw.btl
2001-05-15,,,22.1389,36.4522,18.525,18.392,7.85674,93.9858,8.624,1.0521,,,,,,,,,,,,,,,,1841,5,2001-05-15 15:49:56,,,,,,2424,25,136,,5.19574,051501ob27raw.btl
2001-05-15,,,22.0579,36.4501,19.826,19.684,7.86465,93.8162,8.623,1.1129,,,,,,,,,,,,,,,,1842,4,2001-05-15 15:49:50,,,,,,2376,25,136,,5.18691,051501ob27raw.btl
2001-05-15,,,21.9258,36.4315,25.772,25.587,7.62469,93.2185,8.62,1.3014,,,,,,,,,,,,,,,,1843,3,2001-05-15 15:49:12,,,,,,2072,25,136,,5.17077,051501ob27raw.btl
2001-05-15,,,21.925,36.4336,27.402,27.204,6.94124,93.1165,8.611,1.3428,,,,,,,,,,,,,,,,1845,1,2001-05-15 15:47:57,,,,,,1472,25,136,,5.17102,051501ob27raw.btl
2001-05-15,28.4,B,21.9207,36.4336,27.936,27.735,7.36353,93.1059,8.616,1.2881,16.3,0.068,0,0.676,0,0.356,0.086,0.127,0.009,1.223,0.569,5.763,1.068,0.419,0.01,1844,2,2001-05-15 15:48:32,,93,,,,1752,25,136,,5.17059,051501ob27raw.btl
2001-06-12,,,25.696,35.7738,0.293,0.291,7.07628,96.6646,8.68,0.7394,,,,,,,,,,,,,,,,784,11,2001-06-12 16:35:28,,,,,,2568,24,164,,5.48543,061201ob27raw.btl
2001-06-12,,,25.701,35.7709,0.466,0.462,7.07839,100.225,8.681,0.692,,,,,,,,,,,,,,,,783,12,2001-06-12 16:35:34,,,,,,2616,24,164,,5.48559,061201ob27raw.btl
2001-06-12,27.4,S,25.7017,35.7746,1.527,1.516,7.07382,92.8357,8.68,0.7211,23.3,0.056,0.003,,,0.329,0.025,0.248,0.009,0.39,0.028,5.301,0.408,0.483,0.107,785,10,2001-06-12 16:35:22,,101,,,,2520,24,164,,5.4862,061201ob27raw.btl
2001-06-12,,,25.5751,35.7741,7.164,7.113,7.09449,91.9768,8.673,0.8391,,,,,,,,,,,,,,,,1866,9,2001-06-12 16:34:56,,,,,,2312,24,164,,5.47287,061201ob27raw.btl
2001-06-12,,,25.5704,35.7731,8.405,8.344,7.09417,91.9873,8.672,0.8635,,,,,,,,,,,,,,,,1867,8,2001-06-12 16:34:50,,,,,,2264,24,164,,5.47229,061201ob27raw.btl
2001-06-12,,,25.1974,35.8459,12.697,12.606,7.14881,91.9182,8.674,0.9851,,,,,,,,,,,,,,,,1868,7,2001-06-12 16:34:31,,,,,,2112,24,164,,5.44248,061201ob27raw.btl
2001-06-12,27.4,M,24.4601,36.0769,13.904,13.804,7.27621,91.681,8.689,1.0326,23.3,0.071,0.004,,,0.252,0.066,0.243,0.004,0.408,0.075,6.502,0.466,0.492,0.026,1869,6,2001-06-12 16:34:25,,102,,,,2064,24,164,,5.39466,061201ob27raw.btl
2001-06-12,,,24.6021,36.1595,14.81,14.704,6.65245,91.702,8.704,0.9,,,,,,,,,,,,,,,,1874,1,2001-06-12 16:31:44,,,,,,776,24,164,,5.42088,061201ob27raw.btl
2001-06-12,,,22.881,36.4117,17.858,17.729,7.5377,91.1359,8.71,1.2431,,,,,,,,,,,,,,,,1870,5,2001-06-12 16:34:05,,,,,,1904,25,164,,5.26976,061201ob27raw.btl
2001-06-12,27.4,BMB,22.7998,36.4138,19.793,19.651,7.53748,91.3762,8.711,1.3099,23.3,0.106,0.021,,,0.107,0.049,0.252,0.012,0.399,0.013,4.925,0.391,0.528,0.01,1871,4,2001-06-12 16:33:59,,103,,,,1856,25,164,,5.26143,061201ob27raw.btl
2001-06-12,,,22.7682,36.4173,25.427,25.244,7.4259,91.4227,8.711,1.5301,,,,,,,,,,,,,,,,1872,3,2001-06-12 16:33:24,,,,,,1576,25,164,,5.25875,061201ob27raw.btl
2001-06-12,27.4,B,22.767,36.4172,25.555,25.371,7.40328,91.4272,8.712,1.3902,23.3,0.129,0.009,,,0.074,0.025,0.248,0.013,0.444,0.055,6.288,0.244,0.57,0.037,1873,2,2001-06-12 16:33:18,,104,,,,1528,25,164,,5.25862,061201ob27raw.btl
2001-07-10,,,27.1379,35.9807,1.111,1.103,6.66226,99.9605,8.77,0.8014,,,,,,,,,,,,,,,,983,11,2001-07-10 16:06:17,,,,,,3224,23,192,,5.66896,071001ob27raw.btl
2001-07-10,,,27.2739,36.0246,1.327,1.317,6.63673,103.417,8.77,0.7759,,,,,,,,,,,,,,,,982,12,2001-07-10 16:06:23,,,,,,3272,23,192,,5.68983,071001ob27raw.btl
2001-07-10,27.7,S,27.0025,36.0095,1.572,1.561,6.68613,99.8974,8.77,0.8343,22,0.1,0.002,,,0.476,0.011,0.21,0.002,0.227,0.07,5.653,0.239,0.459,0.023,984,10,2001-07-10 16:06:11,,111,,,,3176,23,192,,5.65836,071001ob27raw.btl
