%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% sea_water_temperature (deg C)
% depth (m)
%
timestamp_utc,depth,sea_water_temperature,sea_water_temperature_quality
2012-01-01 00:00:01,30,19.4238,0
2012-01-01 00:15:01,30,19.4095,0
2012-01-01 00:30:01,30,19.3843,0
2012-01-01 00:45:01,30,19.3234,0
2012-01-01 01:00:01,30,19.2959,0
2012-01-01 01:15:01,30,19.2758,0
2012-01-01 01:30:01,30,19.2481,0
2012-01-01 01:45:01,30,19.2326,0
2012-01-01 02:00:01,30,19.2065,0
2012-01-01 02:15:01,30,19.1621,0
2012-01-01 02:30:01,30,19.1186,0
2012-01-01 02:45:01,30,19.0972,0
2012-01-01 03:00:01,30,19.0782,0
2012-01-01 03:15:01,30,19.0358,0
2012-01-01 03:30:01,30,19.0153,0
2012-01-01 03:45:01,30,18.94,0
2012-01-01 04:00:01,30,18.9178,0
2012-01-01 04:15:01,30,18.9049,0
2012-01-01 04:30:01,30,18.85,0
2012-01-01 04:45:01,30,18.7652,0
2012-01-01 05:00:01,30,18.7413,0
2012-01-01 05:15:01,30,18.692,0
2012-01-01 05:30:01,30,18.674,0
2012-01-01 05:45:01,30,18.5793,0
2012-01-01 06:00:01,30,18.5384,0
2012-01-01 06:15:01,30,18.506,0
2012-01-01 06:30:01,30,18.4712,0
2012-01-01 06:45:01,30,18.4082,0
2012-01-01 07:00:01,30,18.3973,0
2012-01-01 07:15:01,30,18.3943,0
2012-01-01 07:30:01,30,18.3633,0
2012-01-01 07:45:01,30,18.3569,0
2012-01-01 08:00:01,30,18.3494,0
2012-01-01 08:15:01,30,18.3458,0
2012-01-01 08:30:01,30,18.3472,0
2012-01-01 08:45:01,30,18.3343,0
2012-01-01 09:00:01,30,18.3256,0
2012-01-01 09:15:01,30,18.2985,0
2012-01-01 09:30:01,30,18.2539,0
2012-01-01 09:45:01,30,18.2352,0
2012-01-01 10:00:01,30,18.2093,0
2012-01-01 10:15:01,30,18.1803,0
2012-01-01 10:30:01,30,18.1721,0
2012-01-01 10:45:01,30,18.1349,0
2012-01-01 11:00:01,30,18.0811,0
2012-01-01 11:15:01,30,18.0799,0
2012-01-01 11:30:01,30,18.0345,0
2012-01-01 11:45:01,30,18.0128,0
2012-01-01 12:00:01,30,18.0159,0
2012-01-01 12:15:01,30,18.0153,0
2012-01-01 12:30:01,30,18.0037,0
2012-01-01 12:45:01,30,17.9832,0
2012-01-01 13:00:01,30,17.9818,0
2012-01-01 13:15:01,30,17.982,0
2012-01-01 13:30:01,30,17.9712,0
2012-01-01 13:45:01,30,17.9701,0
2012-01-01 14:00:01,30,17.9602,0
2012-01-01 14:15:01,30,17.9475,0
2012-01-01 14:30:01,30,17.9237,0
2012-01-01 14:45:01,30,17.9022,0
2012-01-01 15:00:01,30,17.8949,0
2012-01-01 15:15:01,30,17.8936,0
2012-01-01 15:30:01,30,17.9015,0
2012-01-01 15:45:01,30,17.9021,0
2012-01-01 16:00:01,30,17.9142,0
2012-01-01 16:15:01,30,17.915,0
2012-01-01 16:30:01,30,17.9127,0
2012-01-01 16:45:01,30,17.9114,0
2012-01-01 17:00:01,30,17.9112,0
2012-01-01 17:15:01,30,17.9112,0
2012-01-01 17:30:01,30,17.9128,0
2012-01-01 17:45:01,30,17.9128,0
2012-01-01 18:00:01,30,17.9129,0
2012-01-01 18:15:01,30,17.9158,0
2012-01-01 18:30:01,30,17.9137,0
2012-01-01 18:45:01,30,17.9157,0
2012-01-01 19:00:01,30,17.9171,0
2012-01-01 19:15:01,30,17.9174,0
2012-01-01 19:30:01,30,17.9182,0
2012-01-01 19:45:01,30,17.9143,0
2012-01-01 20:00:01,30,17.9103,0
2012-01-01 20:15:01,30,17.91,0
2012-01-01 20:30:01,30,17.9182,0
2012-01-01 20:45:01,30,17.9294,0
2012-01-01 21:00:01,30,17.9204,0
2012-01-01 21:15:01,30,17.9242,0
2012-01-01 21:30:01,30,17.9089,0
2012-01-01 21:45:01,30,17.9034,0
2012-01-01 22:00:01,30,17.8988,0
2012-01-01 22:15:01,30,17.8948,0
2012-01-01 22:30:01,30,17.894,0
2012-01-01 22:45:01,30,17.9059,0
2012-01-01 23:00:01,30,17.9244,0
2012-01-01 23:15:01,30,17.9285,0
2012-01-01 23:30:01,30,17.9369,0
2012-01-01 23:45:01,30,17.944,0
2012-01-02 00:00:01,30,17.9485,0
2012-01-02 00:15:01,30,17.9626,0
2012-01-02 00:30:01,30,17.9629,0
2012-01-02 00:45:01,30,17.9702,0
2012-01-02 01:00:01,30,17.9659,0
2012-01-02 01:15:01,30,17.9568,0
2012-01-02 01:30:01,30,18.0023,0
2012-01-02 01:45:01,30,17.9908,0
2012-01-02 02:00:01,30,18.0289,0
2012-01-02 02:15:01,30,18.0286,0
2012-01-02 02:30:01,30,18.0458,0
2012-01-02 02:45:01,30,18.0833,0
2012-01-02 03:00:01,30,18.1008,0
2012-01-02 03:15:01,30,18.1769,0
2012-01-02 03:30:01,30,18.1988,0
2012-01-02 03:45:01,30,18.2371,0
2012-01-02 04:00:01,30,18.2492,0
2012-01-02 04:15:01,30,18.2873,0
2012-01-02 04:30:01,30,18.3025,0
2012-01-02 04:45:01,30,18.2997,0
2012-01-02 05:00:01,30,18.3103,0
2012-01-02 05:15:01,30,18.3078,0
2012-01-02 05:30:01,30,18.3022,0
2012-01-02 05:45:01,30,18.3038,0
2012-01-02 06:00:01,30,18.3006,0
2012-01-02 06:15:01,30,18.3012,0
2012-01-02 06:30:01,30,18.3088,0
2012-01-02 06:45:01,30,18.3125,0
2012-01-02 07:00:01,30,18.3095,0
2012-01-02 07:15:01,30,18.3149,0
2012-01-02 07:30:01,30,18.306,0
2012-01-02 07:45:01,30,18.3061,0
2012-01-02 08:00:01,30,18.3397,0
2012-01-02 08:15:01,30,18.419,0
2012-01-02 08:30:01,30,18.4354,0
2012-01-02 08:45:01,30,18.4206,0
2012-01-02 09:00:01,30,18.4559,0
2012-01-02 09:15:01,30,18.5362,0
2012-01-02 09:30:01,30,18.442,0
2012-01-02 09:45:01,30,18.61,0
2012-01-02 10:00:01,30,18.648,0
2012-01-02 10:15:01,30,18.6625,0
2012-01-02 10:30:01,30,18.6299,0
2012-01-02 10:45:01,30,18.6188,0
2012-01-02 11:00:01,30,19.0236,0
2012-01-02 11:15:01,30,18.739,0
2012-01-02 11:30:01,30,18.8212,0
2012-01-02 11:45:01,30,19.1301,0
2012-01-02 12:00:01,30,19.1334,0
2012-01-02 12:15:01,30,19.0811,0
2012-01-02 12:30:01,30,18.8659,0
2012-01-02 12:45:01,30,18.9303,0
2012-01-02 13:00:01,30,19.0209,0
2012-01-02 13:15:01,30,19.1743,0
2012-01-02 13:30:01,30,19.2813,0
2012-01-02 13:45:01,30,19.4139,0
2012-01-02 14:00:01,30,19.5062,0
2012-01-02 14:15:01,30,19.5234,0
2012-01-02 14:30:01,30,19.5687,0
2012-01-02 14:45:01,30,19.5866,0
2012-01-02 15:00:01,30,19.5764,0
2012-01-02 15:15:01,30,19.6197,0
2012-01-02 15:30:01,30,19.3908,0
2012-01-02 15:45:01,30,19.3803,0
2012-01-02 16:00:01,30,19.3042,0
2012-01-02 16:15:01,30,19.2634,0
2012-01-02 16:30:01,30,19.2341,0
2012-01-02 16:45:01,30,19.2439,0
2012-01-02 17:00:01,30,19.2407,0
2012-01-02 17:15:01,30,19.2445,0
2012-01-02 17:30:01,30,19.2297,0
2012-01-02 17:45:01,30,19.2262,0
2012-01-02 18:00:01,30,19.228,0
2012-01-02 18:15:01,30,19.23,0
2012-01-02 18:30:01,30,19.2317,0
2012-01-02 18:45:01,30,19.2314,0
2012-01-02 19:00:01,30,19.2309,0
2012-01-02 19:15:01,30,19.2117,0
2012-01-02 19:30:01,30,19.1662,0
2012-01-02 19:45:01,30,19.1301,0
