% 
% Platform SUN2
% Location 33 50.238 deg N  78 28.608 deg W
% Quality  1 = good, 2 = suspect, 3 = suspect
% 
% Depth  9.75 m
%
% pressure (mb)
% conductivity (siemens)
% temperature (deg C)
% salinity (ppt)
%
timestamp_utc,pressure_value,pressure_quality,conductivity_value,conductivity_quality,temperature_value,temperature_quality,salinity_value,salinity_quality
2003-07-29 14:01:30,10.018,,5.2702,,23.3057,1,36.067,1
2003-07-29 16:01:30,9.364,,5.2668,,23.3096,1,36.0379,1
2003-07-29 18:01:30,8.853,,5.2697,,23.3411,1,36.0351,1
2003-07-29 20:01:30,9.311,,5.2681,,23.3329,1,36.0294,1
2003-07-29 22:01:30,10.211,,5.2654,,23.321,1,36.0181,1
2003-07-30 00:01:30,10.666,,5.2647,,23.3163,1,36.0162,1
2003-07-30 02:01:30,10.491,,5.2626,,23.3018,1,36.0118,1
2003-07-30 04:01:30,9.8,,5.2617,,23.2981,1,36.0085,1
2003-07-30 06:01:30,9.126,,5.2609,,23.3027,1,35.9982,1
2003-07-30 08:01:30,9.082,,5.2594,,23.2923,1,35.9956,1
2003-07-30 10:01:30,9.859,,5.2605,,23.2958,1,36.0005,1
2003-07-30 12:01:30,10.208,,5.2582,,23.3104,1,35.9707,1
2003-07-30 14:01:30,10.297,,5.2603,,23.3225,1,35.9777,1
2003-07-30 16:01:30,9.694,,5.2604,,23.3532,1,35.9531,1
2003-07-30 18:01:30,9.107,,5.2598,,23.3793,1,35.9276,1
2003-07-30 20:01:30,9.165,,5.2584,,23.3911,1,35.9074,1
2003-07-30 22:01:30,9.989,,5.2537,,23.3967,1,35.8661,1
2003-07-31 00:01:30,10.671,,5.2525,,23.396,1,35.8574,1
2003-07-31 02:01:30,10.677,,5.2513,,23.395,1,35.8487,1
2003-07-31 04:01:30,10.126,,5.2506,,23.4067,1,35.834,1
2003-07-31 06:01:30,9.288,,5.2511,,23.4303,1,35.8195,1
2003-07-31 08:01:30,8.95,,5.2485,,23.4284,1,35.8009,1
2003-07-31 10:01:30,9.559,,5.2478,,23.4378,1,35.7879,1
2003-07-31 12:01:30,10.304,,5.2485,,23.4559,1,35.7779,1
2003-07-31 14:01:30,10.445,,5.2483,,23.4665,1,35.768,1
2003-07-31 16:01:30,10.027,,5.2485,,23.4909,1,35.7497,1
2003-07-31 18:01:30,9.414,,5.2507,,23.5349,1,35.7311,1
2003-07-31 20:01:30,9.035,,5.2573,,23.6256,1,35.7092,1
2003-07-31 22:01:30,9.7,,5.2537,,23.6277,1,35.6789,1
2003-08-01 00:01:30,10.529,,5.2557,,23.6972,1,35.6384,1
2003-08-01 02:01:30,10.806,,5.2539,,23.7148,1,35.6102,1
2003-08-01 04:01:30,10.233,,5.2514,,23.7039,1,35.6005,1
2003-08-01 06:01:30,9.47,,5.2502,,23.7132,1,35.5842,1
2003-08-01 08:01:30,8.92,,5.2478,,23.6995,1,35.5767,1
2003-08-01 10:01:30,9.208,,5.2396,,23.6561,1,35.5486,1
2003-08-01 20:01:30,8.982,,5.2225,,23.6002,1,35.4629,1
2003-08-01 22:01:30,9.349,,5.2139,,23.575,1,35.4176,1
2003-08-02 00:01:30,10.134,,5.2111,,23.5484,1,35.4175,1
2003-08-02 02:01:30,10.685,,5.207,,23.5582,1,35.3781,1
2003-08-02 04:01:30,10.569,,5.2051,,23.561,1,35.3613,1
2003-08-02 06:01:30,9.77,,5.203,,23.5943,1,35.3186,1
2003-08-02 08:01:30,9.126,,5.1993,,23.593,1,35.2917,1
2003-08-02 10:01:30,9.116,,5.1943,,23.5664,1,35.2746,1
2003-08-02 12:01:30,9.648,,5.1894,,23.5363,1,35.2609,1
2003-08-02 14:01:30,10.484,,5.1981,,23.524,1,35.3371,1
2003-08-02 16:01:30,10.538,,5.2,,23.5294,1,35.3471,1
2003-08-02 18:01:30,10.067,,5.1988,,23.5578,1,35.3154,1
2003-08-02 20:01:30,9.266,,5.2006,,23.6037,1,35.293,1
2003-08-02 22:01:30,9.072,,5.1956,,23.5889,1,35.2671,1
2003-08-03 00:01:30,9.771,,5.1907,,23.5876,1,35.23,1
2003-08-03 02:01:30,10.354,,5.1915,,23.6041,1,35.2227,1
2003-08-03 04:01:30,10.698,,5.1909,,23.6288,1,35.1986,1
2003-08-03 06:01:30,10.074,,5.1941,,23.6938,1,35.1714,1
2003-08-03 08:01:30,9.377,,5.1916,,23.6983,1,35.1492,1
2003-08-03 10:01:30,9.033,,5.1873,,23.6682,1,35.1404,1
2003-08-03 12:01:30,9.489,,5.1862,,23.6573,1,35.1408,1
2003-08-03 14:01:30,10.096,,5.1875,,23.6505,1,35.1557,1
2003-08-03 16:01:30,10.74,,5.1874,,23.657,1,35.1498,1
2003-08-03 18:01:30,10.389,,5.19,,23.7043,1,35.1322,1
2003-08-03 20:01:30,9.618,,5.1928,,23.7709,1,35.1004,1
2003-08-03 22:01:30,9.068,,5.1941,,23.8037,1,35.0849,1
2003-08-04 00:01:30,9.539,,5.1931,,23.8306,1,35.0562,1
2003-08-04 02:01:30,10.015,,5.1928,,23.8828,1,35.0124,1
2003-08-04 04:01:30,10.561,,5.1905,,23.9274,1,34.9596,1
2003-08-04 06:01:30,10.322,,5.178,,23.8904,1,34.894,1
2003-08-04 08:01:30,9.545,,5.1718,,23.9418,1,34.8068,1
2003-08-04 18:01:30,10.589,,5.092,,23.7786,1,34.3298,1
2003-08-04 20:01:30,9.899,,5.0739,,23.7832,1,34.1892,1
2003-08-04 22:01:30,9.044,,5.0755,,23.8036,1,34.1859,1
2003-08-05 06:01:30,10.321,,5.0437,,23.7688,1,33.9719,1
2003-08-05 08:01:30,9.884,,5.0352,,23.7128,1,33.9507,1
2003-08-05 10:01:30,9.06,,5.0271,,23.6118,1,33.9663,1
2003-08-05 12:01:30,8.925,,5.0201,,23.5844,1,33.9345,1
2003-08-05 14:01:30,9.549,,5.0133,,23.5611,1,33.9002,1
2003-08-05 16:01:30,10.338,,5.0058,,23.5447,1,33.8556,1
2003-08-05 18:01:30,10.548,,5.0077,,23.5437,1,33.8711,1
2003-08-05 20:01:30,10.236,,5.0063,,23.5524,1,33.8537,1
2003-08-05 22:01:30,9.657,,5.0026,,23.5697,1,33.8129,1
2003-08-06 00:01:30,9.19,,4.9974,,23.5675,1,33.7751,1
2003-08-06 02:01:30,9.44,,4.9902,,23.5751,1,33.7144,1
2003-08-06 04:01:30,9.895,,4.9858,,23.5775,1,33.679,1
2003-08-06 06:01:30,10.325,,4.9839,,23.5995,1,33.6478,1
2003-08-06 08:01:30,10.21,,4.9833,,23.6106,1,33.6353,1
2003-08-06 10:01:30,9.54,,4.9809,,23.6109,1,33.6168,1
2003-08-06 12:01:30,8.915,,4.9751,,23.6121,1,33.5721,1
2003-08-06 14:01:30,9.02,,4.9847,,23.683,1,33.5914,1
2003-08-06 18:01:30,10.599,,4.9881,,23.7775,1,33.5448,1
2003-08-06 20:01:30,10.754,,4.9918,,23.8243,1,33.5377,1
2003-08-06 22:01:30,10.036,,4.9944,,23.8719,1,33.5216,1
2003-08-07 00:01:30,9.298,,4.9924,,23.8431,1,33.5279,1
2003-08-07 02:01:30,9.144,,4.9874,,23.8257,1,33.5036,1
2003-08-07 04:01:30,9.429,,4.9887,,23.9041,1,33.4546,1
2003-08-07 06:01:30,10.274,,4.9999,,24.0724,1,33.4123,1
2003-08-07 08:01:30,10.287,,4.9971,,24.0927,1,33.3758,1
2003-08-07 10:01:30,9.92,,4.989,,24.052,1,33.3455,1
2003-08-07 12:01:30,9.188,,4.9937,,24.0589,1,33.3763,1
2003-08-07 14:01:30,8.913,,4.9905,,24.0602,1,33.3511,1
2003-08-07 16:01:30,9.425,,4.9967,,24.1524,1,33.3284,1
2003-08-07 18:01:30,10.265,,4.9929,,24.156,1,33.2973,1
2003-08-07 20:01:30,10.852,,4.9931,,24.1993,1,33.2661,1
2003-08-07 22:01:30,10.457,,4.996,,24.3041,1,33.2103,1
2003-08-08 00:01:30,9.671,,4.9932,,24.3594,1,33.1483,1
2003-08-08 02:01:30,9.097,,4.9844,,24.2939,1,33.1318,1
2003-08-08 04:01:30,9.397,,4.9766,,24.2684,1,33.0924,1
2003-08-08 06:01:30,9.965,,4.966,,24.2079,1,33.0577,1
2003-08-08 08:01:30,10.368,,4.958,,24.1831,1,33.0159,1
2003-08-08 10:01:30,10.324,,4.954,,24.192,1,32.9801,1
2003-08-08 12:01:30,9.562,,4.9531,,24.2155,1,32.9557,1
2003-08-08 14:01:30,8.928,,4.9493,,24.2161,1,32.9277,1
2003-08-08 16:01:30,9.127,,4.9611,,24.2117,1,33.0183,1
2003-08-08 18:01:30,10.101,,4.9619,,24.2459,1,32.9989,1
2003-08-08 20:01:30,10.547,,4.9659,,24.3206,1,32.9736,1
2003-08-08 22:01:30,10.82,,4.9739,,24.4377,1,32.9473,1
2003-08-09 00:01:30,10.106,,4.9734,,24.4671,1,32.9216,1
2003-08-09 02:01:30,9.353,,4.9713,,24.4842,1,32.8941,1
2003-08-09 04:01:30,9.034,,4.9661,,24.4748,1,32.8626,1
2003-08-09 06:01:30,9.147,,4.9643,,24.488,1,32.8396,1
2003-08-09 08:01:30,10.16,,4.9598,,24.4909,1,32.8032,1
2003-08-09 10:01:30,10.301,,4.9548,,24.4756,1,32.7774,1
2003-08-09 12:01:30,9.964,,4.95,,24.4668,1,32.7484,1
2003-08-09 14:01:30,9.435,,4.9461,,24.4708,1,32.7165,1
2003-08-09 16:01:30,8.734,,4.9431,,24.4865,1,32.683,1
2003-08-09 18:01:30,9.534,,4.9397,,24.4919,1,32.6539,1
2003-08-09 20:01:30,10.548,,4.9503,,24.6853,1,32.5919,1
2003-08-09 22:01:30,10.689,,4.959,,24.8567,1,32.5319,1
2003-08-10 00:01:30,10.298,,4.9613,,25.0298,1,32.4246,1
2003-08-10 02:01:30,9.839,,4.961,,25.2356,1,32.2759,1
2003-08-10 04:01:30,9.161,,4.9479,,25.1639,1,32.2318,1
2003-08-10 06:01:30,9.066,,4.922,,25.0077,1,32.153,1
2003-08-10 08:01:30,9.793,,4.9166,,25.0172,1,32.1064,1
2003-08-10 10:01:30,9.962,,4.9581,,25.6748,1,31.9451,1
2003-08-10 12:01:30,10.172,,4.9166,,25.2779,1,31.9226,1
2003-08-10 14:01:30,9.677,,4.992,,25.1789,1,32.5427,1
2003-08-10 16:01:30,8.973,,4.9795,,25.1946,1,32.4406,1
2003-08-10 18:01:30,8.992,,4.9655,,25.1147,1,32.3949,1
2003-08-10 20:01:30,9.869,,4.9535,,25.0522,1,32.3521,1
2003-08-10 22:01:30,10.616,,4.9494,,25.1002,1,32.2875,1
2003-08-11 00:01:30,10.679,,4.9475,,25.1674,1,32.2257,1
2003-08-11 02:01:30,10.151,,4.944,,25.1958,1,32.1804,1
2003-08-11 04:01:30,9.169,,4.9536,,25.3995,1,32.1059,1
2003-08-11 06:01:30,8.96,,4.9522,,25.4803,1,32.039,1
2003-08-11 08:01:30,9.327,,4.99,,26.0131,1,31.9392,1
2003-08-11 10:01:30,10.322,,4.9328,,25.4355,1,31.9291,1
2003-08-11 12:01:30,10.438,,4.9258,,25.3887,1,31.9112,1
2003-08-11 14:01:30,9.733,,4.9285,,25.4713,1,31.8733,1
2003-08-11 16:01:30,9.108,,4.9455,,25.6748,1,31.8541,1
2003-08-11 18:01:30,9.011,,4.9546,,25.7566,1,31.863,1
2003-08-11 20:01:30,9.532,,4.9415,,25.6477,1,31.8447,1
2003-08-11 22:01:30,10.454,,4.9315,,25.5816,1,31.8182,1
2003-08-12 00:01:30,11.053,,4.9243,,25.5494,1,31.7879,1
2003-08-12 02:01:30,10.365,,4.9279,,25.6137,1,31.7699,1
2003-08-12 04:01:30,9.462,,4.9353,,25.6968,1,31.7658,1
2003-08-12 06:01:30,8.997,,4.9373,,25.7068,1,31.7728,1
2003-08-12 08:01:30,9.193,,4.9335,,25.653,1,31.7829,1
2003-08-12 10:01:30,10.163,,4.9302,,25.6058,1,31.7914,1
2003-08-12 12:01:30,10.496,,4.9281,,25.594,1,31.7849,1
2003-08-12 14:01:30,10.276,,4.9313,,25.6272,1,31.785,1
2003-08-12 16:01:30,9.496,,4.9398,,25.7441,1,31.7653,1
2003-08-12 18:01:30,9.054,,4.9462,,25.8414,1,31.7438,1
2003-08-12 20:01:30,9.245,,4.9459,,25.855,1,31.7324,1
2003-08-12 22:01:30,10.221,,4.9406,,25.7903,1,31.7383,1
2003-08-13 00:01:30,11.001,,4.9356,,25.7359,1,31.7398,1
2003-08-13 02:01:30,10.7,,4.9355,,25.7386,1,31.7374,1
2003-08-13 04:01:30,9.932,,4.9378,,25.7722,1,31.7313,1
2003-08-13 06:01:30,9.144,,4.9431,,25.8294,1,31.7295,1
2003-08-13 08:01:30,9.112,,4.9402,,25.7973,1,31.7313,1
2003-08-13 10:01:30,9.804,,4.9373,,25.7576,1,31.7377,1
2003-08-13 12:01:30,10.597,,4.9323,,25.7123,1,31.7331,1
2003-08-13 14:01:30,10.591,,4.9372,,25.7776,1,31.7231,1
2003-08-13 16:01:30,9.88,,4.9427,,25.875,1,31.6948,1
2003-08-14 00:01:30,10.736,,4.9511,,25.9915,1,31.675,1
2003-08-14 02:01:30,11.032,,4.9471,,25.9523,1,31.6728,1
2003-08-14 04:01:30,10.305,,4.9466,,25.9175,1,31.6933,1
2003-08-14 06:01:30,9.446,,4.9489,,25.912,1,31.7139,1
2003-08-14 08:01:30,9.206,,4.9472,,25.8787,1,31.7254,1
2003-08-14 10:01:30,9.685,,4.9437,,25.8255,1,31.7369,1
2003-08-15 06:01:30,9.495,,5.0077,,25.747,1,32.253,1
2003-08-15 08:01:30,8.974,,5.0064,,25.7736,1,32.225,1
2003-08-15 10:01:30,9.439,,5.0053,,25.7963,1,32.2005,1
2003-08-15 12:01:30,10.162,,5.0048,,25.8198,1,32.1803,1
2003-08-15 14:01:30,10.731,,5.0016,,25.8199,1,32.1569,1
2003-08-15 16:01:30,10.351,,4.9973,,25.8212,1,32.1255,1
2003-08-15 18:01:30,9.71,,4.9977,,25.8405,1,32.1151,1
2003-08-15 20:01:30,9.203,,4.999,,25.8665,1,32.1059,1
2003-08-15 22:01:30,9.394,,4.9971,,25.8556,1,32.1,1
2003-08-16 00:01:30,10.129,,4.9967,,25.865,1,32.0905,1
2003-08-16 02:01:30,10.67,,4.9948,,25.8464,1,32.0893,1
2003-08-16 04:01:30,10.496,,4.9938,,25.8377,1,32.0885,1
2003-08-16 06:01:30,9.778,,4.9942,,25.8434,1,32.0873,1
2003-08-16 08:01:30,9.219,,4.9966,,25.8698,1,32.0865,1
2003-08-16 10:01:30,9.164,,4.9969,,25.8761,1,32.0844,1
2003-08-16 12:01:30,9.859,,4.9963,,25.8743,1,32.0808,1
2003-08-16 14:01:30,10.471,,4.9969,,25.8903,1,32.0743,1
2003-08-16 16:01:30,10.477,,4.9946,,25.8816,1,32.0637,1
2003-08-16 18:01:30,9.969,,4.9917,,25.8604,1,32.058,1
2003-08-16 20:01:30,9.388,,4.9903,,25.8435,1,32.0597,1
2003-08-16 22:01:30,9.38,,4.9901,,25.8407,1,32.0598,1
2003-08-17 00:01:30,9.762,,4.9768,,25.6752,1,32.0798,1
2003-08-17 02:01:30,10.279,,4.9555,,25.4105,1,32.1122,1
2003-08-17 04:01:30,10.497,,4.9239,,25.0319,1,32.1494,1
2003-08-17 06:01:30,10.011,,4.8887,,24.6129,1,32.1893,1
2003-08-17 08:01:30,9.407,,4.8709,,24.3889,1,32.2186,1
2003-08-17 10:01:30,9.164,,4.8355,,23.9803,1,32.2496,1
2003-08-17 12:01:30,9.659,,4.815,,23.7238,1,32.2818,1
2003-08-17 14:01:30,10.193,,4.7952,,23.4783,1,32.3111,1
2003-08-17 16:01:30,10.58,,4.7888,,23.3963,1,32.3224,1
2003-08-17 18:01:30,10.101,,4.7875,,23.3784,1,32.3264,1
2003-08-17 20:01:30,9.53,,4.779,,23.2841,1,32.3311,1
2003-08-17 22:01:30,9.193,,4.7713,,23.1656,1,32.3598,1
2003-08-18 00:01:30,9.521,,4.7572,,23.0057,1,32.3696,1
2003-08-18 02:01:30,10.14,,4.7433,,22.7689,1,32.4378,1
2003-08-18 04:01:30,10.148,,4.7342,,22.677,1,32.4359,1
2003-08-18 06:01:30,10.117,,4.7254,,22.5868,1,32.4358,1
2003-08-18 08:01:30,9.43,,4.7163,,22.4902,1,32.4372,1
2003-08-18 10:01:30,9.118,,4.7018,,22.3414,1,32.4366,1
2003-08-18 12:01:30,9.473,,4.6874,,22.1942,1,32.4347,1
2003-08-18 14:01:30,10.21,,4.6796,,22.1159,1,32.4321,1
2003-08-18 16:01:30,10.469,,4.6762,,22.0824,1,32.4311,1
2003-08-18 18:01:30,10.386,,4.6795,,22.1176,1,32.4299,1
2003-08-18 20:01:30,9.936,,4.6936,,22.265,1,32.4295,1
2003-08-18 21:01:30,9.663,,4.7013,,22.347,1,32.428,1
2003-08-18 23:01:30,9.375,,4.7002,,22.339,1,32.4255,1
2003-08-19 01:01:30,9.757,,4.7024,,22.3622,1,32.425,1
2003-08-19 03:01:30,10.11,,4.7039,,22.3799,1,32.424,1
2003-08-19 05:01:30,10.426,,4.7314,,22.6697,1,32.4199,1
2003-08-19 07:01:30,10.13,,4.7553,,22.9421,1,32.4017,1
2003-08-19 09:01:30,9.593,,4.7628,,23.0269,1,32.3968,1
2003-08-19 11:01:30,9.452,,4.7729,,23.1431,1,32.3881,1
2003-08-19 13:01:30,9.675,,4.7719,,23.1349,1,32.3867,1
2003-08-19 15:01:30,10.212,,4.7793,,23.2086,1,32.3881,1
2003-08-19 17:01:30,10.642,,4.8034,,23.4818,1,32.3707,1
2003-08-19 19:01:30,10.433,,4.8145,,23.6242,1,32.3505,1
2003-08-19 21:01:30,10.012,,4.8251,,23.7591,1,32.3322,1
2003-08-19 23:01:30,9.607,,4.8392,,23.9121,1,32.3264,1
2003-08-20 01:01:30,9.655,,4.8236,,23.777,1,32.3081,1
2003-08-20 03:01:30,9.886,,4.8356,,23.8931,1,32.3131,1
2003-08-20 05:01:30,10.378,,4.8442,,23.9877,1,32.309,1
2003-08-20 07:01:30,10.28,,4.8395,,23.974,1,32.2836,1
2003-08-20 09:01:30,9.817,,4.8496,,24.1069,1,32.2632,1
2003-08-20 11:01:30,9.396,,4.8569,,24.2043,1,32.2471,1
2003-08-20 13:01:30,9.648,,4.8488,,24.0404,1,32.2686,1
2003-08-20 15:01:30,10.053,,4.8457,,24.0675,1,32.2621,1
2003-08-20 17:01:30,10.436,,4.8572,,24.1971,1,32.2545,1
2003-08-20 19:01:30,10.506,,4.8578,,24.2109,1,32.2487,1
2003-08-20 21:01:30,10.263,,4.8709,,24.3799,1,32.2249,1
2003-08-20 23:01:30,9.745,,4.8861,,24.6034,1,32.1772,1
2003-08-21 01:01:30,9.65,,4.8881,,24.6624,1,32.1501,1
2003-08-21 03:01:30,9.864,,4.8942,,24.7358,1,32.142,1
2003-08-21 05:01:30,10.228,,4.8865,,24.7023,1,32.1094,1
2003-08-21 07:01:30,10.312,,4.8817,,24.6645,1,32.1009,1
2003-08-21 09:01:30,10.062,,4.8795,,24.6597,1,32.0881,1
2003-08-21 11:01:30,9.569,,4.892,,24.8037,1,32.0782,1
2003-08-21 13:01:30,9.504,,4.8849,,24.7497,1,32.0639,1
2003-08-21 15:01:30,9.778,,4.8763,,24.6699,1,32.0573,1
2003-08-21 17:01:30,10.377,,4.874,,24.63,1,32.0685,1
2003-08-21 19:01:30,10.532,,4.8741,,24.6194,1,32.077,1
2003-08-21 21:01:30,10.339,,4.8879,,24.7529,1,32.0838,1
2003-08-21 23:01:30,9.846,,4.9059,,24.9628,1,32.0666,1
2003-08-22 01:01:30,9.511,,4.9155,,25.1104,1,32.0325,1
2003-08-22 03:01:30,9.491,,4.9114,,25.1293,1,31.9892,1
2003-08-22 05:01:30,10.023,,4.8959,,24.971,1,31.9879,1
2003-08-22 07:01:30,10.261,,4.898,,24.9824,1,31.9951,1
2003-08-22 09:01:30,10.092,,4.9024,,25.0269,1,31.9956,1
2003-08-22 11:01:30,9.671,,4.8865,,24.8712,1,31.9896,1
2003-08-22 13:01:30,9.408,,4.8854,,24.8485,1,31.9977,1
2003-08-22 15:01:30,9.501,,4.8831,,24.8362,1,31.9895,1
2003-08-22 17:01:30,10.031,,4.8799,,24.7896,1,31.9992,1
2003-08-22 19:01:30,10.519,,4.8797,,24.7723,1,32.0093,1
2003-08-22 21:01:30,10.427,,4.8829,,24.7933,1,32.0181,1
2003-08-22 23:01:30,10.099,,4.8849,,24.8197,1,32.0142,1
2003-08-23 01:01:30,9.535,,4.8764,,24.7271,1,32.0174,1
2003-08-23 03:01:30,9.41,,4.8545,,24.4116,1,32.0812,1
2003-08-23 05:01:30,9.555,,4.8532,,24.3263,1,32.132,1
2003-08-23 07:01:30,10.059,,4.8401,,24.146,1,32.164,1
2003-08-23 09:01:30,10.213,,4.8281,,23.9747,1,32.1984,1
2003-08-23 11:01:30,9.776,,4.8198,,23.8771,1,32.2063,1
2003-08-23 13:01:30,9.3,,4.8059,,23.7294,1,32.2098,1
2003-08-23 15:01:30,9.241,,4.7416,,23.0531,1,32.2159,1
2003-08-23 17:01:30,9.662,,4.6882,,22.4396,1,32.2586,1
2003-08-23 19:01:30,10.259,,4.6631,,22.1422,1,32.2851,1
2003-08-23 21:01:30,10.57,,4.6556,,22.0492,1,32.2961,1
2003-08-23 23:01:30,10.267,,4.6294,,21.738,1,32.3242,1
2003-08-24 01:01:30,9.682,,4.6223,,21.6322,1,32.3478,1
2003-08-24 03:01:30,9.248,,4.6153,,21.5445,1,32.3589,1
2003-08-24 05:01:30,9.577,,4.6002,,21.3755,1,32.3675,1
2003-08-24 07:01:30,9.945,,4.586,,21.2179,1,32.3745,1
2003-08-24 09:01:30,10.209,,4.5785,,21.1348,1,32.3778,1
2003-08-24 11:01:30,10.124,,4.5753,,21.0952,1,32.3819,1
2003-08-24 13:01:30,9.624,,4.5831,,21.1732,1,32.3849,1
2003-08-24 15:01:30,9.337,,4.5874,,21.2192,1,32.3845,1
2003-08-24 17:01:30,9.515,,4.5941,,21.2886,1,32.3846,1
2003-08-24 19:01:30,10.264,,4.6152,,21.5113,1,32.383,1
2003-08-24 21:01:30,10.781,,4.6656,,22.0588,1,32.3659,1
2003-08-24 23:01:30,10.684,,4.7021,,22.45,1,32.3574,1
2003-08-25 01:01:30,10.187,,4.7627,,23.1341,1,32.3169,1
2003-08-25 03:01:30,9.68,,4.8425,,24.0526,1,32.2496,1
2003-08-25 05:01:30,9.461,,4.8796,,24.5514,1,32.1662,1
2003-08-25 07:01:30,9.871,,4.8373,,24.1909,1,32.1112,1
2003-08-25 09:01:30,10.497,,4.8634,,24.5394,1,32.055,1
2003-08-25 11:01:30,10.518,,4.8549,,24.5104,1,32.0131,1
2003-08-25 13:01:30,9.954,,4.8556,,24.5745,1,31.9728,1
2003-08-25 15:01:30,9.323,,4.8477,,24.5139,1,31.9577,1
2003-08-25 17:01:30,9.375,,4.8564,,24.6385,1,31.9335,1
2003-08-25 19:01:30,9.884,,4.8693,,24.804,1,31.9111,1
2003-08-25 21:01:30,10.707,,4.8827,,25.0063,1,31.8663,1
2003-08-25 23:01:30,10.808,,4.8909,,25.1339,1,31.8365,1
2003-08-26 01:01:30,10.377,,4.9075,,25.3459,1,31.8088,1
2003-08-26 03:01:30,9.643,,4.8834,,25.1433,1,31.7749,1
2003-08-26 05:01:30,9.419,,4.8994,,25.3282,1,31.7625,1
2003-08-26 07:01:30,9.659,,4.9124,,25.5438,1,31.7065,1
2003-08-26 09:01:30,10.212,,4.9151,,25.5937,1,31.6909,1
2003-08-26 11:01:30,10.543,,4.9042,,25.4784,1,31.6922,1
2003-08-26 13:01:30,10.222,,4.9076,,25.5021,1,31.7005,1
2003-08-26 15:01:30,9.497,,4.9148,,25.6029,1,31.6826,1
2003-08-26 17:01:30,9.099,,4.9191,,25.6475,1,31.6829,1
2003-08-26 19:01:30,9.528,,4.9121,,25.5767,1,31.6814,1
2003-08-26 21:01:30,10.423,,4.9016,,25.4586,1,31.6874,1
2003-08-26 23:01:30,10.936,,5.045,,25.3403,1,32.8132,1
2003-08-27 01:01:30,10.63,,5.0477,,25.3796,1,32.8049,1
2003-08-27 03:01:30,9.861,,5.1795,,25.4286,1,33.7316,1
2003-08-27 05:01:30,9.223,,5.1958,,25.3705,1,33.8945,1
2003-08-27 07:01:30,9.339,,5.1725,,25.2659,1,33.8017,1
2003-08-27 09:01:30,9.967,,5.1492,,24.8933,1,33.9085,1
2003-08-27 11:01:30,10.513,,5.1091,,24.2096,1,34.1273,1
2003-08-27 13:01:30,10.461,,5.0893,,23.9473,1,34.1793,1
2003-08-27 15:01:30,9.688,,5.0847,,23.9241,1,34.1629,1
2003-08-27 17:01:30,9.087,,5.0806,,23.8618,1,34.18,1
2003-08-27 19:01:30,9.227,,5.0578,,23.5173,1,34.2723,1
2003-08-27 21:01:30,10.037,,5.018,,23.0641,1,34.3202,1
2003-08-27 23:01:30,10.822,,4.9963,,22.8206,1,34.3435,1
2003-08-28 01:01:30,10.8,,4.9878,,22.7327,1,34.3472,1
2003-08-28 03:01:30,10.094,,4.9896,,22.7526,1,34.3452,1
2003-08-28 05:01:30,9.231,,4.9871,,22.7359,1,34.3393,1
2003-08-28 07:01:30,9.071,,4.9544,,22.4699,1,34.2948,1
2003-08-28 09:01:30,9.747,,4.8329,,22.1731,1,33.5807,1
2003-08-28 11:01:30,10.469,,4.9144,,21.9683,1,34.3791,1
2003-08-28 13:01:30,10.649,,4.829,,21.9015,1,33.761,1
2003-08-28 15:01:30,10.028,,4.912,,21.9459,1,34.3782,1
2003-08-28 17:01:30,9.212,,4.3039,,22.0259,1,29.5989,2
2003-08-28 19:01:30,9.019,,4.9144,,21.9766,1,34.3723,1
2003-08-28 21:01:30,9.636,,4.8964,,21.8675,1,34.3176,1
2003-08-28 23:01:30,10.658,,4.8935,,21.7562,1,34.3829,1
2003-08-29 01:01:30,10.897,,4.8897,,21.7323,1,34.3721,1
2003-08-29 03:01:30,10.348,,4.8985,,21.8299,1,34.3636,1
2003-08-29 05:01:30,9.559,,4.9041,,21.9147,1,34.3409,1
2003-08-29 07:01:30,9.165,,4.8977,,21.8808,1,34.3178,1
2003-08-29 09:01:30,9.318,,4.8864,,21.7646,1,34.3208,1
2003-08-29 11:01:30,10.321,,4.8786,,21.6709,1,34.3333,1
2003-08-29 13:01:30,10.765,,4.8697,,21.6302,1,34.2958,1
2003-08-29 15:01:30,10.394,,4.8835,,21.7545,1,34.3055,1
2003-08-29 17:01:30,9.734,,3.9771,,21.9019,1,27.1853,2
2003-08-29 19:01:30,9.182,,4.8986,,21.9918,1,34.2367,1
2003-08-29 21:01:30,9.523,,4.8993,,21.9812,1,34.2501,1
2003-08-29 23:01:30,10.378,,4.8947,,21.9725,1,34.2205,1
2003-08-30 01:01:30,11.032,,4.9021,,22.0925,1,34.1837,1
2003-08-30 03:01:30,10.678,,4.9089,,22.1922,1,34.1584,1
2003-08-30 05:01:30,9.894,,4.6035,,22.3156,1,31.6967,1
2003-08-30 07:01:30,9.232,,4.8909,,22.3304,1,33.9102,1
2003-08-30 09:01:30,9.205,,4.909,,22.3045,1,34.0719,1
2003-08-30 11:01:30,9.968,,4.9038,,22.2625,1,34.0638,1
2003-08-30 13:01:30,10.781,,4.8998,,22.2541,1,34.039,1
2003-08-30 15:01:30,10.777,,4.9023,,22.301,1,34.0214,1
2003-08-30 17:01:30,10.084,,4.9104,,22.4403,1,33.976,1
2003-08-30 19:01:30,9.345,,4.9212,,22.5992,1,33.9361,1
2003-08-30 21:01:30,9.196,,4.8984,,22.515,1,33.8253,1
2003-08-30 23:01:30,9.957,,4.9045,,22.4364,1,33.9333,1
