%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% sea_water_practical_salinity (ppt)
% depth (m)
%
timestamp_utc,depth,sea_water_practical_salinity,sea_water_practical_salinity_quality
2011-01-01 00:00:01,30,38.717,0
2011-01-01 00:15:01,30,38.6958,0
2011-01-01 00:30:01,30,38.716,0
2011-01-01 00:45:01,30,38.7059,0
2011-01-01 01:00:01,30,38.7143,0
2011-01-01 01:15:01,30,38.7039,0
2011-01-01 01:30:01,30,38.7044,0
2011-01-01 01:45:01,30,38.6856,0
2011-01-01 02:00:01,30,38.6745,0
2011-01-01 02:15:01,30,38.6623,0
2011-01-01 02:30:01,30,38.6576,0
2011-01-01 02:45:01,30,38.6526,0
2011-01-01 03:00:01,30,38.6531,0
2011-01-01 03:15:01,30,38.647,0
2011-01-01 03:30:01,30,38.6519,0
2011-01-01 03:45:01,30,38.6518,0
2011-01-01 04:00:01,30,38.6519,0
2011-01-01 04:15:01,30,38.6477,0
2011-01-01 04:30:01,30,38.6675,0
2011-01-01 04:45:01,30,38.6484,0
2011-01-01 05:00:01,30,38.6488,0
2011-01-01 05:15:01,30,38.663,0
2011-01-01 05:30:01,30,38.7271,0
2011-01-01 05:45:01,30,38.7112,0
2011-01-01 06:00:01,30,38.6714,0
2011-01-01 06:15:01,30,38.6729,0
2011-01-01 06:30:01,30,38.6892,0
2011-01-01 06:45:01,30,38.6887,0
2011-01-01 07:00:01,30,38.6904,0
2011-01-01 07:15:01,30,38.6947,0
2011-01-01 07:30:01,30,38.6971,0
2011-01-01 07:45:01,30,38.6964,0
2011-01-01 08:00:01,30,38.7949,0
2011-01-01 08:15:01,30,38.7518,0
2011-01-01 08:30:01,30,38.7523,0
2011-01-01 08:45:01,30,38.7744,0
2011-01-01 09:00:01,30,38.7472,0
2011-01-01 09:15:01,30,38.7582,0
2011-01-01 09:30:01,30,38.7181,0
2011-01-01 09:45:01,30,38.7503,0
2011-01-01 10:00:01,30,38.7298,0
2011-01-01 10:15:01,30,38.783,0
2011-01-01 10:30:01,30,38.7578,0
2011-01-01 10:45:01,30,38.7377,0
2011-01-01 11:00:01,30,38.7204,0
2011-01-01 11:15:01,30,38.737,0
2011-01-01 11:30:01,30,38.7958,0
2011-01-01 11:45:01,30,38.7587,0
2011-01-01 12:00:01,30,38.7833,0
2011-01-01 12:15:01,30,38.772,0
2011-01-01 12:30:01,30,38.7485,0
2011-01-01 12:45:01,30,38.7403,0
2011-01-01 13:00:01,30,38.7632,0
2011-01-01 13:15:01,30,38.7278,0
2011-01-01 13:30:01,30,38.7669,0
2011-01-01 13:45:01,30,38.7585,0
2011-01-01 14:00:01,30,38.7344,0
2011-01-01 14:15:01,30,38.7383,0
2011-01-01 14:30:01,30,38.7395,0
2011-01-01 14:45:01,30,38.7531,0
2011-01-01 15:00:01,30,38.7633,0
2011-01-01 15:15:00,30,38.7477,0
2011-01-01 15:30:00,30,38.7941,0
2011-01-01 15:45:00,30,38.7282,0
2011-01-01 16:00:00,30,38.7113,0
2011-01-01 16:15:00,30,38.6996,0
2011-01-01 16:30:00,30,38.7075,0
2011-01-01 16:45:00,30,38.7321,0
2011-01-01 17:00:00,30,38.6953,0
2011-01-01 17:15:00,30,38.7046,0
2011-01-01 17:30:00,30,38.709,0
2011-01-01 17:45:01,30,38.7267,0
2011-01-01 18:00:01,30,38.7213,0
2011-01-01 18:15:01,30,38.7257,0
2011-01-01 18:30:01,30,38.7109,0
2011-01-01 18:45:01,30,38.7276,0
2011-01-01 19:00:01,30,38.7348,0
2011-01-01 19:15:01,30,38.7576,0
2011-01-01 19:30:01,30,38.7454,0
2011-01-01 19:45:01,30,38.7487,0
2011-01-01 20:00:01,30,38.7396,0
2011-01-01 20:15:01,30,38.792,0
2011-01-01 20:30:01,30,38.7808,0
2011-01-01 20:45:01,30,38.7298,0
2011-01-01 21:00:01,30,38.7427,0
2011-01-01 21:15:01,30,38.75,0
2011-01-01 21:30:01,30,38.7362,0
2011-01-01 21:45:01,30,38.7402,0
2011-01-01 22:00:01,30,38.7811,0
2011-01-01 22:15:01,30,38.8166,0
2011-01-01 22:30:01,30,38.7782,0
2011-01-01 22:45:01,30,38.7104,0
2011-01-01 23:00:01,30,38.7349,0
2011-01-01 23:15:01,30,38.7381,0
2011-01-01 23:30:01,30,38.7097,0
2011-01-01 23:45:01,30,38.7304,0
2011-01-02 00:00:01,30,38.7168,0
2011-01-02 00:15:01,30,38.7084,0
2011-01-02 00:30:01,30,38.717,0
2011-01-02 00:45:01,30,38.7379,0
2011-01-02 01:00:01,30,38.7154,0
2011-01-02 01:15:01,30,38.728,0
2011-01-02 01:30:01,30,38.7012,0
2011-01-02 01:45:01,30,38.702,0
2011-01-02 02:00:01,30,38.6844,0
2011-01-02 02:15:01,30,38.6833,0
2011-01-02 02:30:01,30,38.6828,0
2011-01-02 02:45:01,30,38.6766,0
2011-01-02 03:00:01,30,38.6717,0
2011-01-02 03:15:01,30,38.6736,0
2011-01-02 03:30:01,30,38.6749,0
2011-01-02 03:45:01,30,38.6934,0
2011-01-02 04:00:01,30,38.6984,0
