%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% sea_water_temperature (deg C)
% depth (m)
%
timestamp_utc,depth,sea_water_temperature,sea_water_temperature_quality
2013-05-10 15:15:01,30,19.3138,0
2013-05-10 15:30:01,30,19.2854,0
2013-05-10 15:45:01,30,19.2568,0
2013-05-10 16:00:01,30,19.2509,0
2013-05-10 16:15:01,30,19.2298,0
2013-05-10 16:30:01,30,19.2217,0
2013-05-10 16:45:01,30,19.2101,0
2013-05-10 17:00:01,30,19.1625,0
2013-05-10 17:15:01,30,19.1139,0
2013-05-10 17:30:01,30,19.1032,0
2013-05-10 17:45:01,30,19.0954,0
2013-05-10 18:00:01,30,19.0851,0
2013-05-10 18:15:01,30,19.0989,0
2013-05-10 18:30:01,30,19.104,0
2013-05-10 18:45:01,30,19.1197,0
2013-05-10 19:00:01,30,19.1294,0
2013-05-10 19:15:01,30,19.147,0
2013-05-10 19:30:01,30,19.1611,0
2013-05-10 19:45:01,30,19.1765,0
2013-05-10 20:00:01,30,19.1945,0
2013-05-10 20:15:01,30,19.2457,0
2013-05-10 20:30:01,30,19.2221,0
2013-05-10 20:45:01,30,19.2326,0
2013-05-10 21:00:01,30,19.2918,0
2013-05-10 21:15:01,30,19.3123,0
2013-05-10 21:30:01,30,19.2825,0
2013-05-10 21:45:01,30,19.3041,0
2013-05-10 22:00:01,30,19.32,0
2013-05-10 22:15:01,30,19.3519,0
2013-05-10 22:30:01,30,19.3626,0
2013-05-10 22:45:01,30,19.3935,0
2013-05-10 23:00:01,30,19.4053,0
2013-05-10 23:15:01,30,19.4037,0
2013-05-10 23:30:01,30,19.4075,0
2013-05-10 23:45:01,30,19.4152,0
2013-05-11 00:00:01,30,19.4067,0
2013-05-11 00:15:01,30,19.3896,0
2013-05-11 00:30:01,30,19.3794,0
2013-05-11 00:45:01,30,19.3516,0
2013-05-11 01:00:01,30,19.3278,0
2013-05-11 01:15:01,30,19.3044,0
2013-05-11 01:30:01,30,19.2183,0
2013-05-11 01:45:01,30,19.1857,0
2013-05-11 02:00:01,30,19.1707,0
2013-05-11 02:15:01,30,19.1469,0
2013-05-11 02:30:01,30,19.0919,0
2013-05-11 02:45:01,30,19.1097,0
2013-05-11 03:00:01,30,19.1023,0
2013-05-11 03:15:01,30,19.1088,0
2013-05-11 03:30:01,30,19.1076,0
2013-05-11 03:45:01,30,19.1146,0
2013-05-11 04:00:01,30,19.0942,0
2013-05-11 04:15:01,30,19.031,0
2013-05-11 04:30:01,30,18.9701,0
2013-05-11 04:45:01,30,18.9572,0
2013-05-11 05:00:01,30,18.9504,0
2013-05-11 05:15:01,30,18.9355,0
2013-05-11 05:30:01,30,18.9306,0
2013-05-11 05:45:01,30,18.9272,0
2013-05-11 06:00:01,30,18.9247,0
2013-05-11 06:15:01,30,18.9287,0
2013-05-11 06:30:01,30,18.9326,0
2013-05-11 06:45:01,30,18.9441,0
2013-05-11 07:00:01,30,18.9448,0
2013-05-11 07:15:01,30,18.974,0
2013-05-11 07:30:01,30,19.0038,0
2013-05-11 07:45:01,30,19.0191,0
2013-05-11 08:00:01,30,19.0439,0
2013-05-11 08:15:01,30,19.0416,0
2013-05-11 08:30:01,30,19.0397,0
2013-05-11 08:45:01,30,19.0832,0
2013-05-11 09:00:01,30,19.0939,0
2013-05-11 09:15:01,30,19.0425,0
2013-05-11 09:30:01,30,19.0351,0
2013-05-11 09:45:01,30,19.0202,0
2013-05-11 10:00:01,30,19.0637,0
2013-05-11 10:15:01,30,19.1765,0
2013-05-11 10:30:01,30,19.1905,0
2013-05-11 10:45:01,30,19.2227,0
2013-05-11 11:00:01,30,19.2459,0
2013-05-11 11:15:01,30,19.2642,0
2013-05-11 11:30:01,30,19.2829,0
2013-05-11 11:45:01,30,19.3016,0
2013-05-11 12:00:01,30,19.3477,0
2013-05-11 12:15:01,30,19.3544,0
2013-05-11 12:30:01,30,19.2452,0
2013-05-11 12:45:01,30,19.1659,0
