%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% conductivity (siemens)
% depth (m)
%
timestamp_utc,depth,conductivity,conductivity_quality
2016-01-01 00:05:01,30,5.21951,0
2016-01-01 00:20:01,30,5.22158,0
2016-01-01 00:35:01,30,5.22452,0
2016-01-01 00:50:01,30,5.22165,0
2016-01-01 01:05:01,30,5.2232,0
2016-01-01 01:20:01,30,5.22747,0
2016-01-01 01:35:01,30,5.24051,0
2016-01-01 01:50:01,30,5.22821,0
2016-01-01 02:05:01,30,5.22599,0
2016-01-01 02:20:01,30,5.2261,0
2016-01-01 02:35:01,30,5.23071,0
2016-01-01 02:50:01,30,5.23705,0
2016-01-01 03:05:01,30,5.24001,0
2016-01-01 03:20:01,30,5.24166,0
2016-01-01 03:35:01,30,5.24118,0
2016-01-01 03:50:01,30,5.24324,0
2016-01-01 04:05:01,30,5.23763,0
2016-01-01 04:20:01,30,5.23165,0
2016-01-01 04:35:01,30,5.22507,0
2016-01-01 04:50:01,30,5.23482,0
2016-01-01 05:05:01,30,5.23848,0
2016-01-01 05:20:01,30,5.23336,0
2016-01-01 05:35:01,30,5.22757,0
2016-01-01 05:50:01,30,5.23292,0
2016-01-01 06:05:01,30,5.23745,0
2016-01-01 06:20:01,30,5.23457,0
2016-01-01 06:35:01,30,5.23343,0
2016-01-01 06:50:01,30,5.22589,0
2016-01-01 07:05:01,30,5.22249,0
2016-01-01 07:20:01,30,5.21992,0
2016-01-01 07:35:01,30,5.21625,0
2016-01-01 07:50:01,30,5.21507,0
2016-01-01 08:05:01,30,5.21198,0
2016-01-01 08:20:01,30,5.20753,0
2016-01-01 08:35:01,30,5.20468,0
2016-01-01 08:50:01,30,5.20103,0
2016-01-01 09:05:01,30,5.19763,0
2016-01-01 09:20:01,30,5.19227,0
2016-01-01 09:35:01,30,5.18962,0
2016-01-01 09:50:01,30,5.1869,0
2016-01-01 10:05:01,30,5.18443,0
2016-01-01 10:20:01,30,5.18624,0
2016-01-01 10:35:01,30,5.18086,0
2016-01-01 10:50:01,30,5.17715,0
2016-01-01 11:05:01,30,5.17882,0
2016-01-01 11:20:01,30,5.17845,0
2016-01-01 11:35:01,30,5.17974,0
2016-01-01 11:50:01,30,5.18094,0
2016-01-01 12:05:01,30,5.18483,0
2016-01-01 12:20:01,30,5.19149,0
2016-01-01 12:35:01,30,5.1862,0
2016-01-01 12:50:01,30,5.18854,0
2016-01-01 13:05:01,30,5.19212,0
2016-01-01 13:20:01,30,5.19395,0
2016-01-01 13:35:01,30,5.20299,0
2016-01-01 13:50:01,30,5.20377,0
2016-01-01 14:05:01,30,5.20332,0
2016-01-01 14:20:01,30,5.20607,0
2016-01-01 14:35:01,30,5.20395,0
2016-01-01 14:50:01,30,5.20708,0
2016-01-01 15:05:01,30,5.20774,0
2016-01-01 15:20:01,30,5.21167,0
2016-01-01 15:35:01,30,5.21689,0
2016-01-01 15:50:01,30,5.22408,0
2016-01-01 16:05:01,30,5.22771,0
2016-01-01 16:20:01,30,5.22329,0
2016-01-01 16:35:01,30,5.22486,0
2016-01-01 16:50:01,30,5.22297,0
2016-01-01 17:05:01,30,5.21493,0
2016-01-01 17:20:01,30,5.21136,0
2016-01-01 17:35:01,30,5.20963,0
2016-01-01 17:50:01,30,5.20819,0
2016-01-01 18:05:01,30,5.20689,0
2016-01-01 18:20:01,30,5.20383,0
2016-01-01 18:35:01,30,5.1971,0
2016-01-01 18:50:01,30,5.18848,0
2016-01-01 19:05:01,30,5.18152,0
2016-01-01 19:20:01,30,5.1778,0
2016-01-01 19:35:01,30,5.1763,0
2016-01-01 19:50:01,30,5.17676,0
2016-01-01 20:05:01,30,5.17286,0
2016-01-01 20:20:01,30,5.16496,0
2016-01-01 20:35:01,30,5.13678,0
2016-01-01 20:50:01,30,5.12345,0
2016-01-01 21:05:01,30,5.11296,0
2016-01-01 21:20:01,30,5.10456,0
2016-01-01 21:35:01,30,5.09529,0
2016-01-01 21:50:01,30,5.09352,0
2016-01-01 22:05:01,30,5.08923,0
2016-01-01 22:20:01,30,5.07367,0
2016-01-01 22:35:01,30,5.06727,0
2016-01-01 22:50:01,30,5.06235,0
2016-01-01 23:05:01,30,5.05606,0
2016-01-01 23:20:01,30,5.04833,0
2016-01-01 23:35:01,30,5.0459,0
2016-01-01 23:50:01,30,5.03808,0
2016-01-02 00:05:01,30,5.03691,0
2016-01-02 00:20:01,30,5.03629,0
2016-01-02 00:35:01,30,5.03467,0
2016-01-02 00:50:01,30,5.03727,0
2016-01-02 01:05:01,30,5.03973,0
2016-01-02 01:20:01,30,5.04192,0
2016-01-02 01:35:02,30,5.0461,0
2016-01-02 01:50:02,30,5.05132,0
2016-01-02 02:05:02,30,5.05096,0
2016-01-02 02:20:02,30,5.05619,0
2016-01-02 02:35:02,30,5.05955,0
2016-01-02 02:50:02,30,5.06015,0
2016-01-02 03:05:02,30,5.06238,0
2016-01-02 03:20:02,30,5.06366,0
2016-01-02 03:35:02,30,5.06425,0
2016-01-02 03:50:02,30,5.06745,0
2016-01-02 04:05:02,30,5.0744,0
2016-01-02 04:20:02,30,5.07641,0
2016-01-02 04:35:02,30,5.07277,0
2016-01-02 04:50:02,30,5.06461,0
2016-01-02 05:05:02,30,5.06172,0
2016-01-02 05:20:02,30,5.06273,0
2016-01-02 05:35:02,30,5.06519,0
2016-01-02 05:50:02,30,5.06956,0
2016-01-02 06:05:02,30,5.07453,0
2016-01-02 06:20:02,30,5.07405,0
2016-01-02 06:35:02,30,5.07302,0
2016-01-02 06:50:02,30,5.07427,0
2016-01-02 07:05:02,30,5.08257,0
2016-01-02 07:20:02,30,5.06787,0
2016-01-02 07:35:02,30,5.06449,0
2016-01-02 07:50:02,30,5.06227,0
2016-01-02 08:05:02,30,5.06165,0
2016-01-02 08:20:02,30,5.05582,0
2016-01-02 08:35:02,30,5.05252,0
2016-01-02 08:50:02,30,5.04943,0
2016-01-02 09:05:02,30,5.04315,0
2016-01-02 09:20:02,30,5.04082,0
2016-01-02 09:35:02,30,5.03422,0
2016-01-02 09:50:02,30,5.02783,0
