%
% Platform OB27M
% Location 33 59.646 deg N  77 21.144 deg W
% Quality  0 = not evaluated, 1 = bad, 2 = suspect, 3 = good, -9 = missing
%
% sea_water_practical_salinity (ppt)
% depth (m)
%
timestamp_utc,depth,sea_water_practical_salinity,sea_water_practical_salinity_quality
2009-10-09 13:45:01,30,0.0129,0
2009-10-09 14:00:01,30,0.0128,0
2009-10-09 14:15:01,30,0.0128,0
2009-10-09 14:30:01,30,0.0126,0
2009-10-09 14:45:01,30,0.0126,0
2009-10-09 15:00:01,30,35.2638,0
2009-10-09 15:15:01,30,35.341,0
2009-10-09 15:30:01,30,35.3633,0
2009-10-09 15:45:01,30,35.3728,0
2009-10-09 16:00:01,30,35.3842,0
2009-10-09 16:15:01,30,35.3935,0
2009-10-09 16:30:01,30,35.4048,0
2009-10-09 16:45:01,30,35.4188,0
2009-10-09 17:00:01,30,35.4308,0
2009-10-09 17:15:01,30,35.4421,0
2009-10-09 17:30:01,30,35.4454,0
2009-10-09 17:45:01,30,35.4517,0
2009-10-09 18:00:01,30,35.4593,0
2009-10-09 18:15:01,30,35.4859,0
2009-10-09 18:30:01,30,35.4977,0
2009-10-09 18:45:01,30,35.5087,0
2009-10-09 19:00:01,30,35.4983,0
2009-10-09 19:15:01,30,35.5254,0
2009-10-09 19:30:01,30,35.536,0
2009-10-09 19:45:01,30,35.541,0
2009-10-09 20:00:01,30,35.547,0
2009-10-09 20:15:01,30,35.5687,0
2009-10-09 20:30:01,30,35.5815,0
2009-10-09 20:45:01,30,35.6234,0
2009-10-09 21:00:01,30,35.6655,0
2009-10-09 21:15:01,30,35.6735,0
2009-10-09 21:30:01,30,35.6539,0
2009-10-09 21:45:01,30,35.6376,0
2009-10-09 22:00:01,30,35.5987,0
2009-10-09 22:15:01,30,35.5929,0
2009-10-09 22:30:01,30,35.5921,0
2009-10-09 22:45:01,30,35.59,0
2009-10-09 23:00:01,30,35.5842,0
2009-10-09 23:15:01,30,35.5785,0
2009-10-09 23:30:01,30,35.5653,0
2009-10-09 23:45:01,30,35.5523,0
2009-10-10 00:00:01,30,35.5218,0
2009-10-10 00:15:01,30,35.521,0
2009-10-10 00:30:01,30,35.4913,0
2009-10-10 00:45:01,30,35.4134,0
2009-10-10 01:00:01,30,35.4193,0
2009-10-10 01:15:01,30,35.4057,0
2009-10-10 01:30:01,30,35.4139,0
2009-10-10 01:45:01,30,35.3823,0
2009-10-10 02:00:01,30,35.4034,0
2009-10-10 02:15:01,30,35.4197,0
2009-10-10 02:30:01,30,35.4316,0
2009-10-10 02:45:01,30,35.424,0
2009-10-10 03:00:01,30,35.4684,0
2009-10-10 03:15:01,30,35.4525,0
2009-10-10 03:30:01,30,35.4627,0
2009-10-10 03:45:01,30,35.447,0
2009-10-10 04:00:01,30,35.4493,0
2009-10-10 04:15:01,30,35.4268,0
2009-10-10 04:30:01,30,35.4033,0
2009-10-10 04:45:01,30,35.4297,0
2009-10-10 05:00:01,30,35.4115,0
2009-10-10 05:15:01,30,35.4095,0
2009-10-10 05:30:01,30,35.4263,0
2009-10-10 05:45:01,30,35.4349,0
2009-10-10 06:00:01,30,35.4213,0
2009-10-10 06:15:01,30,35.4142,0
2009-10-10 06:30:01,30,35.4076,0
2009-10-10 06:45:01,30,35.3963,0
2009-10-10 07:00:01,30,35.404,0
2009-10-10 07:15:01,30,35.4094,0
2009-10-10 07:30:01,30,35.3813,0
2009-10-10 07:45:01,30,35.3486,0
2009-10-10 08:00:01,30,35.363,0
2009-10-10 08:15:01,30,35.3792,0
2009-10-10 08:30:01,30,35.5999,0
2009-10-10 08:45:01,30,35.5833,0
2009-10-10 09:00:01,30,35.5946,0
2009-10-10 09:15:01,30,35.5833,0
2009-10-10 09:30:01,30,35.5752,0
2009-10-10 09:45:01,30,35.5734,0
2009-10-10 10:00:01,30,35.5633,0
2009-10-10 10:15:01,30,35.5602,0
2009-10-10 10:30:01,30,35.5514,0
2009-10-10 10:45:01,30,35.5366,0
2009-10-10 11:00:01,30,35.5299,0
2009-10-10 11:15:01,30,35.5353,0
2009-10-10 11:30:01,30,35.536,0
2009-10-10 11:45:01,30,35.5403,0
2009-10-10 12:00:01,30,35.5358,0
2009-10-10 12:15:01,30,35.5439,0
2009-10-10 12:30:01,30,35.5453,0
2009-10-10 12:45:01,30,35.5444,0
2009-10-10 13:00:01,30,35.5524,0
2009-10-10 13:15:01,30,35.5493,0
2009-10-10 13:30:01,30,35.5541,0
2009-10-10 13:45:01,30,35.5514,0
2009-10-10 14:00:01,30,35.5556,0
2009-10-10 14:15:01,30,35.5533,0
2009-10-10 14:30:01,30,35.5555,0
2009-10-10 14:45:01,30,35.5564,0
2009-10-10 15:00:01,30,35.5539,0
2009-10-10 15:15:01,30,35.5582,0
2009-10-10 15:30:01,30,35.5577,0
2009-10-10 15:45:01,30,35.5509,0
2009-10-10 16:00:01,30,35.5522,0
2009-10-10 16:15:01,30,35.5527,0
2009-10-10 16:30:01,30,35.5524,0
2009-10-10 16:45:01,30,35.5473,0
2009-10-10 17:00:01,30,35.5514,0
2009-10-10 17:15:01,30,35.5405,0
2009-10-10 17:30:01,30,35.539,0
2009-10-10 17:45:01,30,35.5338,0
2009-10-10 18:00:01,30,35.5214,0
2009-10-10 18:15:01,30,35.5206,0
2009-10-10 18:30:01,30,35.5113,0
2009-10-10 18:45:01,30,35.5159,0
2009-10-10 19:00:01,30,35.514,0
2009-10-10 19:15:01,30,35.5095,0
2009-10-10 19:30:01,30,35.5098,0
2009-10-10 19:45:01,30,35.5136,0
2009-10-10 20:00:01,30,35.5051,0
2009-10-10 20:15:01,30,35.5019,0
2009-10-10 20:30:01,30,35.4946,0
2009-10-10 20:45:01,30,35.4895,0
2009-10-10 21:00:01,30,35.4896,0
2009-10-10 21:15:01,30,35.4832,0
2009-10-10 21:30:01,30,35.4824,0
2009-10-10 21:45:01,30,35.4714,0
2009-10-10 22:00:01,30,35.4644,0
2009-10-10 22:15:01,30,35.4577,0
2009-10-10 22:30:01,30,35.4568,0
2009-10-10 22:45:01,30,35.45,0
2009-10-10 23:00:01,30,35.4427,0
2009-10-10 23:15:01,30,35.4139,0
2009-10-10 23:30:01,30,35.4229,0
2009-10-10 23:45:01,30,35.4287,0
2009-10-11 00:00:01,30,35.4304,0
2009-10-11 00:15:01,30,35.4304,0
2009-10-11 00:30:01,30,35.4336,0
2009-10-11 00:45:01,30,35.4327,0
2009-10-11 01:00:01,30,35.4237,0
2009-10-11 01:15:01,30,35.4261,0
2009-10-11 01:30:01,30,35.4246,0
2009-10-11 01:45:01,30,35.4245,0
2009-10-11 02:00:01,30,35.4187,0
2009-10-11 02:15:01,30,35.4233,0
2009-10-11 02:30:01,30,35.4207,0
2009-10-11 02:45:01,30,35.4199,0
2009-10-11 03:00:01,30,35.4198,0
2009-10-11 03:15:01,30,35.4186,0
2009-10-11 03:30:01,30,35.4209,0
2009-10-11 03:45:01,30,35.4229,0
2009-10-11 04:00:01,30,35.4228,0
2009-10-11 04:15:01,30,35.427,0
2009-10-11 04:30:01,30,35.4264,0
2009-10-11 04:45:01,30,35.4252,0
2009-10-11 05:00:01,30,35.4295,0
2009-10-11 05:15:01,30,35.4231,0
2009-10-11 05:30:01,30,35.4223,0
2009-10-11 05:45:01,30,35.4207,0
2009-10-11 06:00:01,30,35.4238,0
2009-10-11 06:15:01,30,35.4167,0
2009-10-11 06:30:01,30,35.4166,0
2009-10-11 06:45:01,30,35.4112,0
2009-10-11 07:00:01,30,35.4119,0
2009-10-11 07:15:01,30,35.4062,0
2009-10-11 07:30:01,30,35.4058,0
2009-10-11 07:45:01,30,35.408,0
2009-10-11 08:00:01,30,35.4073,0
2009-10-11 08:15:01,30,35.4033,0
2009-10-11 08:30:01,30,35.3994,0
2009-10-11 08:45:01,30,35.3887,0
2009-10-11 09:00:01,30,35.3817,0
2009-10-11 09:15:01,30,35.3774,0
2009-10-11 09:30:01,30,35.3751,0
2009-10-11 09:45:01,30,35.3749,0
2009-10-11 10:00:01,30,35.3756,0
2009-10-11 10:15:01,30,35.3682,0
2009-10-11 10:30:01,30,35.3607,0
2009-10-11 10:45:01,30,35.344,0
2009-10-11 11:00:01,30,35.331,0
2009-10-11 11:15:01,30,35.3211,0
2009-10-11 11:30:01,30,35.3131,0
2009-10-11 11:45:01,30,35.311,0
2009-10-11 12:00:01,30,35.3026,0
2009-10-11 12:15:01,30,35.2955,0
2009-10-11 12:30:01,30,35.2935,0
2009-10-11 12:45:01,30,35.2906,0
2009-10-11 13:00:01,30,35.2847,0
2009-10-11 13:15:01,30,35.2812,0
2009-10-11 13:30:01,30,35.2713,0
2009-10-11 13:45:01,30,35.2653,0
2009-10-11 14:00:01,30,35.2587,0
2009-10-11 14:15:01,30,35.2548,0
2009-10-11 14:30:01,30,35.2487,0
2009-10-11 14:45:01,30,35.244,0
2009-10-11 15:00:01,30,35.2366,0
2009-10-11 15:15:01,30,35.2327,0
2009-10-11 15:30:01,30,35.2313,0
2009-10-11 15:45:01,30,35.2367,0
2009-10-11 16:00:01,30,35.2381,0
2009-10-11 16:15:01,30,35.2369,0
2009-10-11 16:30:01,30,35.2383,0
2009-10-11 16:45:01,30,35.2434,0
2009-10-11 17:00:01,30,35.2439,0
2009-10-11 17:15:01,30,35.243,0
2009-10-11 17:30:01,30,35.244,0
2009-10-11 17:45:01,30,35.2382,0
2009-10-11 18:00:01,30,35.2388,0
2009-10-11 18:15:01,30,35.2346,0
2009-10-11 18:30:01,30,35.2275,0
2009-10-11 18:45:01,30,35.2273,0
2009-10-11 19:00:01,30,35.2204,0
2009-10-11 19:15:01,30,35.2241,0
2009-10-11 19:30:01,30,35.2177,0
2009-10-11 19:45:01,30,35.2106,0
2009-10-11 20:00:01,30,35.2084,0
2009-10-11 20:15:01,30,35.2039,0
2009-10-11 20:30:01,30,35.1999,0
2009-10-11 20:45:01,30,35.2018,0
2009-10-11 21:00:01,30,35.1968,0
2009-10-11 21:15:01,30,35.1944,0
2009-10-11 21:30:01,30,35.193,0
2009-10-11 21:45:01,30,35.1925,0
2009-10-11 22:00:01,30,35.1965,0
2009-10-11 22:15:02,30,35.1967,0
2009-10-11 22:30:02,30,35.1948,0
2009-10-11 22:45:02,30,35.1937,0
2009-10-11 23:00:02,30,35.1897,0
2009-10-11 23:15:02,30,35.1918,0
2009-10-11 23:30:02,30,35.1915,0
2009-10-11 23:45:02,30,35.1935,0
2009-10-12 00:00:02,30,35.192,0
2009-10-12 00:15:02,30,35.1974,0
2009-10-12 00:30:02,30,35.1925,0
2009-10-12 00:45:02,30,35.1868,0
2009-10-12 01:00:02,30,35.1837,0
2009-10-12 01:15:02,30,35.194,0
2009-10-12 01:30:02,30,35.1903,0
2009-10-12 01:45:02,30,35.1827,0
2009-10-12 02:00:02,30,35.1746,0
2009-10-12 02:15:02,30,35.1917,0
2009-10-12 02:30:02,30,35.1833,0
2009-10-12 02:45:02,30,35.1858,0
2009-10-12 03:00:02,30,35.1788,0
2009-10-12 03:15:02,30,35.1912,0
2009-10-12 03:30:02,30,35.1803,0
2009-10-12 03:45:02,30,35.183,0
2009-10-12 04:00:02,30,35.1806,0
2009-10-12 04:15:02,30,35.1865,0
2009-10-12 04:30:02,30,35.1878,0
2009-10-12 04:45:02,30,35.1845,0
2009-10-12 05:00:02,30,35.1761,0
2009-10-12 05:15:02,30,35.1825,0
2009-10-12 05:30:02,30,35.1859,0
2009-10-12 05:45:02,30,35.1803,0
2009-10-12 06:00:01,30,35.1808,0
2009-10-12 06:15:01,30,35.1742,0
2009-10-12 06:30:01,30,35.178,0
2009-10-12 06:45:01,30,35.1725,0
2009-10-12 07:00:01,30,35.1696,0
2009-10-12 07:15:01,30,35.1695,0
2009-10-12 07:30:01,30,35.1701,0
